Kinase,score,condition
MST,-1.4175,Neg4h_NegCTL
MST,-1.3266666666666669,Neg5m_NegCTL
MST,-1.3266666666666669,Neg5m_NegCTL
MST,-2.091666666666667,Pos15m_PosCTL
MST,-2.091666666666667,Pos15m_PosCTL
MST,-1.9258333333333333,Pos1h_PosCTL
MST,-1.9258333333333333,Pos1h_PosCTL
MST,0.075,Pos24h_PosCTL
MST,0.075,Pos24h_PosCTL
MST,-1.8283333333333336,Pos30m_PosCTL
MST,-1.8283333333333336,Pos30m_PosCTL
MST,-2.1366666666666667,Pos4h_PosCTL
MST,-2.1366666666666667,Pos4h_PosCTL
MST,-1.711666666666667,Pos5m_PosCTL
MST,-1.711666666666667,Pos5m_PosCTL
MTOR,-1.7591666666666668,Neg15m_NegCTL
MTOR,-1.9066666666666667,Neg1h_NegCTL
MTOR,-1.4466666666666663,Neg24h_NegCTL
MTOR,-1.7675,Neg30m_NegCTL
MTOR,-1.3483333333333334,Neg4h_NegCTL
MTOR,-0.8025,Neg5m_NegCTL
MTOR,-1.7858333333333334,Pos15m_PosCTL
MTOR,-1.846666666666667,Pos1h_PosCTL
MTOR,-0.6791666666666667,Pos24h_PosCTL
MTOR,-2.211666666666667,Pos30m_PosCTL
MTOR,-1.8033333333333332,Pos4h_PosCTL
MTOR,-1.58,Pos5m_PosCTL
NAK,-1.0166666666666666,Neg15m_NegCTL
NAK,-1.0166666666666666,Neg15m_NegCTL
NAK,-1.0166666666666666,Neg15m_NegCTL
NAK,-1.0166666666666666,Neg15m_NegCTL
NAK,-0.8308333333333333,Neg1h_NegCTL
NAK,-0.8308333333333333,Neg1h_NegCTL
NAK,-0.8308333333333333,Neg1h_NegCTL
NAK,-0.8308333333333333,Neg1h_NegCTL
NAK,-0.345,Neg24h_NegCTL
NAK,-0.345,Neg24h_NegCTL
NAK,-0.345,Neg24h_NegCTL
NAK,-0.345,Neg24h_NegCTL
NAK,-1.215,Neg30m_NegCTL
NAK,-1.215,Neg30m_NegCTL
NAK,-1.215,Neg30m_NegCTL
NAK,-1.215,Neg30m_NegCTL
NAK,-0.9941666666666666,Neg4h_NegCTL
NAK,-0.9941666666666666,Neg4h_NegCTL
NAK,-0.9941666666666666,Neg4h_NegCTL
NAK,-0.9941666666666666,Neg4h_NegCTL
NAK,-0.26833333333333337,Neg5m_NegCTL
NAK,-0.26833333333333337,Neg5m_NegCTL
NAK,-0.26833333333333337,Neg5m_NegCTL
NAK,-0.26833333333333337,Neg5m_NegCTL
NAK,-0.4125,Pos15m_PosCTL
NAK,-0.4125,Pos15m_PosCTL
NAK,-0.4125,Pos15m_PosCTL
NAK,-0.4125,Pos15m_PosCTL
NAK,-0.17666666666666672,Pos1h_PosCTL
NAK,-0.17666666666666672,Pos1h_PosCTL
NAK,-0.17666666666666672,Pos1h_PosCTL
NAK,-0.17666666666666672,Pos1h_PosCTL
NAK,0.28333333333333327,Pos24h_PosCTL
NAK,0.28333333333333327,Pos24h_PosCTL
NAK,0.28333333333333327,Pos24h_PosCTL
NAK,0.28333333333333327,Pos24h_PosCTL
NAK,-0.17166666666666666,Pos30m_PosCTL
NAK,-0.17166666666666666,Pos30m_PosCTL
NAK,-0.17166666666666666,Pos30m_PosCTL
NAK,-0.17166666666666666,Pos30m_PosCTL
NAK,-0.205,Pos4h_PosCTL
NAK,-0.205,Pos4h_PosCTL
NAK,-0.205,Pos4h_PosCTL
NAK,-0.205,Pos4h_PosCTL
NAK,-0.00749999999999998,Pos5m_PosCTL
NAK,-0.00749999999999998,Pos5m_PosCTL
NAK,-0.00749999999999998,Pos5m_PosCTL
NAK,-0.00749999999999998,Pos5m_PosCTL
NDR,-0.06416666666666664,Neg15m_NegCTL
NDR,-0.06416666666666664,Neg15m_NegCTL
NDR,-0.06416666666666664,Neg15m_NegCTL
NDR,-0.06416666666666664,Neg15m_NegCTL
NDR,0.79,Neg1h_NegCTL
NDR,0.79,Neg1h_NegCTL
NDR,0.79,Neg1h_NegCTL
NDR,0.79,Neg1h_NegCTL
NDR,0.07416666666666666,Neg24h_NegCTL
NDR,0.07416666666666666,Neg24h_NegCTL
NDR,0.07416666666666666,Neg24h_NegCTL
NDR,0.07416666666666666,Neg24h_NegCTL
NDR,0.4458333333333333,Neg30m_NegCTL
NDR,0.4458333333333333,Neg30m_NegCTL
NDR,0.4458333333333333,Neg30m_NegCTL
NDR,0.4458333333333333,Neg30m_NegCTL
NDR,-0.03083333333333338,Neg4h_NegCTL
NDR,-0.03083333333333338,Neg4h_NegCTL
NDR,-0.03083333333333338,Neg4h_NegCTL
NDR,-0.03083333333333338,Neg4h_NegCTL
NDR,-0.8741666666666666,Neg5m_NegCTL
NDR,-0.8741666666666666,Neg5m_NegCTL
NDR,-0.8741666666666666,Neg5m_NegCTL
NDR,-0.8741666666666666,Neg5m_NegCTL
NDR,-0.8791666666666667,Pos15m_PosCTL
NDR,-0.8791666666666667,Pos15m_PosCTL
NDR,-0.8791666666666667,Pos15m_PosCTL
NDR,-0.8791666666666667,Pos15m_PosCTL
NDR,0.16416666666666666,Pos1h_PosCTL
NDR,0.16416666666666666,Pos1h_PosCTL
NDR,0.16416666666666666,Pos1h_PosCTL
NDR,0.16416666666666666,Pos1h_PosCTL
NDR,-0.5508333333333334,Pos24h_PosCTL
NDR,-0.5508333333333334,Pos24h_PosCTL
NDR,-0.5508333333333334,Pos24h_PosCTL
NDR,-0.5508333333333334,Pos24h_PosCTL
NDR,-0.9366666666666666,Pos30m_PosCTL
NDR,-0.9366666666666666,Pos30m_PosCTL
NDR,-0.9366666666666666,Pos30m_PosCTL
NDR,-0.9366666666666666,Pos30m_PosCTL
NDR,0.01333333333333335,Pos4h_PosCTL
NDR,0.01333333333333335,Pos4h_PosCTL
NDR,0.01333333333333335,Pos4h_PosCTL
NDR,0.01333333333333335,Pos4h_PosCTL
NDR,-0.8391666666666666,Pos5m_PosCTL
NDR,-0.8391666666666666,Pos5m_PosCTL
NDR,-0.8391666666666666,Pos5m_PosCTL
NDR,-0.8391666666666666,Pos5m_PosCTL
NEK,-0.7216666666666667,Neg15m_NegCTL
NEK,-0.7216666666666667,Neg15m_NegCTL
NEK,-0.7216666666666667,Neg15m_NegCTL
NEK,-0.7216666666666667,Neg15m_NegCTL
NEK,-0.7216666666666667,Neg15m_NegCTL
NEK,-0.7216666666666667,Neg15m_NegCTL
NEK,-0.7216666666666667,Neg15m_NegCTL
NEK,-0.7216666666666667,Neg15m_NegCTL
NEK,-0.7216666666666667,Neg15m_NegCTL
NEK,-0.4066666666666667,Neg1h_NegCTL
NEK,-0.4066666666666667,Neg1h_NegCTL
NEK,-0.4066666666666667,Neg1h_NegCTL
NEK,-0.4066666666666667,Neg1h_NegCTL
NEK,-0.4066666666666667,Neg1h_NegCTL
NEK,-0.4066666666666667,Neg1h_NegCTL
NEK,-0.4066666666666667,Neg1h_NegCTL
NEK,-0.4066666666666667,Neg1h_NegCTL
NEK,-0.4066666666666667,Neg1h_NegCTL
NEK,0.19,Neg24h_NegCTL
NEK,0.19,Neg24h_NegCTL
NEK,0.19,Neg24h_NegCTL
NEK,0.19,Neg24h_NegCTL
NEK,0.19,Neg24h_NegCTL
NEK,0.19,Neg24h_NegCTL
NEK,0.19,Neg24h_NegCTL
NEK,0.19,Neg24h_NegCTL
NEK,0.19,Neg24h_NegCTL
NEK,-0.7866666666666666,Neg30m_NegCTL
NEK,-0.7866666666666666,Neg30m_NegCTL
NEK,-0.7866666666666666,Neg30m_NegCTL
NEK,-0.7866666666666666,Neg30m_NegCTL
NEK,-0.7866666666666666,Neg30m_NegCTL
NEK,-0.7866666666666666,Neg30m_NegCTL
NEK,-0.7866666666666666,Neg30m_NegCTL
NEK,-0.7866666666666666,Neg30m_NegCTL
NEK,-0.7866666666666666,Neg30m_NegCTL
NEK,-0.3433333333333333,Neg4h_NegCTL
NEK,-0.3433333333333333,Neg4h_NegCTL
NEK,-0.3433333333333333,Neg4h_NegCTL
NEK,-0.3433333333333333,Neg4h_NegCTL
NEK,-0.3433333333333333,Neg4h_NegCTL
NEK,-0.3433333333333333,Neg4h_NegCTL
NEK,-0.3433333333333333,Neg4h_NegCTL
NEK,-0.3433333333333333,Neg4h_NegCTL
NEK,-0.3433333333333333,Neg4h_NegCTL
NEK,-0.6808333333333333,Neg5m_NegCTL
NEK,-0.6808333333333333,Neg5m_NegCTL
NEK,-0.6808333333333333,Neg5m_NegCTL
NEK,-0.6808333333333333,Neg5m_NegCTL
NEK,-0.6808333333333333,Neg5m_NegCTL
NEK,-0.6808333333333333,Neg5m_NegCTL
NEK,-0.6808333333333333,Neg5m_NegCTL
NEK,-0.6808333333333333,Neg5m_NegCTL
NEK,-0.6808333333333333,Neg5m_NegCTL
NEK,-1.0699999999999998,Pos15m_PosCTL
NEK,-1.0699999999999998,Pos15m_PosCTL
NEK,-1.0699999999999998,Pos15m_PosCTL
NEK,-1.0699999999999998,Pos15m_PosCTL
NEK,-1.0699999999999998,Pos15m_PosCTL
NEK,-1.0699999999999998,Pos15m_PosCTL
NEK,-1.0699999999999998,Pos15m_PosCTL
NEK,-1.0699999999999998,Pos15m_PosCTL
NEK,-1.0699999999999998,Pos15m_PosCTL
NEK,-0.4816666666666667,Pos1h_PosCTL
NEK,-0.4816666666666667,Pos1h_PosCTL
NEK,-0.4816666666666667,Pos1h_PosCTL
NEK,-0.4816666666666667,Pos1h_PosCTL
NEK,-0.4816666666666667,Pos1h_PosCTL
NEK,-0.4816666666666667,Pos1h_PosCTL
NEK,-0.4816666666666667,Pos1h_PosCTL
NEK,-0.4816666666666667,Pos1h_PosCTL
NEK,-0.4816666666666667,Pos1h_PosCTL
NEK,0.15666666666666665,Pos24h_PosCTL
NEK,0.15666666666666665,Pos24h_PosCTL
NEK,0.15666666666666665,Pos24h_PosCTL
NEK,0.15666666666666665,Pos24h_PosCTL
NEK,0.15666666666666665,Pos24h_PosCTL
NEK,0.15666666666666665,Pos24h_PosCTL
NEK,0.15666666666666665,Pos24h_PosCTL
NEK,0.15666666666666665,Pos24h_PosCTL
NEK,0.15666666666666665,Pos24h_PosCTL
NEK,-1.080833333333333,Pos30m_PosCTL
NEK,-1.080833333333333,Pos30m_PosCTL
NEK,-1.080833333333333,Pos30m_PosCTL
NEK,-1.080833333333333,Pos30m_PosCTL
NEK,-1.080833333333333,Pos30m_PosCTL
NEK,-1.080833333333333,Pos30m_PosCTL
NEK,-1.080833333333333,Pos30m_PosCTL
NEK,-1.080833333333333,Pos30m_PosCTL
NEK,-1.080833333333333,Pos30m_PosCTL
NEK,-0.32416666666666666,Pos4h_PosCTL
NEK,-0.32416666666666666,Pos4h_PosCTL
NEK,-0.32416666666666666,Pos4h_PosCTL
NEK,-0.32416666666666666,Pos4h_PosCTL
NEK,-0.32416666666666666,Pos4h_PosCTL
NEK,-0.32416666666666666,Pos4h_PosCTL
NEK,-0.32416666666666666,Pos4h_PosCTL
NEK,-0.32416666666666666,Pos4h_PosCTL
NEK,-0.32416666666666666,Pos4h_PosCTL
NEK,-0.4616666666666666,Pos5m_PosCTL
NEK,-0.4616666666666666,Pos5m_PosCTL
NEK,-0.4616666666666666,Pos5m_PosCTL
NEK,-0.4616666666666666,Pos5m_PosCTL
NEK,-0.4616666666666666,Pos5m_PosCTL
NEK,-0.4616666666666666,Pos5m_PosCTL
NEK,-0.4616666666666666,Pos5m_PosCTL
NEK,-0.4616666666666666,Pos5m_PosCTL
NEK,-0.4616666666666666,Pos5m_PosCTL
NIK,-1.0608333333333333,Neg15m_NegCTL
NIK,-0.74,Neg1h_NegCTL
NIK,-0.8575,Neg24h_NegCTL
NIK,-0.8408333333333333,Neg30m_NegCTL
NIK,-0.7891666666666667,Neg4h_NegCTL
NIK,-0.9008333333333334,Neg5m_NegCTL
NIK,-0.9866666666666668,Pos15m_PosCTL
NIK,-0.7433333333333334,Pos1h_PosCTL
NIK,-0.48583333333333334,Pos24h_PosCTL
NIK,-0.9858333333333332,Pos30m_PosCTL
NIK,-0.8383333333333334,Pos4h_PosCTL
NIK,-0.8583333333333334,Pos5m_PosCTL
NMO,-3.1416666666666666,Neg15m_NegCTL
NMO,-2.235,Neg1h_NegCTL
NMO,-2.4283333333333332,Neg24h_NegCTL
NMO,-2.44,Neg30m_NegCTL
NMO,-2.305833333333333,Neg4h_NegCTL
NMO,-2.444166666666667,Neg5m_NegCTL
NMO,-2.9541666666666666,Pos15m_PosCTL
NMO,-2.370833333333333,Pos1h_PosCTL
NMO,-1.3083333333333331,Pos24h_PosCTL
NMO,-3.2183333333333333,Pos30m_PosCTL
NMO,-2.4458333333333333,Pos4h_PosCTL
NMO,-2.3658333333333332,Pos5m_PosCTL
NUAK,-1.4875,Neg15m_NegCTL
NUAK,-1.4875,Neg15m_NegCTL
NUAK,-1.0491666666666666,Neg1h_NegCTL
NUAK,-1.0491666666666666,Neg1h_NegCTL
NUAK,-1.1833333333333331,Neg24h_NegCTL
NUAK,-1.1833333333333331,Neg24h_NegCTL
NUAK,-1.195,Neg30m_NegCTL
NUAK,-1.195,Neg30m_NegCTL
NUAK,-1.105,Neg4h_NegCTL
NUAK,-1.105,Neg4h_NegCTL
NUAK,-1.2766666666666666,Neg5m_NegCTL
NUAK,-1.2766666666666666,Neg5m_NegCTL
NUAK,-1.3833333333333333,Pos15m_PosCTL
NUAK,-1.3833333333333333,Pos15m_PosCTL
NUAK,-1.0683333333333334,Pos1h_PosCTL
NUAK,-1.0683333333333334,Pos1h_PosCTL
NUAK,-0.6825,Pos24h_PosCTL
NUAK,-0.6825,Pos24h_PosCTL
NUAK,-1.3966666666666667,Pos30m_PosCTL
NUAK,-1.3966666666666667,Pos30m_PosCTL
NUAK,-1.1841666666666666,Pos4h_PosCTL
NUAK,-1.1841666666666666,Pos4h_PosCTL
NUAK,-1.2133333333333334,Pos5m_PosCTL
NUAK,-1.2133333333333334,Pos5m_PosCTL
P38,-3.4408333333333334,Neg15m_NegCTL
P38,-3.4408333333333334,Neg15m_NegCTL
P38,-3.4408333333333334,Neg15m_NegCTL
P38,-3.4408333333333334,Neg15m_NegCTL
P38,-3.2616666666666667,Neg1h_NegCTL
P38,-3.2616666666666667,Neg1h_NegCTL
P38,-3.2616666666666667,Neg1h_NegCTL
P38,-3.2616666666666667,Neg1h_NegCTL
P38,-2.0500000000000003,Neg24h_NegCTL
P38,-2.0500000000000003,Neg24h_NegCTL
P38,-2.0500000000000003,Neg24h_NegCTL
P38,-2.0500000000000003,Neg24h_NegCTL
P38,-3.2391666666666667,Neg30m_NegCTL
P38,-3.2391666666666667,Neg30m_NegCTL
P38,-3.2391666666666667,Neg30m_NegCTL
P38,-3.2391666666666667,Neg30m_NegCTL
P38,-2.0091666666666668,Neg4h_NegCTL
P38,-2.0091666666666668,Neg4h_NegCTL
P38,-2.0091666666666668,Neg4h_NegCTL
P38,-2.0091666666666668,Neg4h_NegCTL
P38,-1.9233333333333331,Neg5m_NegCTL
P38,-1.9233333333333331,Neg5m_NegCTL
P38,-1.9233333333333331,Neg5m_NegCTL
P38,-1.9233333333333331,Neg5m_NegCTL
P38,-3.0483333333333333,Pos15m_PosCTL
P38,-3.0483333333333333,Pos15m_PosCTL
P38,-3.0483333333333333,Pos15m_PosCTL
P38,-3.0483333333333333,Pos15m_PosCTL
P38,-3.0383333333333336,Pos1h_PosCTL
P38,-3.0383333333333336,Pos1h_PosCTL
P38,-3.0383333333333336,Pos1h_PosCTL
P38,-3.0383333333333336,Pos1h_PosCTL
P38,-1.5008333333333332,Pos24h_PosCTL
P38,-1.5008333333333332,Pos24h_PosCTL
P38,-1.5008333333333332,Pos24h_PosCTL
P38,-1.5008333333333332,Pos24h_PosCTL
P38,-3.515,Pos30m_PosCTL
P38,-3.515,Pos30m_PosCTL
P38,-3.515,Pos30m_PosCTL
P38,-3.515,Pos30m_PosCTL
P38,-3.43,Pos4h_PosCTL
P38,-3.43,Pos4h_PosCTL
P38,-3.43,Pos4h_PosCTL
P38,-3.43,Pos4h_PosCTL
P38,-2.8891666666666667,Pos5m_PosCTL
P38,-2.8891666666666667,Pos5m_PosCTL
P38,-2.8891666666666667,Pos5m_PosCTL
P38,-2.8891666666666667,Pos5m_PosCTL
PAKA,0.13416666666666666,Neg15m_NegCTL
PAKA,0.13416666666666666,Neg15m_NegCTL
PAKA,0.13416666666666666,Neg15m_NegCTL
PAKA,1.44,Neg1h_NegCTL
PAKA,1.44,Neg1h_NegCTL
PAKA,1.44,Neg1h_NegCTL
PAKA,0.08333333333333334,Neg24h_NegCTL
PAKA,0.08333333333333334,Neg24h_NegCTL
PAKA,0.08333333333333334,Neg24h_NegCTL
PAKA,0.675,Neg30m_NegCTL
PAKA,0.675,Neg30m_NegCTL
PAKA,0.675,Neg30m_NegCTL
PAKA,0.7358333333333333,Neg4h_NegCTL
PAKA,0.7358333333333333,Neg4h_NegCTL
PAKA,0.7358333333333333,Neg4h_NegCTL
PAKA,-1.3,Neg5m_NegCTL
PAKA,-1.3,Neg5m_NegCTL
PAKA,-1.3,Neg5m_NegCTL
PAKA,0.9066666666666668,Pos15m_PosCTL
PAKA,0.9066666666666668,Pos15m_PosCTL
PAKA,0.9066666666666668,Pos15m_PosCTL
PAKA,0.7508333333333334,Pos1h_PosCTL
PAKA,0.7508333333333334,Pos1h_PosCTL
PAKA,0.7508333333333334,Pos1h_PosCTL
PAKA,-1.055,Pos24h_PosCTL
PAKA,-1.055,Pos24h_PosCTL
PAKA,-1.055,Pos24h_PosCTL
PAKA,0.8591666666666667,Pos30m_PosCTL
PAKA,0.8591666666666667,Pos30m_PosCTL
PAKA,0.8591666666666667,Pos30m_PosCTL
PAKA,0.8458333333333334,Pos4h_PosCTL
PAKA,0.8458333333333334,Pos4h_PosCTL
PAKA,0.8458333333333334,Pos4h_PosCTL
PAKA,1.36,Pos5m_PosCTL
PAKA,1.36,Pos5m_PosCTL
PAKA,1.36,Pos5m_PosCTL
PAKB,-0.11083333333333334,Neg15m_NegCTL
PAKB,-0.11083333333333334,Neg15m_NegCTL
PAKB,-0.11083333333333334,Neg15m_NegCTL
PAKB,-0.4541666666666667,Neg1h_NegCTL
PAKB,-0.4541666666666667,Neg1h_NegCTL
PAKB,-0.4541666666666667,Neg1h_NegCTL
PAKB,0.16166666666666665,Neg24h_NegCTL
PAKB,0.16166666666666665,Neg24h_NegCTL
PAKB,0.16166666666666665,Neg24h_NegCTL
PAKB,-0.4825,Neg30m_NegCTL
PAKB,-0.4825,Neg30m_NegCTL
PAKB,-0.4825,Neg30m_NegCTL
PAKB,0.44083333333333335,Neg4h_NegCTL
PAKB,0.44083333333333335,Neg4h_NegCTL
PAKB,0.44083333333333335,Neg4h_NegCTL
PAKB,-0.41583333333333333,Neg5m_NegCTL
PAKB,-0.41583333333333333,Neg5m_NegCTL
PAKB,-0.41583333333333333,Neg5m_NegCTL
PAKB,0.3141666666666667,Pos15m_PosCTL
PAKB,0.3141666666666667,Pos15m_PosCTL
PAKB,0.3141666666666667,Pos15m_PosCTL
PAKB,-0.7125,Pos1h_PosCTL
PAKB,-0.7125,Pos1h_PosCTL
PAKB,-0.7125,Pos1h_PosCTL
PAKB,-0.30833333333333335,Pos24h_PosCTL
PAKB,-0.30833333333333335,Pos24h_PosCTL
PAKB,-0.30833333333333335,Pos24h_PosCTL
PAKB,-0.15333333333333332,Pos30m_PosCTL
PAKB,-0.15333333333333332,Pos30m_PosCTL
PAKB,-0.15333333333333332,Pos30m_PosCTL
PAKB,-0.8191666666666666,Pos4h_PosCTL
PAKB,-0.8191666666666666,Pos4h_PosCTL
PAKB,-0.8191666666666666,Pos4h_PosCTL
PAKB,0.465,Pos5m_PosCTL
PAKB,0.465,Pos5m_PosCTL
PAKB,0.465,Pos5m_PosCTL
PASK,0.3408333333333334,Neg15m_NegCTL
PASK,1.0216666666666667,Neg1h_NegCTL
PASK,0.9,Neg24h_NegCTL
PASK,0.8833333333333333,Neg30m_NegCTL
PASK,0.4341666666666667,Neg4h_NegCTL
PASK,0.4941666666666667,Neg5m_NegCTL
PASK,1.1108333333333331,Pos15m_PosCTL
PASK,0.6816666666666666,Pos1h_PosCTL
PASK,-0.47,Pos24h_PosCTL
PASK,1.1358333333333333,Pos30m_PosCTL
PASK,1.2475,Pos4h_PosCTL
PASK,1.24,Pos5m_PosCTL
PDHK,-1.8833333333333333,Neg15m_NegCTL
PDHK,-1.8833333333333333,Neg15m_NegCTL
PDHK,-1.8833333333333333,Neg15m_NegCTL
PDHK,-1.8833333333333333,Neg15m_NegCTL
PDHK,0.16499999999999998,Neg1h_NegCTL
PDHK,0.16499999999999998,Neg1h_NegCTL
PDHK,0.16499999999999998,Neg1h_NegCTL
PDHK,0.16499999999999998,Neg1h_NegCTL
PDHK,-1.3808333333333334,Neg24h_NegCTL
PDHK,-1.3808333333333334,Neg24h_NegCTL
PDHK,-1.3808333333333334,Neg24h_NegCTL
PDHK,-1.3808333333333334,Neg24h_NegCTL
PDHK,-0.6858333333333333,Neg30m_NegCTL
PDHK,-0.6858333333333333,Neg30m_NegCTL
PDHK,-0.6858333333333333,Neg30m_NegCTL
PDHK,-0.6858333333333333,Neg30m_NegCTL
PDHK,-0.5183333333333333,Neg4h_NegCTL
PDHK,-0.5183333333333333,Neg4h_NegCTL
PDHK,-0.5183333333333333,Neg4h_NegCTL
PDHK,-0.5183333333333333,Neg4h_NegCTL
PDHK,-2.565,Neg5m_NegCTL
PDHK,-2.565,Neg5m_NegCTL
PDHK,-2.565,Neg5m_NegCTL
PDHK,-2.565,Neg5m_NegCTL
PDHK,-0.08999999999999997,Pos15m_PosCTL
PDHK,-0.08999999999999997,Pos15m_PosCTL
PDHK,-0.08999999999999997,Pos15m_PosCTL
PDHK,-0.08999999999999997,Pos15m_PosCTL
PDHK,0.18083333333333343,Pos1h_PosCTL
PDHK,0.18083333333333343,Pos1h_PosCTL
PDHK,0.18083333333333343,Pos1h_PosCTL
PDHK,0.18083333333333343,Pos1h_PosCTL
PDHK,-1.3458333333333332,Pos24h_PosCTL
PDHK,-1.3458333333333332,Pos24h_PosCTL
PDHK,-1.3458333333333332,Pos24h_PosCTL
PDHK,-1.3458333333333332,Pos24h_PosCTL
PDHK,-0.3375,Pos30m_PosCTL
PDHK,-0.3375,Pos30m_PosCTL
PDHK,-0.3375,Pos30m_PosCTL
PDHK,-0.3375,Pos30m_PosCTL
PDHK,0.3358333333333333,Pos4h_PosCTL
PDHK,0.3358333333333333,Pos4h_PosCTL
PDHK,0.3358333333333333,Pos4h_PosCTL
PDHK,0.3358333333333333,Pos4h_PosCTL
PDHK,0.5775,Pos5m_PosCTL
PDHK,0.5775,Pos5m_PosCTL
PDHK,0.5775,Pos5m_PosCTL
PDHK,0.5775,Pos5m_PosCTL
PDK1,-4.774166666666667,Neg15m_NegCTL
PDK1,-4.774166666666667,Neg15m_NegCTL
PDK1,-4.216666666666667,Neg1h_NegCTL
PDK1,-4.216666666666667,Neg1h_NegCTL
PDK1,-2.6241666666666665,Neg24h_NegCTL
PDK1,-2.6241666666666665,Neg24h_NegCTL
PDK1,-3.7941666666666665,Neg30m_NegCTL
PDK1,-3.7941666666666665,Neg30m_NegCTL
PDK1,-2.6075,Neg4h_NegCTL
PDK1,-2.6075,Neg4h_NegCTL
PDK1,-2.8158333333333334,Neg5m_NegCTL
PDK1,-2.8158333333333334,Neg5m_NegCTL
PDK1,-3.799166666666667,Pos15m_PosCTL
PDK1,-3.799166666666667,Pos15m_PosCTL
PDK1,-3.658333333333333,Pos1h_PosCTL
PDK1,-3.658333333333333,Pos1h_PosCTL
PDK1,-0.9783333333333332,Pos24h_PosCTL
PDK1,-0.9783333333333332,Pos24h_PosCTL
PDK1,-4.2275,Pos30m_PosCTL
PDK1,-4.2275,Pos30m_PosCTL
PDK1,-3.865833333333333,Pos4h_PosCTL
PDK1,-3.865833333333333,Pos4h_PosCTL
PDK1,-3.2541666666666664,Pos5m_PosCTL
PDK1,-3.2541666666666664,Pos5m_PosCTL
PEK,-3.875,Neg15m_NegCTL
PEK,-3.875,Neg15m_NegCTL
PEK,-3.875,Neg15m_NegCTL
PEK,-3.875,Neg15m_NegCTL
PEK,-2.9908333333333332,Neg1h_NegCTL
PEK,-2.9908333333333332,Neg1h_NegCTL
PEK,-2.9908333333333332,Neg1h_NegCTL
PEK,-2.9908333333333332,Neg1h_NegCTL
PEK,-3.4016666666666664,Neg24h_NegCTL
PEK,-3.4016666666666664,Neg24h_NegCTL
PEK,-3.4016666666666664,Neg24h_NegCTL
PEK,-3.4016666666666664,Neg24h_NegCTL
PEK,-2.6991666666666667,Neg30m_NegCTL
PEK,-2.6991666666666667,Neg30m_NegCTL
PEK,-2.6991666666666667,Neg30m_NegCTL
PEK,-2.6991666666666667,Neg30m_NegCTL
PEK,-2.7216666666666667,Neg4h_NegCTL
PEK,-2.7216666666666667,Neg4h_NegCTL
PEK,-2.7216666666666667,Neg4h_NegCTL
PEK,-2.7216666666666667,Neg4h_NegCTL
PEK,-3.924166666666667,Neg5m_NegCTL
PEK,-3.924166666666667,Neg5m_NegCTL
PEK,-3.924166666666667,Neg5m_NegCTL
PEK,-3.924166666666667,Neg5m_NegCTL
PEK,-4.005833333333333,Pos15m_PosCTL
PEK,-4.005833333333333,Pos15m_PosCTL
PEK,-4.005833333333333,Pos15m_PosCTL
PEK,-4.005833333333333,Pos15m_PosCTL
PEK,-2.6158333333333332,Pos1h_PosCTL
PEK,-2.6158333333333332,Pos1h_PosCTL
PEK,-2.6158333333333332,Pos1h_PosCTL
PEK,-2.6158333333333332,Pos1h_PosCTL
PEK,-2.171666666666667,Pos24h_PosCTL
PEK,-2.171666666666667,Pos24h_PosCTL
PEK,-2.171666666666667,Pos24h_PosCTL
PEK,-2.171666666666667,Pos24h_PosCTL
PEK,-4.9325,Pos30m_PosCTL
PEK,-4.9325,Pos30m_PosCTL
PEK,-4.9325,Pos30m_PosCTL
PEK,-4.9325,Pos30m_PosCTL
PEK,-3.3825,Pos4h_PosCTL
PEK,-3.3825,Pos4h_PosCTL
PEK,-3.3825,Pos4h_PosCTL
PEK,-3.3825,Pos4h_PosCTL
PEK,-3.024166666666667,Pos5m_PosCTL
PEK,-3.024166666666667,Pos5m_PosCTL
PEK,-3.024166666666667,Pos5m_PosCTL
PEK,-3.024166666666667,Pos5m_PosCTL
PHK,-2.2091666666666665,Neg15m_NegCTL
PHK,-2.2091666666666665,Neg15m_NegCTL
PHK,-0.865,Neg1h_NegCTL
PHK,-0.865,Neg1h_NegCTL
PHK,-1.7991666666666666,Neg24h_NegCTL
PHK,-1.7991666666666666,Neg24h_NegCTL
PHK,-1.56,Neg30m_NegCTL
PHK,-1.56,Neg30m_NegCTL
PHK,-1.5766666666666669,Neg4h_NegCTL
PHK,-1.5766666666666669,Neg4h_NegCTL
PHK,-2.5658333333333334,Neg5m_NegCTL
PHK,-2.5658333333333334,Neg5m_NegCTL
PHK,-1.475,Pos15m_PosCTL
PHK,-1.475,Pos15m_PosCTL
PHK,-1.2608333333333333,Pos1h_PosCTL
PHK,-1.2608333333333333,Pos1h_PosCTL
PHK,-2.26,Pos24h_PosCTL
PHK,-2.26,Pos24h_PosCTL
PHK,-1.4125,Pos30m_PosCTL
PHK,-1.4125,Pos30m_PosCTL
PHK,-1.75,Pos4h_PosCTL
PHK,-1.75,Pos4h_PosCTL
PHK,-0.6174999999999999,Pos5m_PosCTL
PHK,-0.6174999999999999,Pos5m_PosCTL
PIM,0.09666666666666668,Neg15m_NegCTL
PIM,0.09666666666666668,Neg15m_NegCTL
PIM,0.09666666666666668,Neg15m_NegCTL
PIM,0.6166666666666667,Neg1h_NegCTL
PIM,0.6166666666666667,Neg1h_NegCTL
PIM,0.6166666666666667,Neg1h_NegCTL
PIM,0.39,Neg24h_NegCTL
