Kinase,Z,method,AvgZ
NDR,-0.84,720012210>0.3,-0.8741666666666666
SGK,0.84,720012210>0.3,0.5308333333333334
VRK1,-0.83,720012210>0.3,-0.8908333333333334
COT,-0.82,720012210>0.3,-0.1675
BRSK,0.82,720012210>0.3,1.3283333333333334
PKCD,0.81,720012210>0.3,-0.2675
MLK,-0.75,720012210>0.3,-0.3433333333333334
RIPK,0.73,720012210>0.3,0.059999999999999984
GRK,-0.64,720012210>0.3,-0.35416666666666663
MELK,-0.6,720012210>0.3,-0.13749999999999998
RSK,-0.48,720012210>0.3,-0.8099999999999999
AMPK,-0.45,720012210>0.3,-0.18416666666666665
PKG,0.42,720012210>0.3,0.6633333333333333
CAMK2,-0.41,720012210>0.3,-0.26499999999999996
MARK,0.41,720012210>0.3,1.3066666666666666
BARK2,0.31,720012210>0.3,0.7916666666666666
CHK1,-0.29,720012210>0.3,0.29333333333333333
NAK,-0.24,720012210>0.3,-0.26833333333333337
AUR,-0.22,720012210>0.3,-0.36750000000000005
MAPKAPK,-0.19,720012210>0.3,-0.3516666666666667
AKT,-0.1,720012210>0.3,-0.3366666666666667
IKK,0.07,720012210>0.3,-0.7975
RAD53,-0.07,720012210>0.3,-0.13416666666666663
STKR,-0.02,720012210>0.3,0.27416666666666667
PKCA,-4.43,720012210>0.4,-4.91
PEK,-4.09,720012210>0.4,-3.924166666666667
PLK,-3.5,720012210>0.4,-2.9066666666666667
STE7,-3.46,720012210>0.4,-2.35
PHK,-3.36,720012210>0.4,-2.5658333333333334
FRAY,-2.87,720012210>0.4,-1.5658333333333334
PDHK,-2.62,720012210>0.4,-2.565
CK2,-2.58,720012210>0.4,-1.05
CDK,-2.51,720012210>0.4,-3.4966666666666666
NMO,-2.51,720012210>0.4,-2.444166666666667
PDK1,-2.44,720012210>0.4,-2.8158333333333334
MTOR,-2.33,720012210>0.4,-0.8025
MST,-2.29,720012210>0.4,-1.3266666666666667
MLK,-2.06,720012210>0.4,-0.3433333333333334
PRKDC,-2.01,720012210>0.4,-1.2891666666666666
QIK,-1.92,720012210>0.4,-1.8483333333333334
PAKA,-1.87,720012210>0.4,-1.3
PKCI,-1.85,720012210>0.4,-0.3933333333333333
ERK,-1.85,720012210>0.4,-2.7983333333333333
LKB,-1.84,720012210>0.4,-1.5241666666666667
MSN,-1.83,720012210>0.4,0.10583333333333331
DYRK,-1.78,720012210>0.4,-2.3608333333333333
STE11,-1.66,720012210>0.4,-0.5483333333333332
NEK,-1.63,720012210>0.4,-0.6808333333333333
PIM,-1.62,720012210>0.4,-0.9233333333333333
CK1,-1.61,720012210>0.4,-2.0633333333333335
HAL,1.59,720012210>0.4,0.3016666666666666
DMPK,-1.57,720012210>0.4,-1.875
PKD,-1.56,720012210>0.4,-1.1025
GRK,-1.44,720012210>0.4,-0.35416666666666663
IRAK,-1.29,720012210>0.4,-0.4916666666666667
NAK,-1.27,720012210>0.4,-0.26833333333333337
TLK,-1.27,720012210>0.4,-1.2891666666666666
TTK,-1.26,720012210>0.4,-1.3
RAF,-1.26,720012210>0.4,-1.2366666666666666
NUAK,-1.25,720012210>0.4,-1.2766666666666666
PAKB,-1.25,720012210>0.4,-0.41583333333333333
CAMK1,1.23,720012210>0.4,1.5016666666666667
JNK,-1.22,720012210>0.4,-1.9449999999999998
PKN,-1.21,720012210>0.4,-0.9216666666666666
DAPK,-1.19,720012210>0.4,-0.835
NDR,-1.14,720012210>0.4,-0.8741666666666666
BRSK,1.13,720012210>0.4,1.3283333333333334
COT,-1.11,720012210>0.4,-0.1675
MARK,1.11,720012210>0.4,1.3066666666666666
KHS,1.11,720012210>0.4,0.48500000000000004
PASK,1.1,720012210>0.4,0.4941666666666667
MELK,-1.05,720012210>0.4,-0.13749999999999998
PKCD,-1.04,720012210>0.4,-0.2675
ATR,-1.03,720012210>0.4,-1.0583333333333333
MOS,-0.92,720012210>0.4,0.65
WNK,-0.91,720012210>0.4,-0.9058333333333334
BUD32,-0.91,720012210>0.4,-0.9133333333333333
SLK,-0.91,720012210>0.4,0.13416666666666668
CAMKK,-0.9,720012210>0.4,-0.9033333333333333
ULK,-0.89,720012210>0.4,-0.8966666666666667
NIK,-0.87,720012210>0.4,-0.9008333333333334
TAO,-0.86,720012210>0.4,-0.21916666666666668
CLK,-0.85,720012210>0.4,-0.8908333333333334
ATM,-0.79,720012210>0.4,-1.2116666666666667
P38,-0.75,720012210>0.4,-1.9233333333333333
RSK,-0.75,720012210>0.4,-0.8099999999999999
RIPK,0.75,720012210>0.4,0.059999999999999984
AKT,-0.73,720012210>0.4,-0.3366666666666667
GSK,-0.73,720012210>0.4,-0.7283333333333333
PKCH,-0.61,720012210>0.4,-0.195
AUR,-0.54,720012210>0.4,-0.36750000000000005
PKG,0.53,720012210>0.4,0.6633333333333333
BARK2,-0.44,720012210>0.4,0.7916666666666666
IKK,-0.33,720012210>0.4,-0.7975
CAMK2,-0.31,720012210>0.4,-0.26499999999999996
RAD53,-0.31,720012210>0.4,-0.13416666666666663
SGK,-0.28,720012210>0.4,0.5308333333333334
VRK1,-0.22,720012210>0.4,-0.8908333333333334
MLCK,-0.22,720012210>0.4,0.3958333333333333
AMPK,0.15,720012210>0.4,-0.18416666666666665
STKR,-0.11,720012210>0.4,0.27416666666666667
CHK1,0.11,720012210>0.4,0.29333333333333333
PKA,0.06,720012210>0.4,0.7558333333333334
MAPKAPK,0,720012210>0.4,-0.3516666666666667
PKCA,-5.93,720012211>0.15,-4.91
PEK,-4.08,720012211>0.15,-3.924166666666667
CDK,-4.01,720012211>0.15,-3.4966666666666666
NMO,-3.64,720012211>0.15,-2.444166666666667
ERK,-3.15,720012211>0.15,-2.7983333333333333
STE7,-3.02,720012211>0.15,-2.35
DYRK,-2.84,720012211>0.15,-2.3608333333333333
PDHK,-2.76,720012211>0.15,-2.565
PLK,-2.72,720012211>0.15,-2.9066666666666667
PHK,-2.57,720012211>0.15,-2.5658333333333334
CK1,-2.42,720012211>0.15,-2.0633333333333335
JNK,-2.35,720012211>0.15,-1.9449999999999998
PDK1,-2.27,720012211>0.15,-2.8158333333333334
P38,-2.14,720012211>0.15,-1.9233333333333333
PKD,-2.1,720012211>0.15,-1.1025
SGK,1.95,720012211>0.15,0.5308333333333334
MLCK,1.9,720012211>0.15,0.3958333333333333
PKCH,1.87,720012211>0.15,-0.195
QIK,-1.85,720012211>0.15,-1.8483333333333334
TTK,-1.75,720012211>0.15,-1.3
NUAK,-1.71,720012211>0.15,-1.2766666666666666
TLK,-1.69,720012211>0.15,-1.2891666666666666
DMPK,-1.66,720012211>0.15,-1.875
CAMK1,1.65,720012211>0.15,1.5016666666666667
RSK,-1.57,720012211>0.15,-0.8099999999999999
RAF,-1.56,720012211>0.15,-1.2366666666666666
BARK2,1.46,720012211>0.15,0.7916666666666666
FRAY,-1.42,720012211>0.15,-1.5658333333333334
MELK,1.35,720012211>0.15,-0.13749999999999998
ATM,-1.35,720012211>0.15,-1.2116666666666667
MARK,1.25,720012211>0.15,1.3066666666666666
WNK,-1.22,720012211>0.15,-0.9058333333333334
CLK,-1.21,720012211>0.15,-0.8908333333333334
NIK,-1.21,720012211>0.15,-0.9008333333333334
ULK,-1.2,720012211>0.15,-0.8966666666666667
BUD32,-1.2,720012211>0.15,-0.9133333333333333
CAMKK,-1.19,720012211>0.15,-0.9033333333333333
PKA,1.16,720012211>0.15,0.7558333333333334
PAKA,-1.1,720012211>0.15,-1.3
ATR,-1.09,720012211>0.15,-1.0583333333333333
CAMK2,1.02,720012211>0.15,-0.26499999999999996
LKB,-1.02,720012211>0.15,-1.5241666666666667
VRK1,-0.89,720012211>0.15,-0.8908333333333334
BRSK,0.86,720012211>0.15,1.3283333333333334
MTOR,-0.86,720012211>0.15,-0.8025
SLK,0.85,720012211>0.15,0.13416666666666668
PASK,0.84,720012211>0.15,0.4941666666666667
TAO,0.82,720012211>0.15,-0.21916666666666668
MOS,0.82,720012211>0.15,0.65
KHS,0.79,720012211>0.15,0.48500000000000004
IRAK,-0.76,720012211>0.15,-0.4916666666666667
GRK,-0.73,720012211>0.15,-0.35416666666666663
PRKDC,-0.72,720012211>0.15,-1.2891666666666666
STKR,0.7,720012211>0.15,0.27416666666666667
GSK,-0.7,720012211>0.15,-0.7283333333333333
STE11,-0.67,720012211>0.15,-0.5483333333333332
MLK,0.66,720012211>0.15,-0.3433333333333334
MSN,0.61,720012211>0.15,0.10583333333333331
CK2,-0.56,720012211>0.15,-1.05
IKK,-0.51,720012211>0.15,-0.7975
PIM,-0.48,720012211>0.15,-0.9233333333333333
MAPKAPK,-0.46,720012211>0.15,-0.3516666666666667
MST,-0.39,720012211>0.15,-1.3266666666666667
AUR,-0.37,720012211>0.15,-0.36750000000000005
PKN,-0.32,720012211>0.15,-0.9216666666666666
PKCI,0.3,720012211>0.15,-0.3933333333333333
NAK,-0.29,720012211>0.15,-0.26833333333333337
PAKB,-0.28,720012211>0.15,-0.41583333333333333
HAL,-0.27,720012211>0.15,0.3016666666666666
RAD53,-0.25,720012211>0.15,-0.13416666666666663
NEK,0.25,720012211>0.15,-0.6808333333333333
RIPK,-0.23,720012211>0.15,0.059999999999999984
CHK1,0.2,720012211>0.15,0.29333333333333333
PKG,0.15,720012211>0.15,0.6633333333333333
PKCD,0.15,720012211>0.15,-0.2675
AMPK,-0.11,720012211>0.15,-0.18416666666666665
DAPK,-0.1,720012211>0.15,-0.835
AKT,0.05,720012211>0.15,-0.3366666666666667
NDR,-0.02,720012211>0.15,-0.8741666666666666
COT,0.01,720012211>0.15,-0.1675
PKCA,-6.21,720012211>0.2,-4.91
PEK,-4.12,720012211>0.2,-3.924166666666667
CDK,-4.11,720012211>0.2,-3.4966666666666666
NMO,-3.28,720012211>0.2,-2.444166666666667
ERK,-3.15,720012211>0.2,-2.7983333333333333
PHK,-3.1,720012211>0.2,-2.5658333333333334
PLK,-2.76,720012211>0.2,-2.9066666666666667
PDHK,-2.69,720012211>0.2,-2.565
STE7,-2.66,720012211>0.2,-2.35
CK1,-2.66,720012211>0.2,-2.0633333333333335
DYRK,-2.54,720012211>0.2,-2.3608333333333333
PDK1,-2.49,720012211>0.2,-2.8158333333333334
JNK,-2.48,720012211>0.2,-1.9449999999999998
P38,-2.2,720012211>0.2,-1.9233333333333333
DMPK,-2.14,720012211>0.2,-1.875
SGK,2,720012211>0.2,0.5308333333333334
MLCK,1.98,720012211>0.2,0.3958333333333333
QIK,-1.97,720012211>0.2,-1.8483333333333334
RSK,-1.92,720012211>0.2,-0.8099999999999999
PKD,-1.88,720012211>0.2,-1.1025
PAKA,-1.8,720012211>0.2,-1.3
PKN,-1.67,720012211>0.2,-0.9216666666666666
TLK,-1.62,720012211>0.2,-1.2891666666666666
TTK,-1.61,720012211>0.2,-1.3
FRAY,-1.58,720012211>0.2,-1.5658333333333334
CAMK1,1.56,720012211>0.2,1.5016666666666667
BARK2,1.56,720012211>0.2,0.7916666666666666
NUAK,-1.55,720012211>0.2,-1.2766666666666666
RAF,-1.5,720012211>0.2,-1.2366666666666666
LKB,-1.36,720012211>0.2,-1.5241666666666667
MARK,1.33,720012211>0.2,1.3066666666666666
ATM,-1.24,720012211>0.2,-1.2116666666666667
BUD32,-1.18,720012211>0.2,-0.9133333333333333
CLK,-1.12,720012211>0.2,-0.8908333333333334
WNK,-1.12,720012211>0.2,-0.9058333333333334
ULK,-1.11,720012211>0.2,-0.8966666666666667
CAMKK,-1.11,720012211>0.2,-0.9033333333333333
NIK,-1.11,720012211>0.2,-0.9008333333333334
CK2,-1.06,720012211>0.2,-1.05
PKCH,1.05,720012211>0.2,-0.195
PRKDC,-1.05,720012211>0.2,-1.2891666666666666
RAD53,-1.03,720012211>0.2,-0.13416666666666663
IRAK,-1.03,720012211>0.2,-0.4916666666666667
MELK,1.02,720012211>0.2,-0.13749999999999998
SLK,0.93,720012211>0.2,0.13416666666666668
MOS,0.92,720012211>0.2,0.65
BRSK,0.91,720012211>0.2,1.3283333333333334
TAO,0.89,720012211>0.2,-0.21916666666666668
PASK,0.89,720012211>0.2,0.4941666666666667
IKK,-0.89,720012211>0.2,-0.7975
KHS,0.89,720012211>0.2,0.48500000000000004
STKR,0.87,720012211>0.2,0.27416666666666667
MTOR,-0.87,720012211>0.2,-0.8025
VRK1,-0.79,720012211>0.2,-0.8908333333333334
MSN,0.77,720012211>0.2,0.10583333333333331
CAMK2,0.77,720012211>0.2,-0.26499999999999996
ATR,-0.76,720012211>0.2,-1.0583333333333333
PKCD,-0.74,720012211>0.2,-0.2675
NDR,-0.74,720012211>0.2,-0.8741666666666666
AUR,-0.73,720012211>0.2,-0.36750000000000005
DAPK,-0.65,720012211>0.2,-0.835
PKA,0.5,720012211>0.2,0.7558333333333334
GRK,-0.48,720012211>0.2,-0.35416666666666663
CHK1,0.37,720012211>0.2,0.29333333333333333
STE11,-0.37,720012211>0.2,-0.5483333333333332
NEK,-0.36,720012211>0.2,-0.6808333333333333
GSK,-0.34,720012211>0.2,-0.7283333333333333
PKG,-0.32,720012211>0.2,0.6633333333333333
PIM,-0.27,720012211>0.2,-0.9233333333333333
AMPK,0.24,720012211>0.2,-0.18416666666666665
NAK,-0.21,720012211>0.2,-0.26833333333333337
MAPKAPK,-0.18,720012211>0.2,-0.3516666666666667
HAL,-0.18,720012211>0.2,0.3016666666666666
COT,0.17,720012211>0.2,-0.1675
PAKB,-0.17,720012211>0.2,-0.41583333333333333
AKT,-0.14,720012211>0.2,-0.3366666666666667
PKCI,-0.09,720012211>0.2,-0.3933333333333333
RIPK,-0.07,720012211>0.2,0.059999999999999984
MST,0.01,720012211>0.2,-1.3266666666666667
MLK,0,720012211>0.2,-0.3433333333333334
PKCA,-3.81,720012211>0.3,-4.91
PEK,-2.86,720012211>0.3,-3.924166666666667
CK1,-2.77,720012211>0.3,-2.0633333333333335
CDK,-2.67,720012211>0.3,-3.4966666666666666
CAMK1,2.51,720012211>0.3,1.5016666666666667
STE7,-2.5,720012211>0.3,-2.35
PDHK,-2.42,720012211>0.3,-2.565
ERK,-2.37,720012211>0.3,-2.7983333333333333
MARK,2.34,720012211>0.3,1.3066666666666666
PRKDC,-2.14,720012211>0.3,-1.2891666666666666
NMO,-2.02,720012211>0.3,-2.444166666666667
LKB,-2,720012211>0.3,-1.5241666666666667
PKA,2,720012211>0.3,0.7558333333333334
PLK,-1.85,720012211>0.3,-2.9066666666666667
QIK,-1.75,720012211>0.3,-1.8483333333333334
ATR,-1.69,720012211>0.3,-1.0583333333333333
VRK1,-1.69,720012211>0.3,-0.8908333333333334
PDK1,-1.52,720012211>0.3,-2.8158333333333334
CK2,-1.48,720012211>0.3,-1.05
CHK1,1.34,720012211>0.3,0.29333333333333333
NEK,-1.33,720012211>0.3,-0.6808333333333333
PASK,1.32,720012211>0.3,0.4941666666666667
MOS,1.32,720012211>0.3,0.65
AUR,-1.32,720012211>0.3,-0.36750000000000005
KHS,1.31,720012211>0.3,0.48500000000000004
BRSK,1.3,720012211>0.3,1.3283333333333334
PKG,1.28,720012211>0.3,0.6633333333333333
SLK,1.23,720012211>0.3,0.13416666666666668
FRAY,-1.17,720012211>0.3,-1.5658333333333334
P38,-1.13,720012211>0.3,-1.9233333333333333
BARK2,1.11,720012211>0.3,0.7916666666666666
SGK,1.11,720012211>0.3,0.5308333333333334
TTK,-1.11,720012211>0.3,-1.3
HAL,-1.1,720012211>0.3,0.3016666666666666
MAPKAPK,1.09,720012211>0.3,-0.3516666666666667
TLK,-1.09,720012211>0.3,-1.2891666666666666
PHK,-1.08,720012211>0.3,-2.5658333333333334
NAK,-1.08,720012211>0.3,-0.26833333333333337
PKN,-1.07,720012211>0.3,-0.9216666666666666
COT,1.06,720012211>0.3,-0.1675
DYRK,-1.06,720012211>0.3,-2.3608333333333333
NUAK,-1.05,720012211>0.3,-1.2766666666666666
JNK,-1.02,720012211>0.3,-1.9449999999999998
MST,-1.01,720012211>0.3,-1.3266666666666667
MLK,-0.89,720012211>0.3,-0.3433333333333334
RAF,-0.87,720012211>0.3,-1.2366666666666666
AKT,0.85,720012211>0.3,-0.3366666666666667
DMPK,-0.78,720012211>0.3,-1.875
CLK,-0.77,720012211>0.3,-0.8908333333333334
TAO,-0.77,720012211>0.3,-0.21916666666666668
NDR,-0.77,720012211>0.3,-0.8741666666666666
ULK,-0.76,720012211>0.3,-0.8966666666666667
WNK,-0.76,720012211>0.3,-0.9058333333333334
NIK,-0.76,720012211>0.3,-0.9008333333333334
RAD53,0.73,720012211>0.3,-0.13416666666666663
BUD32,-0.72,720012211>0.3,-0.9133333333333333
CAMKK,-0.71,720012211>0.3,-0.9033333333333333
MELK,-0.61,720012211>0.3,-0.13749999999999998
MTOR,-0.59,720012211>0.3,-0.8025
MSN,0.57,720012211>0.3,0.10583333333333331
IKK,-0.49,720012211>0.3,-0.7975
PKCD,-0.47,720012211>0.3,-0.2675
STE11,-0.47,720012211>0.3,-0.5483333333333332
ATM,-0.46,720012211>0.3,-1.2116666666666667
PKD,0.43,720012211>0.3,-1.1025
PIM,-0.41,720012211>0.3,-0.9233333333333333
RIPK,-0.4,720012211>0.3,0.059999999999999984
PAKB,0.39,720012211>0.3,-0.41583333333333333
STKR,0.34,720012211>0.3,0.27416666666666667
GRK,-0.23,720012211>0.3,-0.35416666666666663
RSK,-0.19,720012211>0.3,-0.8099999999999999
MLCK,0.14,720012211>0.3,0.3958333333333333
IRAK,-0.12,720012211>0.3,-0.4916666666666667
CAMK2,-0.12,720012211>0.3,-0.26499999999999996
GSK,0.11,720012211>0.3,-0.7283333333333333
PAKA,-0.07,720012211>0.3,-1.3
AMPK,0.06,720012211>0.3,-0.18416666666666665
PKCH,0.05,720012211>0.3,-0.195
DAPK,0.02,720012211>0.3,-0.835
PKCI,-0.01,720012211>0.3,-0.3933333333333333
PKCA,-4.04,720012211>0.4,-4.91
PDHK,-2.33,720012211>0.4,-2.565
PHK,-2.27,720012211>0.4,-2.5658333333333334
LKB,-1.93,720012211>0.4,-1.5241666666666667
MOS,1.79,720012211>0.4,0.65
STE7,-1.77,720012211>0.4,-2.35
PASK,1.76,720012211>0.4,0.4941666666666667
KHS,1.75,720012211>0.4,0.48500000000000004
BRSK,1.73,720012211>0.4,1.3283333333333334
CK1,-1.69,720012211>0.4,-2.0633333333333335
NEK,-1.68,720012211>0.4,-0.6808333333333333
ERK,-1.67,720012211>0.4,-2.7983333333333333
QIK,-1.66,720012211>0.4,-1.8483333333333334
CK2,-1.66,720012211>0.4,-1.05
MST,-1.57,720012211>0.4,-1.3266666666666667
MARK,1.51,720012211>0.4,1.3066666666666666
PKA,1.35,720012211>0.4,0.7558333333333334
CHK1,1.34,720012211>0.4,0.29333333333333333
PRKDC,-1.33,720012211>0.4,-1.2891666666666666
PLK,-1.27,720012211>0.4,-2.9066666666666667
COT,-1.26,720012211>0.4,-0.1675
DMPK,-1.26,720012211>0.4,-1.875
VRK1,-1.26,720012211>0.4,-0.8908333333333334
NDR,-1.24,720012211>0.4,-0.8741666666666666
NMO,-1.23,720012211>0.4,-2.444166666666667
CAMK2,-1.22,720012211>0.4,-0.26499999999999996
ATM,-1.17,720012211>0.4,-1.2116666666666667
PKCH,-1.16,720012211>0.4,-0.195
CAMK1,1.09,720012211>0.4,1.5016666666666667
GSK,1.06,720012211>0.4,-0.7283333333333333
PEK,-1.03,720012211>0.4,-3.924166666666667
PKG,1.03,720012211>0.4,0.6633333333333333
FRAY,-0.99,720012211>0.4,-1.5658333333333334
RAD53,0.97,720012211>0.4,-0.13416666666666663
AMPK,-0.95,720012211>0.4,-0.18416666666666665
CDK,-0.94,720012211>0.4,-3.4966666666666666
PAKA,-0.9,720012211>0.4,-1.3
NAK,-0.83,720012211>0.4,-0.26833333333333337
TLK,-0.83,720012211>0.4,-1.2891666666666666
PKN,-0.81,720012211>0.4,-0.9216666666666666
PAKB,-0.81,720012211>0.4,-0.41583333333333333
PIM,-0.8,720012211>0.4,-0.9233333333333333
NUAK,-0.8,720012211>0.4,-1.2766666666666666
TTK,-0.79,720012211>0.4,-1.3
HAL,-0.79,720012211>0.4,0.3016666666666666
DYRK,-0.79,720012211>0.4,-2.3608333333333333
PKCD,-0.78,720012211>0.4,-0.2675
ATR,-0.75,720012211>0.4,-1.0583333333333333
P38,-0.63,720012211>0.4,-1.9233333333333333
STKR,-0.6,720012211>0.4,0.27416666666666667
BUD32,-0.58,720012211>0.4,-0.9133333333333333
CAMKK,-0.57,720012211>0.4,-0.9033333333333333
NIK,-0.57,720012211>0.4,-0.9008333333333334
TAO,-0.57,720012211>0.4,-0.21916666666666668
WNK,-0.56,720012211>0.4,-0.9058333333333334
ULK,-0.56,720012211>0.4,-0.8966666666666667
CLK,-0.55,720012211>0.4,-0.8908333333333334
SLK,-0.55,720012211>0.4,0.13416666666666668
MAPKAPK,0.5,720012211>0.4,-0.3516666666666667
MTOR,0.48,720012211>0.4,-0.8025
AUR,-0.47,720012211>0.4,-0.36750000000000005
PDK1,-0.46,720012211>0.4,-2.8158333333333334
PKCI,-0.45,720012211>0.4,-0.3933333333333333
BARK2,0.42,720012211>0.4,0.7916666666666666
IKK,0.41,720012211>0.4,-0.7975
RAF,-0.39,720012211>0.4,-1.2366666666666666
IRAK,0.39,720012211>0.4,-0.4916666666666667
MELK,-0.39,720012211>0.4,-0.13749999999999998
RIPK,0.37,720012211>0.4,0.059999999999999984
STE11,-0.31,720012211>0.4,-0.5483333333333332
MLCK,-0.23,720012211>0.4,0.3958333333333333
JNK,-0.23,720012211>0.4,-1.9449999999999998
MLK,-0.2,720012211>0.4,-0.3433333333333334
SGK,-0.17,720012211>0.4,0.5308333333333334
PKD,-0.16,720012211>0.4,-1.1025
AKT,0.14,720012211>0.4,-0.3366666666666667
DAPK,0.09,720012211>0.4,-0.835
GRK,0.06,720012211>0.4,-0.35416666666666663
MSN,0.04,720012211>0.4,0.10583333333333331
RSK,-0.01,720012211>0.4,-0.8099999999999999
