Kinase,Z,method,AvgZ
MSN,-1.52,720012407>0.3,-1.6308333333333334
ATM,-1.51,720012407>0.3,-1.6166666666666667
BARK2,-1.31,720012407>0.3,-1.4091666666666667
TTK,-1.11,720012407>0.3,-1.1533333333333333
PAKB,-1.1,720012407>0.3,-1.1525
HAL,-1.1,720012407>0.3,-1.1525
TLK,-1.09,720012407>0.3,-1.1466666666666667
NAK,-1.08,720012407>0.3,-1.155
PKN,-1.07,720012407>0.3,-1.1416666666666666
NUAK,-1.05,720012407>0.3,-1.1391666666666667
SLK,-0.81,720012407>0.3,-0.81
BRSK,-0.77,720012407>0.3,-0.8
CLK,-0.77,720012407>0.3,-0.81
TAO,-0.77,720012407>0.3,-0.8133333333333334
KHS,-0.76,720012407>0.3,-0.8200000000000001
ULK,-0.76,720012407>0.3,-0.8025
WNK,-0.76,720012407>0.3,-0.8108333333333333
NIK,-0.76,720012407>0.3,-0.8041666666666667
PASK,-0.75,720012407>0.3,-0.8066666666666666
MOS,-0.75,720012407>0.3,-0.8133333333333334
BUD32,-0.72,720012407>0.3,-0.8016666666666666
CAMKK,-0.71,720012407>0.3,-0.8
PKCA,-18.64,720012407>0.4,-23.631666666666668
CDK,-12.07,720012407>0.4,-15.043333333333333
DMPK,-12.05,720012407>0.4,-15.705833333333333
PEK,-11.33,720012407>0.4,-14.318333333333333
PHK,-11.23,720012407>0.4,-14.285
RSK,-9.02,720012407>0.4,-11.520833333333334
QIK,-7.86,720012407>0.4,-9.649166666666666
PIM,-7.5,720012407>0.4,-9.738333333333333
PDK1,-6.66,720012407>0.4,-8.633333333333333
PDHK,-6.63,720012407>0.4,-8.500833333333333
PKA,-6.52,720012407>0.4,-8.24
ERK,-6.48,720012407>0.4,-8.098333333333333
IKK,-6.33,720012407>0.4,-7.9825
DYRK,-5.95,720012407>0.4,-7.594166666666667
STE7,-5.8,720012407>0.4,-7.223333333333334
P38,-5.75,720012407>0.4,-7.3675
JNK,-5.63,720012407>0.4,-6.8525
MAPKAPK,-5.49,720012407>0.4,-6.9558333333333335
PKG,-5.35,720012407>0.4,-6.910833333333333
PLK,-5.29,720012407>0.4,-6.693333333333333
PKD,-5.02,720012407>0.4,-6.346666666666667
CK1,-4.96,720012407>0.4,-6.160833333333334
AKT,-4.73,720012407>0.4,-6.0441666666666665
RIPK,-4.62,720012407>0.4,-5.818333333333333
PAKA,-4.17,720012407>0.4,-5.316666666666666
RAD53,-4.14,720012407>0.4,-5.305833333333333
MELK,-3.79,720012407>0.4,-4.769166666666667
SGK,-3.71,720012407>0.4,-4.569166666666667
MST,-3.61,720012407>0.4,-4.48
MTOR,-3.51,720012407>0.4,-4.450833333333334
DAPK,-3.48,720012407>0.4,-4.335833333333333
RAF,-3.45,720012407>0.4,-4.3566666666666665
AMPK,-3.4,720012407>0.4,-4.363333333333333
NEK,-3.28,720012407>0.4,-4.023333333333333
FRAY,-3.15,720012407>0.4,-3.8891666666666667
CAMK1,-3.1,720012407>0.4,-4.004166666666666
GSK,-3.08,720012407>0.4,-3.9908333333333332
MLK,-2.87,720012407>0.4,-3.6875
PKCH,-2.75,720012407>0.4,-3.4225
CAMK2,-2.74,720012407>0.4,-3.5416666666666665
IRAK,-2.49,720012407>0.4,-3.185
CHK1,-2.46,720012407>0.4,-3.0566666666666666
ATR,-2.45,720012407>0.4,-3.0908333333333333
PRKDC,-2.39,720012407>0.4,-2.9183333333333334
PKCD,-2.39,720012407>0.4,-3.0483333333333333
LKB,-2.32,720012407>0.4,-2.7925
GRK,-2.25,720012407>0.4,-2.9183333333333334
AUR,-2.19,720012407>0.4,-2.7583333333333333
PKCI,-2.19,720012407>0.4,-2.796666666666667
NMO,-2.17,720012407>0.4,-2.7916666666666665
STE11,-2.11,720012407>0.4,-2.638333333333333
CK2,-1.83,720012407>0.4,-2.36
STKR,-1.72,720012407>0.4,-2.1958333333333333
MARK,-1.61,720012407>0.4,-2.0275
COT,-1.5,720012407>0.4,-1.8516666666666668
MLCK,-1.48,720012407>0.4,-1.8241666666666667
VRK1,-1.45,720012407>0.4,-1.8291666666666666
NDR,-1.44,720012407>0.4,-1.8391666666666666
MSN,-1.29,720012407>0.4,-1.6308333333333334
ATM,-1.26,720012407>0.4,-1.6166666666666667
BARK2,-1.1,720012407>0.4,-1.4091666666666667
TTK,-0.92,720012407>0.4,-1.1533333333333333
NUAK,-0.91,720012407>0.4,-1.1391666666666667
TLK,-0.91,720012407>0.4,-1.1466666666666667
HAL,-0.9,720012407>0.4,-1.1525
PAKB,-0.9,720012407>0.4,-1.1525
NAK,-0.9,720012407>0.4,-1.155
PKN,-0.87,720012407>0.4,-1.1416666666666666
BUD32,-0.68,720012407>0.4,-0.8016666666666666
TAO,-0.66,720012407>0.4,-0.8133333333333334
KHS,-0.65,720012407>0.4,-0.8200000000000001
SLK,-0.65,720012407>0.4,-0.81
CAMKK,-0.64,720012407>0.4,-0.8
PASK,-0.64,720012407>0.4,-0.8066666666666666
WNK,-0.63,720012407>0.4,-0.8108333333333333
BRSK,-0.63,720012407>0.4,-0.8
MOS,-0.63,720012407>0.4,-0.8133333333333334
CLK,-0.63,720012407>0.4,-0.81
ULK,-0.61,720012407>0.4,-0.8025
NIK,-0.59,720012407>0.4,-0.8041666666666667
PKCA,-26.67,720012409>0.15,-23.631666666666668
DMPK,-17.81,720012409>0.15,-15.705833333333333
CDK,-17.02,720012409>0.15,-15.043333333333333
PHK,-16.24,720012409>0.15,-14.285
PEK,-15.94,720012409>0.15,-14.318333333333333
RSK,-13.28,720012409>0.15,-11.520833333333334
PIM,-11.15,720012409>0.15,-9.738333333333333
QIK,-11.12,720012409>0.15,-9.649166666666666
PDK1,-9.95,720012409>0.15,-8.633333333333333
PDHK,-9.89,720012409>0.15,-8.500833333333333
PKA,-9.34,720012409>0.15,-8.24
ERK,-9.17,720012409>0.15,-8.098333333333333
IKK,-9.04,720012409>0.15,-7.9825
DYRK,-8.96,720012409>0.15,-7.594166666666667
STE7,-8.39,720012409>0.15,-7.223333333333334
P38,-8.39,720012409>0.15,-7.3675
MAPKAPK,-8.1,720012409>0.15,-6.9558333333333335
PKG,-8.03,720012409>0.15,-6.910833333333333
JNK,-7.66,720012409>0.15,-6.8525
PLK,-7.64,720012409>0.15,-6.693333333333333
PKD,-7.31,720012409>0.15,-6.346666666666667
CK1,-6.97,720012409>0.15,-6.160833333333334
AKT,-6.92,720012409>0.15,-6.0441666666666665
RIPK,-6.59,720012409>0.15,-5.818333333333333
RAD53,-6.03,720012409>0.15,-5.305833333333333
PAKA,-5.94,720012409>0.15,-5.316666666666666
MELK,-5.39,720012409>0.15,-4.769166666666667
SGK,-5.19,720012409>0.15,-4.569166666666667
MST,-5.15,720012409>0.15,-4.48
MTOR,-5.05,720012409>0.15,-4.450833333333334
AMPK,-5.02,720012409>0.15,-4.363333333333333
DAPK,-4.98,720012409>0.15,-4.335833333333333
RAF,-4.93,720012409>0.15,-4.3566666666666665
CAMK1,-4.68,720012409>0.15,-4.004166666666666
NEK,-4.55,720012409>0.15,-4.023333333333333
GSK,-4.54,720012409>0.15,-3.9908333333333332
FRAY,-4.52,720012409>0.15,-3.8891666666666667
MLK,-4.22,720012409>0.15,-3.6875
CAMK2,-4.02,720012409>0.15,-3.5416666666666665
PKCH,-3.94,720012409>0.15,-3.4225
IRAK,-3.72,720012409>0.15,-3.185
ATR,-3.57,720012409>0.15,-3.0908333333333333
PKCD,-3.48,720012409>0.15,-3.0483333333333333
CHK1,-3.41,720012409>0.15,-3.0566666666666666
GRK,-3.35,720012409>0.15,-2.9183333333333334
PRKDC,-3.27,720012409>0.15,-2.9183333333333334
NMO,-3.21,720012409>0.15,-2.7916666666666665
PKCI,-3.21,720012409>0.15,-2.796666666666667
LKB,-3.13,720012409>0.15,-2.7925
AUR,-3.11,720012409>0.15,-2.7583333333333333
STE11,-2.97,720012409>0.15,-2.638333333333333
CK2,-2.69,720012409>0.15,-2.36
STKR,-2.52,720012409>0.15,-2.1958333333333333
MARK,-2.32,720012409>0.15,-2.0275
VRK1,-2.12,720012409>0.15,-1.8291666666666666
NDR,-2.12,720012409>0.15,-1.8391666666666666
COT,-2.1,720012409>0.15,-1.8516666666666668
MLCK,-2.09,720012409>0.15,-1.8241666666666667
MSN,-1.86,720012409>0.15,-1.6308333333333334
ATM,-1.85,720012409>0.15,-1.6166666666666667
BARK2,-1.59,720012409>0.15,-1.4091666666666667
NAK,-1.33,720012409>0.15,-1.155
HAL,-1.32,720012409>0.15,-1.1525
TTK,-1.3,720012409>0.15,-1.1533333333333333
TLK,-1.3,720012409>0.15,-1.1466666666666667
PKN,-1.29,720012409>0.15,-1.1416666666666666
NUAK,-1.28,720012409>0.15,-1.1391666666666667
PAKB,-1.28,720012409>0.15,-1.1525
MOS,-0.95,720012409>0.15,-0.8133333333333334
BUD32,-0.94,720012409>0.15,-0.8016666666666666
ULK,-0.94,720012409>0.15,-0.8025
CLK,-0.94,720012409>0.15,-0.81
PASK,-0.94,720012409>0.15,-0.8066666666666666
TAO,-0.93,720012409>0.15,-0.8133333333333334
WNK,-0.93,720012409>0.15,-0.8108333333333333
SLK,-0.92,720012409>0.15,-0.81
KHS,-0.91,720012409>0.15,-0.8200000000000001
BRSK,-0.91,720012409>0.15,-0.8
CAMKK,-0.91,720012409>0.15,-0.8
NIK,-0.89,720012409>0.15,-0.8041666666666667
PKCA,-23.39,720012409>0.2,-23.631666666666668
DMPK,-15.62,720012409>0.2,-15.705833333333333
CDK,-14.79,720012409>0.2,-15.043333333333333
PHK,-14.36,720012409>0.2,-14.285
PEK,-14.04,720012409>0.2,-14.318333333333333
RSK,-11.1,720012409>0.2,-11.520833333333334
PIM,-9.59,720012409>0.2,-9.738333333333333
QIK,-9.52,720012409>0.2,-9.649166666666666
PDK1,-8.53,720012409>0.2,-8.633333333333333
PDHK,-8.5,720012409>0.2,-8.500833333333333
PKA,-8.11,720012409>0.2,-8.24
ERK,-7.98,720012409>0.2,-8.098333333333333
IKK,-7.87,720012409>0.2,-7.9825
DYRK,-7.56,720012409>0.2,-7.594166666666667
P38,-7.31,720012409>0.2,-7.3675
STE7,-7.03,720012409>0.2,-7.223333333333334
PLK,-6.86,720012409>0.2,-6.693333333333333
PKG,-6.84,720012409>0.2,-6.910833333333333
JNK,-6.84,720012409>0.2,-6.8525
MAPKAPK,-6.61,720012409>0.2,-6.9558333333333335
PKD,-6.18,720012409>0.2,-6.346666666666667
AKT,-6.08,720012409>0.2,-6.0441666666666665
CK1,-5.99,720012409>0.2,-6.160833333333334
RIPK,-5.93,720012409>0.2,-5.818333333333333
RAD53,-5.36,720012409>0.2,-5.305833333333333
PAKA,-5.19,720012409>0.2,-5.316666666666666
MELK,-4.62,720012409>0.2,-4.769166666666667
SGK,-4.51,720012409>0.2,-4.569166666666667
MTOR,-4.41,720012409>0.2,-4.450833333333334
MST,-4.4,720012409>0.2,-4.48
RAF,-4.31,720012409>0.2,-4.3566666666666665
DAPK,-4.29,720012409>0.2,-4.335833333333333
AMPK,-4.25,720012409>0.2,-4.363333333333333
GSK,-4.07,720012409>0.2,-3.9908333333333332
NEK,-3.95,720012409>0.2,-4.023333333333333
CAMK1,-3.88,720012409>0.2,-4.004166666666666
FRAY,-3.77,720012409>0.2,-3.8891666666666667
MLK,-3.61,720012409>0.2,-3.6875
CAMK2,-3.52,720012409>0.2,-3.5416666666666665
PKCH,-3.35,720012409>0.2,-3.4225
IRAK,-3.16,720012409>0.2,-3.185
ATR,-3.1,720012409>0.2,-3.0908333333333333
PKCD,-3.02,720012409>0.2,-3.0483333333333333
CHK1,-3.01,720012409>0.2,-3.0566666666666666
GRK,-2.89,720012409>0.2,-2.9183333333333334
PRKDC,-2.87,720012409>0.2,-2.9183333333333334
PKCI,-2.8,720012409>0.2,-2.796666666666667
AUR,-2.74,720012409>0.2,-2.7583333333333333
NMO,-2.72,720012409>0.2,-2.7916666666666665
LKB,-2.7,720012409>0.2,-2.7925
STE11,-2.56,720012409>0.2,-2.638333333333333
CK2,-2.27,720012409>0.2,-2.36
STKR,-2.22,720012409>0.2,-2.1958333333333333
MARK,-2.02,720012409>0.2,-2.0275
COT,-1.86,720012409>0.2,-1.8516666666666668
NDR,-1.79,720012409>0.2,-1.8391666666666666
VRK1,-1.79,720012409>0.2,-1.8291666666666666
MLCK,-1.73,720012409>0.2,-1.8241666666666667
ATM,-1.59,720012409>0.2,-1.6166666666666667
MSN,-1.58,720012409>0.2,-1.6308333333333334
BARK2,-1.37,720012409>0.2,-1.4091666666666667
HAL,-1.17,720012409>0.2,-1.1525
NUAK,-1.17,720012409>0.2,-1.1391666666666667
NAK,-1.16,720012409>0.2,-1.155
PKN,-1.13,720012409>0.2,-1.1416666666666666
TLK,-1.12,720012409>0.2,-1.1466666666666667
PAKB,-1.12,720012409>0.2,-1.1525
TTK,-1.09,720012409>0.2,-1.1533333333333333
SLK,-0.83,720012409>0.2,-0.81
MOS,-0.82,720012409>0.2,-0.8133333333333334
PASK,-0.81,720012409>0.2,-0.8066666666666666
NIK,-0.81,720012409>0.2,-0.8041666666666667
WNK,-0.8,720012409>0.2,-0.8108333333333333
ULK,-0.8,720012409>0.2,-0.8025
TAO,-0.79,720012409>0.2,-0.8133333333333334
BRSK,-0.79,720012409>0.2,-0.8
KHS,-0.79,720012409>0.2,-0.8200000000000001
BUD32,-0.78,720012409>0.2,-0.8016666666666666
CLK,-0.78,720012409>0.2,-0.81
CAMKK,-0.77,720012409>0.2,-0.8
PKCA,-18.12,720012409>0.3,-23.631666666666668
DMPK,-12.37,720012409>0.3,-15.705833333333333
CDK,-11.6,720012409>0.3,-15.043333333333333
PEK,-11.03,720012409>0.3,-14.318333333333333
PHK,-10.93,720012409>0.3,-14.285
RSK,-8.88,720012409>0.3,-11.520833333333334
QIK,-7.48,720012409>0.3,-9.649166666666666
PIM,-7.41,720012409>0.3,-9.738333333333333
PDK1,-6.72,720012409>0.3,-8.633333333333333
PDHK,-6.66,720012409>0.3,-8.500833333333333
PKA,-6.36,720012409>0.3,-8.24
IKK,-6.2,720012409>0.3,-7.9825
ERK,-6.19,720012409>0.3,-8.098333333333333
DYRK,-5.92,720012409>0.3,-7.594166666666667
P38,-5.64,720012409>0.3,-7.3675
STE7,-5.63,720012409>0.3,-7.223333333333334
PKG,-5.38,720012409>0.3,-6.910833333333333
JNK,-5.31,720012409>0.3,-6.8525
MAPKAPK,-5.28,720012409>0.3,-6.9558333333333335
PLK,-5.25,720012409>0.3,-6.693333333333333
CK1,-4.89,720012409>0.3,-6.160833333333334
PKD,-4.82,720012409>0.3,-6.346666666666667
AKT,-4.76,720012409>0.3,-6.0441666666666665
RIPK,-4.41,720012409>0.3,-5.818333333333333
PAKA,-4.14,720012409>0.3,-5.316666666666666
RAD53,-4.09,720012409>0.3,-5.305833333333333
MELK,-3.6,720012409>0.3,-4.769166666666667
SGK,-3.54,720012409>0.3,-4.569166666666667
MST,-3.51,720012409>0.3,-4.48
MTOR,-3.45,720012409>0.3,-4.450833333333334
RAF,-3.41,720012409>0.3,-4.3566666666666665
DAPK,-3.39,720012409>0.3,-4.335833333333333
AMPK,-3.32,720012409>0.3,-4.363333333333333
GSK,-3.13,720012409>0.3,-3.9908333333333332
CAMK1,-3.09,720012409>0.3,-4.004166666666666
NEK,-3.08,720012409>0.3,-4.023333333333333
FRAY,-3.01,720012409>0.3,-3.8891666666666667
MLK,-2.89,720012409>0.3,-3.6875
CAMK2,-2.78,720012409>0.3,-3.5416666666666665
PKCH,-2.68,720012409>0.3,-3.4225
CHK1,-2.44,720012409>0.3,-3.0566666666666666
IRAK,-2.43,720012409>0.3,-3.185
ATR,-2.39,720012409>0.3,-3.0908333333333333
PKCD,-2.31,720012409>0.3,-3.0483333333333333
PRKDC,-2.28,720012409>0.3,-2.9183333333333334
GRK,-2.27,720012409>0.3,-2.9183333333333334
PKCI,-2.22,720012409>0.3,-2.796666666666667
AUR,-2.19,720012409>0.3,-2.7583333333333333
NMO,-2.17,720012409>0.3,-2.7916666666666665
LKB,-2.15,720012409>0.3,-2.7925
STE11,-1.98,720012409>0.3,-2.638333333333333
CK2,-1.84,720012409>0.3,-2.36
STKR,-1.72,720012409>0.3,-2.1958333333333333
MARK,-1.59,720012409>0.3,-2.0275
COT,-1.51,720012409>0.3,-1.8516666666666668
VRK1,-1.43,720012409>0.3,-1.8291666666666666
NDR,-1.43,720012409>0.3,-1.8391666666666666
MLCK,-1.41,720012409>0.3,-1.8241666666666667
ATM,-1.27,720012409>0.3,-1.6166666666666667
MSN,-1.27,720012409>0.3,-1.6308333333333334
BARK2,-1.12,720012409>0.3,-1.4091666666666667
NAK,-0.91,720012409>0.3,-1.155
PKN,-0.9,720012409>0.3,-1.1416666666666666
HAL,-0.9,720012409>0.3,-1.1525
PAKB,-0.89,720012409>0.3,-1.1525
TTK,-0.88,720012409>0.3,-1.1533333333333333
TLK,-0.88,720012409>0.3,-1.1466666666666667
NUAK,-0.87,720012409>0.3,-1.1391666666666667
MOS,-0.66,720012409>0.3,-0.8133333333333334
KHS,-0.64,720012409>0.3,-0.8200000000000001
TAO,-0.64,720012409>0.3,-0.8133333333333334
BRSK,-0.64,720012409>0.3,-0.8
NIK,-0.64,720012409>0.3,-0.8041666666666667
SLK,-0.63,720012409>0.3,-0.81
ULK,-0.63,720012409>0.3,-0.8025
CLK,-0.63,720012409>0.3,-0.81
PASK,-0.62,720012409>0.3,-0.8066666666666666
WNK,-0.62,720012409>0.3,-0.8108333333333333
CAMKK,-0.62,720012409>0.3,-0.8
BUD32,-0.61,720012409>0.3,-0.8016666666666666
PKCA,-15.87,720012409>0.4,-23.631666666666668
DMPK,-10.67,720012409>0.4,-15.705833333333333
CDK,-9.81,720012409>0.4,-15.043333333333333
PEK,-9.67,720012409>0.4,-14.318333333333333
PHK,-9.44,720012409>0.4,-14.285
RSK,-7.76,720012409>0.4,-11.520833333333334
PIM,-6.72,720012409>0.4,-9.738333333333333
QIK,-6.56,720012409>0.4,-9.649166666666666
PDK1,-5.7,720012409>0.4,-8.633333333333333
PDHK,-5.61,720012409>0.4,-8.500833333333333
PKA,-5.52,720012409>0.4,-8.24
IKK,-5.4,720012409>0.4,-7.9825
ERK,-5.37,720012409>0.4,-8.098333333333333
DYRK,-5.09,720012409>0.4,-7.594166666666667
STE7,-4.97,720012409>0.4,-7.223333333333334
P38,-4.89,720012409>0.4,-7.3675
PKG,-4.62,720012409>0.4,-6.910833333333333
MAPKAPK,-4.56,720012409>0.4,-6.9558333333333335
JNK,-4.5,720012409>0.4,-6.8525
PLK,-4.42,720012409>0.4,-6.693333333333333
PKD,-4.22,720012409>0.4,-6.346666666666667
CK1,-4.14,720012409>0.4,-6.160833333333334
AKT,-4.08,720012409>0.4,-6.0441666666666665
RIPK,-3.78,720012409>0.4,-5.818333333333333
PAKA,-3.59,720012409>0.4,-5.316666666666666
RAD53,-3.55,720012409>0.4,-5.305833333333333
MELK,-3.2,720012409>0.4,-4.769166666666667
SGK,-3.03,720012409>0.4,-4.569166666666667
MST,-3.02,720012409>0.4,-4.48
RAF,-3,720012409>0.4,-4.3566666666666665
MTOR,-2.97,720012409>0.4,-4.450833333333334
DAPK,-2.95,720012409>0.4,-4.335833333333333
AMPK,-2.86,720012409>0.4,-4.363333333333333
CAMK1,-2.74,720012409>0.4,-4.004166666666666
GSK,-2.72,720012409>0.4,-3.9908333333333332
NEK,-2.69,720012409>0.4,-4.023333333333333
FRAY,-2.64,720012409>0.4,-3.8891666666666667
MLK,-2.42,720012409>0.4,-3.6875
CAMK2,-2.4,720012409>0.4,-3.5416666666666665
PKCH,-2.29,720012409>0.4,-3.4225
IRAK,-2.14,720012409>0.4,-3.185
CHK1,-2.07,720012409>0.4,-3.0566666666666666
ATR,-2.03,720012409>0.4,-3.0908333333333333
PRKDC,-2.03,720012409>0.4,-2.9183333333333334
PKCD,-1.99,720012409>0.4,-3.0483333333333333
GRK,-1.94,720012409>0.4,-2.9183333333333334
PKCI,-1.88,720012409>0.4,-2.796666666666667
LKB,-1.87,720012409>0.4,-2.7925
NMO,-1.86,720012409>0.4,-2.7916666666666665
AUR,-1.84,720012409>0.4,-2.7583333333333333
STE11,-1.72,720012409>0.4,-2.638333333333333
CK2,-1.57,720012409>0.4,-2.36
STKR,-1.46,720012409>0.4,-2.1958333333333333
MARK,-1.36,720012409>0.4,-2.0275
NDR,-1.25,720012409>0.4,-1.8391666666666666
VRK1,-1.23,720012409>0.4,-1.8291666666666666
COT,-1.23,720012409>0.4,-1.8516666666666668
MLCK,-1.2,720012409>0.4,-1.8241666666666667
MSN,-1.09,720012409>0.4,-1.6308333333333334
ATM,-1.04,720012409>0.4,-1.6166666666666667
BARK2,-0.97,720012409>0.4,-1.4091666666666667
PAKB,-0.78,720012409>0.4,-1.1525
NUAK,-0.77,720012409>0.4,-1.1391666666666667
NAK,-0.77,720012409>0.4,-1.155
TLK,-0.76,720012409>0.4,-1.1466666666666667
PKN,-0.76,720012409>0.4,-1.1416666666666666
HAL,-0.74,720012409>0.4,-1.1525
TTK,-0.74,720012409>0.4,-1.1533333333333333
KHS,-0.56,720012409>0.4,-0.8200000000000001
BRSK,-0.55,720012409>0.4,-0.8
WNK,-0.55,720012409>0.4,-0.8108333333333333
CLK,-0.55,720012409>0.4,-0.81
NIK,-0.54,720012409>0.4,-0.8041666666666667
MOS,-0.54,720012409>0.4,-0.8133333333333334
SLK,-0.54,720012409>0.4,-0.81
TAO,-0.54,720012409>0.4,-0.8133333333333334
CAMKK,-0.53,720012409>0.4,-0.8
PASK,-0.52,720012409>0.4,-0.8066666666666666
BUD32,-0.52,720012409>0.4,-0.8016666666666666
ULK,-0.51,720012409>0.4,-0.8025
