Kinase,Z,method,AvgZ
NDR,0.47,720012122>0.3,0.16416666666666666
CK2,0.47,720012122>0.3,0.3908333333333333
AKT,0.33,720012122>0.3,0.12500000000000008
MLK,-0.27,720012122>0.3,-0.8383333333333334
MSN,-0.25,720012122>0.3,-0.11916666666666674
ATM,-0.25,720012122>0.3,-0.6191666666666666
AUR,-0.25,720012122>0.3,-0.20083333333333334
IKK,-0.22,720012122>0.3,-0.8725
MELK,-0.22,720012122>0.3,-0.8533333333333333
CK1,-0.19,720012122>0.3,-0.9974999999999999
DMPK,-0.18,720012122>0.3,-0.7091666666666667
SGK,-0,720012122>0.3,-0.42916666666666664
PKCH,-0,720012122>0.3,-1.1291666666666667
PKA,4.55,720012122>0.4,3.111666666666667
PKG,4.32,720012122>0.4,3.2
DYRK,-4.26,720012122>0.4,-3.788333333333333
ERK,-4.17,720012122>0.4,-4.105833333333333
JNK,-4.1,720012122>0.4,-3.5225
PDK1,-3.71,720012122>0.4,-3.658333333333333
P38,-3.24,720012122>0.4,-3.0383333333333336
MST,-3.02,720012122>0.4,-1.9258333333333333
CDK,-2.47,720012122>0.4,-3.195
CAMK1,2.42,720012122>0.4,1.8933333333333333
PKCD,2.11,720012122>0.4,0.9508333333333333
PAKA,2.09,720012122>0.4,0.7508333333333334
RAD53,2.08,720012122>0.4,1.215
RSK,2.08,720012122>0.4,1.0816666666666668
MTOR,-1.94,720012122>0.4,-1.8466666666666667
PASK,1.92,720012122>0.4,0.6816666666666666
RAF,-1.91,720012122>0.4,-2.1
NMO,-1.86,720012122>0.4,-2.370833333333333
PLK,-1.85,720012122>0.4,-2.6508333333333334
MOS,1.84,720012122>0.4,1.0025
PKD,1.83,720012122>0.4,0.5591666666666667
PEK,-1.77,720012122>0.4,-2.6158333333333332
PKCH,-1.66,720012122>0.4,-1.1291666666666667
MARK,1.59,720012122>0.4,1.365
MAPKAPK,1.58,720012122>0.4,0.6341666666666667
PDHK,1.57,720012122>0.4,0.18083333333333343
RIPK,1.47,720012122>0.4,0.83
ATR,-1.34,720012122>0.4,-1.365
CAMK2,1.34,720012122>0.4,1.0433333333333334
AMPK,1.31,720012122>0.4,1.0758333333333332
VRK1,-1.23,720012122>0.4,-0.7075
MLCK,-1.2,720012122>0.4,-0.48583333333333323
MELK,-1.2,720012122>0.4,-0.8533333333333333
LKB,-1.13,720012122>0.4,-1.285
PKCI,1.12,720012122>0.4,0.9825
STE7,-1.1,720012122>0.4,-1.4516666666666667
MSN,-1.09,720012122>0.4,-0.11916666666666674
GSK,-1,720012122>0.4,-1.1525
BARK2,-0.97,720012122>0.4,-0.17083333333333334
HAL,0.97,720012122>0.4,0.8341666666666666
NDR,0.96,720012122>0.4,0.16416666666666666
STE11,-0.95,720012122>0.4,-0.7966666666666666
FRAY,-0.9,720012122>0.4,-1.3633333333333333
QIK,-0.85,720012122>0.4,-1.2875
PAKB,-0.78,720012122>0.4,-0.7125
DAPK,-0.77,720012122>0.4,-1.1416666666666666
NUAK,-0.77,720012122>0.4,-1.0683333333333334
NAK,-0.77,720012122>0.4,-0.17666666666666672
TLK,-0.76,720012122>0.4,-1.0716666666666668
PIM,0.76,720012122>0.4,0.38833333333333336
PKN,-0.76,720012122>0.4,-0.8225
TTK,-0.74,720012122>0.4,-1.0658333333333334
CHK1,-0.69,720012122>0.4,0.34833333333333333
MLK,-0.64,720012122>0.4,-0.8383333333333334
CK1,-0.57,720012122>0.4,-0.9974999999999999
KHS,-0.56,720012122>0.4,0.26
PRKDC,-0.55,720012122>0.4,-0.8166666666666667
BRSK,-0.55,720012122>0.4,0.3341666666666666
WNK,-0.55,720012122>0.4,-0.7491666666666666
CLK,-0.55,720012122>0.4,-0.74
NIK,-0.54,720012122>0.4,-0.7433333333333334
SLK,-0.54,720012122>0.4,0.47
TAO,-0.54,720012122>0.4,-0.41833333333333333
CAMKK,-0.53,720012122>0.4,-0.7408333333333333
STKR,-0.53,720012122>0.4,-0.0033333333333333444
BUD32,-0.52,720012122>0.4,-0.7483333333333333
ULK,-0.51,720012122>0.4,-0.7483333333333333
IKK,-0.48,720012122>0.4,-0.8725
PHK,-0.47,720012122>0.4,-1.2608333333333333
SGK,-0.45,720012122>0.4,-0.42916666666666664
NEK,-0.42,720012122>0.4,-0.4816666666666667
AUR,-0.37,720012122>0.4,-0.20083333333333334
PKCA,0.3,720012122>0.4,-1.9883333333333333
DMPK,0.28,720012122>0.4,-0.7091666666666667
GRK,0.2,720012122>0.4,0.1208333333333333
CK2,0.16,720012122>0.4,0.3908333333333333
ATM,0.14,720012122>0.4,-0.6191666666666666
IRAK,-0.14,720012122>0.4,-0.4083333333333333
COT,-0.12,720012122>0.4,0.20083333333333336
AKT,-0.03,720012122>0.4,0.12500000000000008
PEK,-4.77,720012205>0.15,-2.6158333333333332
PDK1,-4.7,720012205>0.15,-3.658333333333333
PKCA,-4.5,720012205>0.15,-1.9883333333333333
NMO,-3.9,720012205>0.15,-2.370833333333333
ERK,-3.89,720012205>0.15,-4.105833333333333
CDK,-3.82,720012205>0.15,-3.195
JNK,-3.68,720012205>0.15,-3.5225
DYRK,-3.52,720012205>0.15,-3.788333333333333
PHK,-2.84,720012205>0.15,-1.2608333333333333
FRAY,-2.82,720012205>0.15,-1.3633333333333333
DMPK,-2.68,720012205>0.15,-0.7091666666666667
P38,-2.52,720012205>0.15,-3.0383333333333336
MTOR,-2.5,720012205>0.15,-1.8466666666666667
STE7,-2.38,720012205>0.15,-1.4516666666666667
RAF,-2.36,720012205>0.15,-2.1
IKK,-2.34,720012205>0.15,-0.8725
PLK,-2.23,720012205>0.15,-2.6508333333333334
PDHK,-2.05,720012205>0.15,0.18083333333333343
LKB,-1.95,720012205>0.15,-1.285
DAPK,-1.84,720012205>0.15,-1.1416666666666666
CAMK1,1.69,720012205>0.15,1.8933333333333333
PKG,1.69,720012205>0.15,3.2
GSK,-1.61,720012205>0.15,-1.1525
TTK,-1.57,720012205>0.15,-1.0658333333333334
QIK,-1.57,720012205>0.15,-1.2875
TLK,-1.55,720012205>0.15,-1.0716666666666668
NUAK,-1.52,720012205>0.15,-1.0683333333333334
MLK,-1.48,720012205>0.15,-0.8383333333333334
MARK,1.46,720012205>0.15,1.365
AKT,-1.44,720012205>0.15,0.12500000000000008
MELK,-1.43,720012205>0.15,-0.8533333333333333
CK1,-1.28,720012205>0.15,-0.9974999999999999
HAL,1.27,720012205>0.15,0.8341666666666666
ATR,-1.21,720012205>0.15,-1.365
ATM,-1.21,720012205>0.15,-0.6191666666666666
MSN,-1.2,720012205>0.15,-0.11916666666666674
COT,1.18,720012205>0.15,0.20083333333333336
RSK,-1.16,720012205>0.15,1.0816666666666668
MLCK,1.14,720012205>0.15,-0.48583333333333323
BUD32,-1.13,720012205>0.15,-0.7483333333333333
NIK,-1.1,720012205>0.15,-0.7433333333333334
ULK,-1.09,720012205>0.15,-0.7483333333333333
WNK,-1.09,720012205>0.15,-0.7491666666666666
TAO,-1.08,720012205>0.15,-0.41833333333333333
CHK1,1.08,720012205>0.15,0.34833333333333333
CLK,-1.07,720012205>0.15,-0.74
PASK,-1.07,720012205>0.15,0.6816666666666666
CAMKK,-1.06,720012205>0.15,-0.7408333333333333
STE11,-0.94,720012205>0.15,-0.7966666666666666
PKD,-0.93,720012205>0.15,0.5591666666666667
SLK,0.92,720012205>0.15,0.47
KHS,0.91,720012205>0.15,0.26
BRSK,0.9,720012205>0.15,0.3341666666666666
MOS,0.9,720012205>0.15,1.0025
IRAK,-0.9,720012205>0.15,-0.4083333333333333
PKCH,-0.89,720012205>0.15,-1.1291666666666667
PAKA,-0.8,720012205>0.15,0.7508333333333334
RAD53,0.78,720012205>0.15,1.215
PKA,0.76,720012205>0.15,3.111666666666667
MST,-0.72,720012205>0.15,-1.9258333333333333
NEK,-0.72,720012205>0.15,-0.4816666666666667
NDR,-0.7,720012205>0.15,0.16416666666666666
RIPK,-0.69,720012205>0.15,0.83
PIM,-0.67,720012205>0.15,0.38833333333333336
CK2,0.42,720012205>0.15,0.3908333333333333
BARK2,0.4,720012205>0.15,-0.17083333333333334
PRKDC,-0.34,720012205>0.15,-0.8166666666666667
GRK,-0.34,720012205>0.15,0.1208333333333333
CAMK2,0.33,720012205>0.15,1.0433333333333334
VRK1,0.23,720012205>0.15,-0.7075
NAK,-0.17,720012205>0.15,-0.17666666666666672
PAKB,-0.15,720012205>0.15,-0.7125
PKN,-0.14,720012205>0.15,-0.8225
MAPKAPK,0.12,720012205>0.15,0.6341666666666667
STKR,0.1,720012205>0.15,-0.0033333333333333444
SGK,-0.1,720012205>0.15,-0.42916666666666664
PKCD,-0.06,720012205>0.15,0.9508333333333333
AMPK,-0.04,720012205>0.15,1.0758333333333332
PKCI,-0.03,720012205>0.15,0.9825
AUR,0.02,720012205>0.15,-0.20083333333333334
PDK1,-3.8,720012205>0.2,-3.658333333333333
PEK,-3.73,720012205>0.2,-2.6158333333333332
JNK,-3.36,720012205>0.2,-3.5225
CDK,-3.26,720012205>0.2,-3.195
ERK,-3.26,720012205>0.2,-4.105833333333333
DYRK,-3.17,720012205>0.2,-3.788333333333333
NMO,-3.15,720012205>0.2,-2.370833333333333
PLK,-3.14,720012205>0.2,-2.6508333333333334
PKCA,-2.97,720012205>0.2,-1.9883333333333333
FRAY,-2.87,720012205>0.2,-1.3633333333333333
STE7,-2.75,720012205>0.2,-1.4516666666666667
RAF,-2.65,720012205>0.2,-2.1
DAPK,-2.51,720012205>0.2,-1.1416666666666666
IKK,-2.39,720012205>0.2,-0.8725
MTOR,-2.33,720012205>0.2,-1.8466666666666667
PHK,-2.29,720012205>0.2,-1.2608333333333333
MLK,-2.06,720012205>0.2,-0.8383333333333334
MARK,1.96,720012205>0.2,1.365
DMPK,-1.95,720012205>0.2,-0.7091666666666667
QIK,-1.92,720012205>0.2,-1.2875
MST,-1.85,720012205>0.2,-1.9258333333333333
P38,-1.8,720012205>0.2,-3.0383333333333336
GSK,-1.72,720012205>0.2,-1.1525
CAMK1,1.71,720012205>0.2,1.8933333333333333
AKT,-1.48,720012205>0.2,0.12500000000000008
PAKA,-1.47,720012205>0.2,0.7508333333333334
CHK1,1.27,720012205>0.2,0.34833333333333333
TLK,-1.27,720012205>0.2,-1.0716666666666668
PDHK,-1.27,720012205>0.2,0.18083333333333343
TTK,-1.26,720012205>0.2,-1.0658333333333334
PKG,1.25,720012205>0.2,3.2
NUAK,-1.25,720012205>0.2,-1.0683333333333334
PAKB,-1.25,720012205>0.2,-0.7125
CAMK2,1.23,720012205>0.2,1.0433333333333334
LKB,-1.21,720012205>0.2,-1.285
NEK,-1.14,720012205>0.2,-0.4816666666666667
BRSK,1.13,720012205>0.2,0.3341666666666666
KHS,1.11,720012205>0.2,0.26
SLK,1.1,720012205>0.2,0.47
RSK,-1.1,720012205>0.2,1.0816666666666668
MOS,1.09,720012205>0.2,1.0025
PKA,1.08,720012205>0.2,3.111666666666667
MELK,-1.05,720012205>0.2,-0.8533333333333333
ATR,-1.03,720012205>0.2,-1.365
PIM,-0.94,720012205>0.2,0.38833333333333336
WNK,-0.91,720012205>0.2,-0.7491666666666666
BUD32,-0.91,720012205>0.2,-0.7483333333333333
PASK,-0.91,720012205>0.2,0.6816666666666666
CAMKK,-0.9,720012205>0.2,-0.7408333333333333
ULK,-0.89,720012205>0.2,-0.7483333333333333
NIK,-0.87,720012205>0.2,-0.7433333333333334
CK1,-0.87,720012205>0.2,-0.9974999999999999
TAO,-0.86,720012205>0.2,-0.41833333333333333
CLK,-0.85,720012205>0.2,-0.74
MSN,-0.82,720012205>0.2,-0.11916666666666674
ATM,-0.79,720012205>0.2,-0.6191666666666666
BARK2,0.74,720012205>0.2,-0.17083333333333334
SGK,-0.73,720012205>0.2,-0.42916666666666664
STKR,0.67,720012205>0.2,-0.0033333333333333444
PKCH,-0.61,720012205>0.2,-1.1291666666666667
AUR,-0.54,720012205>0.2,-0.20083333333333334
PKD,-0.46,720012205>0.2,0.5591666666666667
RIPK,-0.39,720012205>0.2,0.83
MAPKAPK,0.35,720012205>0.2,0.6341666666666667
CK2,0.33,720012205>0.2,0.3908333333333333
STE11,-0.32,720012205>0.2,-0.7966666666666666
NDR,-0.23,720012205>0.2,0.16416666666666666
GRK,-0.22,720012205>0.2,0.1208333333333333
VRK1,-0.22,720012205>0.2,-0.7075
MLCK,-0.22,720012205>0.2,-0.48583333333333323
COT,-0.21,720012205>0.2,0.20083333333333336
PRKDC,-0.19,720012205>0.2,-0.8166666666666667
PKN,0.19,720012205>0.2,-0.8225
HAL,0.16,720012205>0.2,0.8341666666666666
NAK,0.15,720012205>0.2,-0.17666666666666672
AMPK,0.15,720012205>0.2,1.0758333333333332
IRAK,-0.14,720012205>0.2,-0.4083333333333333
PKCD,0.13,720012205>0.2,0.9508333333333333
RAD53,0.11,720012205>0.2,1.215
PKCI,0.02,720012205>0.2,0.9825
PDK1,-3.32,720012205>0.3,-3.658333333333333
CDK,-3.02,720012205>0.3,-3.195
PEK,-2.62,720012205>0.3,-2.6158333333333332
JNK,-2.57,720012205>0.3,-3.5225
DYRK,-2.45,720012205>0.3,-3.788333333333333
NMO,-2.17,720012205>0.3,-2.370833333333333
ERK,-2.13,720012205>0.3,-4.105833333333333
PLK,-2.04,720012205>0.3,-2.6508333333333334
DAPK,-1.9,720012205>0.3,-1.1416666666666666
DMPK,-1.81,720012205>0.3,-0.7091666666666667
PHK,-1.75,720012205>0.3,-1.2608333333333333
PKCA,-1.71,720012205>0.3,-1.9883333333333333
SLK,1.58,720012205>0.3,0.47
BRSK,1.57,720012205>0.3,0.3341666666666666
BARK2,1.5,720012205>0.3,-0.17083333333333334
PKCH,-1.49,720012205>0.3,-1.1291666666666667
P38,-1.45,720012205>0.3,-3.0383333333333336
FRAY,-1.42,720012205>0.3,-1.3633333333333333
CK2,1.38,720012205>0.3,0.3908333333333333
AMPK,-1.36,720012205>0.3,1.0758333333333332
CAMK2,1.29,720012205>0.3,1.0433333333333334
IKK,-1.28,720012205>0.3,-0.8725
ATM,-1.27,720012205>0.3,-0.6191666666666666
MLK,-1.18,720012205>0.3,-0.8383333333333334
CK1,-1.1,720012205>0.3,-0.9974999999999999
CAMK1,1.1,720012205>0.3,1.8933333333333333
MST,-1.06,720012205>0.3,-1.9258333333333333
GSK,-1.04,720012205>0.3,-1.1525
AKT,-0.99,720012205>0.3,0.12500000000000008
PDHK,-0.98,720012205>0.3,0.18083333333333343
STE7,-0.97,720012205>0.3,-1.4516666666666667
PKN,-0.9,720012205>0.3,-0.8225
RAF,-0.89,720012205>0.3,-2.1
PAKB,-0.89,720012205>0.3,-0.7125
TTK,-0.88,720012205>0.3,-1.0658333333333334
TLK,-0.88,720012205>0.3,-1.0716666666666668
NUAK,-0.87,720012205>0.3,-1.0683333333333334
CHK1,0.85,720012205>0.3,0.34833333333333333
QIK,-0.8,720012205>0.3,-1.2875
LKB,-0.77,720012205>0.3,-1.285
PKA,0.73,720012205>0.3,3.111666666666667
SGK,-0.69,720012205>0.3,-0.42916666666666664
HAL,0.69,720012205>0.3,0.8341666666666666
NAK,0.67,720012205>0.3,-0.17666666666666672
MOS,-0.66,720012205>0.3,1.0025
KHS,-0.64,720012205>0.3,0.26
TAO,-0.64,720012205>0.3,-0.41833333333333333
NIK,-0.64,720012205>0.3,-0.7433333333333334
PAKA,-0.64,720012205>0.3,0.7508333333333334
ULK,-0.63,720012205>0.3,-0.7483333333333333
CLK,-0.63,720012205>0.3,-0.74
IRAK,0.63,720012205>0.3,-0.4083333333333333
PASK,-0.62,720012205>0.3,0.6816666666666666
WNK,-0.62,720012205>0.3,-0.7491666666666666
CAMKK,-0.62,720012205>0.3,-0.7408333333333333
BUD32,-0.61,720012205>0.3,-0.7483333333333333
MLCK,0.6,720012205>0.3,-0.48583333333333323
PKCI,0.6,720012205>0.3,0.9825
RAD53,-0.58,720012205>0.3,1.215
PKG,0.57,720012205>0.3,3.2
NDR,0.56,720012205>0.3,0.16416666666666666
MTOR,-0.55,720012205>0.3,-1.8466666666666667
PKD,-0.49,720012205>0.3,0.5591666666666667
COT,-0.47,720012205>0.3,0.20083333333333336
MELK,0.47,720012205>0.3,-0.8533333333333333
ATR,-0.44,720012205>0.3,-1.365
VRK1,-0.43,720012205>0.3,-0.7075
GRK,0.41,720012205>0.3,0.1208333333333333
PRKDC,0.39,720012205>0.3,-0.8166666666666667
MARK,0.29,720012205>0.3,1.365
PKCD,0.23,720012205>0.3,0.9508333333333333
MSN,-0.17,720012205>0.3,-0.11916666666666674
RSK,-0.16,720012205>0.3,1.0816666666666668
RIPK,0.13,720012205>0.3,0.83
STE11,0.13,720012205>0.3,-0.7966666666666666
AUR,-0.11,720012205>0.3,-0.20083333333333334
PIM,-0.06,720012205>0.3,0.38833333333333336
MAPKAPK,0.06,720012205>0.3,0.6341666666666667
STKR,0.01,720012205>0.3,-0.0033333333333333444
NEK,0.01,720012205>0.3,-0.4816666666666667
PKG,2.5,720012205>0.4,3.2
ERK,-2.49,720012205>0.4,-4.105833333333333
JNK,-2.36,720012205>0.4,-3.5225
PKA,2.29,720012205>0.4,3.111666666666667
BRSK,2.26,720012205>0.4,0.3341666666666666
CAMK2,2.21,720012205>0.4,1.0433333333333334
P38,-2.11,720012205>0.4,-3.0383333333333336
PDK1,-1.92,720012205>0.4,-3.658333333333333
PKCH,-1.88,720012205>0.4,-1.1291666666666667
PKCI,1.84,720012205>0.4,0.9825
DYRK,-1.84,720012205>0.4,-3.788333333333333
RAF,-1.78,720012205>0.4,-2.1
CAMK1,1.71,720012205>0.4,1.8933333333333333
PLK,-1.7,720012205>0.4,-2.6508333333333334
ATR,-1.7,720012205>0.4,-1.365
CHK1,1.56,720012205>0.4,0.34833333333333333
NMO,-1.54,720012205>0.4,-2.370833333333333
PAKA,1.46,720012205>0.4,0.7508333333333334
MAPKAPK,1.43,720012205>0.4,0.6341666666666667
MLCK,1.42,720012205>0.4,-0.48583333333333323
STE11,-1.41,720012205>0.4,-0.7966666666666666
RIPK,1.38,720012205>0.4,0.83
NAK,1.34,720012205>0.4,-0.17666666666666672
HAL,1.3,720012205>0.4,0.8341666666666666
MST,-1.26,720012205>0.4,-1.9258333333333333
AKT,-1.26,720012205>0.4,0.12500000000000008
MARK,1.14,720012205>0.4,1.365
CDK,-1.13,720012205>0.4,-3.195
RSK,1.12,720012205>0.4,1.0816666666666668
STE7,-1.04,720012205>0.4,-1.4516666666666667
PKD,1,720012205>0.4,0.5591666666666667
VRK1,-0.99,720012205>0.4,-0.7075
DMPK,-0.98,720012205>0.4,-0.7091666666666667
COT,-0.98,720012205>0.4,0.20083333333333336
MSN,-0.89,720012205>0.4,-0.11916666666666674
RAD53,0.89,720012205>0.4,1.215
PHK,-0.88,720012205>0.4,-1.2608333333333333
GSK,-0.88,720012205>0.4,-1.1525
ATM,-0.87,720012205>0.4,-0.6191666666666666
GRK,0.87,720012205>0.4,0.1208333333333333
PEK,-0.87,720012205>0.4,-2.6158333333333332
FRAY,-0.81,720012205>0.4,-1.3633333333333333
PRKDC,-0.8,720012205>0.4,-0.8166666666666667
BARK2,0.77,720012205>0.4,-0.17083333333333334
QIK,-0.72,720012205>0.4,-1.2875
SGK,-0.7,720012205>0.4,-0.42916666666666664
PKCD,0.69,720012205>0.4,0.9508333333333333
LKB,-0.68,720012205>0.4,-1.285
MLK,-0.67,720012205>0.4,-0.8383333333333334
CK2,0.66,720012205>0.4,0.3908333333333333
IKK,-0.65,720012205>0.4,-0.8725
TTK,-0.65,720012205>0.4,-1.0658333333333334
TLK,-0.65,720012205>0.4,-1.0716666666666668
NUAK,-0.64,720012205>0.4,-1.0683333333333334
PKN,-0.63,720012205>0.4,-0.8225
PAKB,-0.62,720012205>0.4,-0.7125
MTOR,-0.61,720012205>0.4,-1.8466666666666667
IRAK,0.55,720012205>0.4,-0.4083333333333333
AMPK,-0.54,720012205>0.4,1.0758333333333332
DAPK,-0.52,720012205>0.4,-1.1416666666666666
PKCA,-0.48,720012205>0.4,-1.9883333333333333
MOS,-0.46,720012205>0.4,1.0025
TAO,-0.46,720012205>0.4,-0.41833333333333333
WNK,-0.45,720012205>0.4,-0.7491666666666666
ULK,-0.44,720012205>0.4,-0.7483333333333333
CLK,-0.44,720012205>0.4,-0.74
BUD32,-0.43,720012205>0.4,-0.7483333333333333
CAMKK,-0.43,720012205>0.4,-0.7408333333333333
SLK,-0.43,720012205>0.4,0.47
PASK,-0.43,720012205>0.4,0.6816666666666666
PDHK,0.42,720012205>0.4,0.18083333333333343
KHS,-0.42,720012205>0.4,0.26
NIK,-0.42,720012205>0.4,-0.7433333333333334
CK1,-0.32,720012205>0.4,-0.9974999999999999
NEK,-0.28,720012205>0.4,-0.4816666666666667
MELK,0.25,720012205>0.4,-0.8533333333333333
NDR,0.24,720012205>0.4,0.16416666666666666
PIM,0.19,720012205>0.4,0.38833333333333336
AUR,0.17,720012205>0.4,-0.20083333333333334
STKR,-0.13,720012205>0.4,-0.0033333333333333444
