Kinase,Z,method,AvgZ
PRKDC,-0.57,720012122>0.3,-1.2916666666666667
DMPK,0.57,720012122>0.3,-0.6308333333333334
CK1,-0.56,720012122>0.3,-1.3091666666666666
NAK,0.48,720012122>0.3,-0.20500000000000002
QIK,-0.42,720012122>0.3,-1.6875
MELK,0.4,720012122>0.3,-0.3683333333333333
CHK1,0.4,720012122>0.3,0.2441666666666667
NDR,0.38,720012122>0.3,0.01333333333333335
DAPK,-0.35,720012122>0.3,-0.8791666666666667
MSN,-0.34,720012122>0.3,0.3899999999999999
MLCK,0.34,720012122>0.3,-0.3350000000000001
IRAK,-0.32,720012122>0.3,-0.2725
ATM,-0.31,720012122>0.3,-0.6116666666666667
CK2,0.3,720012122>0.3,0.21166666666666664
STE7,-0.28,720012122>0.3,-1.5908333333333333
AUR,0.28,720012122>0.3,0.18666666666666668
PKCA,-0.24,720012122>0.3,-2.8325
STKR,-0.24,720012122>0.3,-0.06833333333333336
CAMK2,0.24,720012122>0.3,0.7225
GSK,0.07,720012122>0.3,-0.9616666666666667
NEK,0.06,720012122>0.3,-0.32416666666666666
PKA,3.75,720012122>0.4,3.3466666666666667
PDK1,-3.46,720012122>0.4,-3.8658333333333332
DYRK,-3.38,720012122>0.4,-4.251666666666667
CAMK1,3.35,720012122>0.4,2.524166666666667
ERK,-2.99,720012122>0.4,-4.4191666666666665
RIPK,2.94,720012122>0.4,1.1691666666666667
PKG,2.81,720012122>0.4,3.1791666666666667
JNK,-2.35,720012122>0.4,-3.9183333333333334
HAL,2.35,720012122>0.4,0.8033333333333333
P38,-2.34,720012122>0.4,-3.43
PKCD,2.17,720012122>0.4,1.2083333333333333
CDK,-2.09,720012122>0.4,-3.8791666666666664
NMO,-2.06,720012122>0.4,-2.4458333333333333
MTOR,-1.9,720012122>0.4,-1.8033333333333332
MST,-1.79,720012122>0.4,-2.1366666666666667
PLK,-1.76,720012122>0.4,-2.5033333333333334
BRSK,1.68,720012122>0.4,0.043333333333333356
ATR,-1.68,720012122>0.4,-1.3758333333333332
PEK,-1.67,720012122>0.4,-3.3825
PASK,1.63,720012122>0.4,1.2475
MAPKAPK,1.5,720012122>0.4,0.3733333333333333
RAD53,1.41,720012122>0.4,1.1975
PKD,1.38,720012122>0.4,0.8883333333333333
PKCH,-1.38,720012122>0.4,-0.9558333333333333
LKB,-1.37,720012122>0.4,-1.3241666666666667
MARK,1.34,720012122>0.4,0.46166666666666667
FRAY,-1.32,720012122>0.4,-1.3825
RAF,-1.26,720012122>0.4,-1.8766666666666667
AMPK,1.25,720012122>0.4,1.305
PDHK,1.2,720012122>0.4,0.3358333333333333
MSN,-1.2,720012122>0.4,0.3899999999999999
GRK,1.18,720012122>0.4,0.45833333333333326
STE7,-1.13,720012122>0.4,-1.5908333333333333
RSK,0.97,720012122>0.4,0.905
PKN,-0.9,720012122>0.4,-0.7191666666666666
PAKA,0.89,720012122>0.4,0.8458333333333334
TTK,-0.88,720012122>0.4,-1.1891666666666667
CAMK2,0.88,720012122>0.4,0.7225
TLK,-0.84,720012122>0.4,-1.1916666666666667
NUAK,-0.84,720012122>0.4,-1.1841666666666666
PHK,-0.83,720012122>0.4,-1.75
PAKB,-0.83,720012122>0.4,-0.8191666666666666
PRKDC,-0.82,720012122>0.4,-1.2916666666666667
NAK,0.75,720012122>0.4,-0.20500000000000002
AKT,-0.75,720012122>0.4,-0.04333333333333331
AUR,-0.71,720012122>0.4,0.18666666666666668
PKCI,0.69,720012122>0.4,1.0533333333333335
CK2,0.69,720012122>0.4,0.21166666666666664
NDR,0.68,720012122>0.4,0.01333333333333335
MLCK,0.65,720012122>0.4,-0.3350000000000001
WNK,-0.62,720012122>0.4,-0.8391666666666666
SLK,-0.62,720012122>0.4,-0.16666666666666663
TAO,-0.61,720012122>0.4,0.17583333333333337
CLK,-0.61,720012122>0.4,-0.8383333333333334
NIK,-0.61,720012122>0.4,-0.8383333333333334
ULK,-0.6,720012122>0.4,-0.8241666666666666
MOS,-0.6,720012122>0.4,-0.49583333333333335
BUD32,-0.6,720012122>0.4,-0.8275
CAMKK,-0.59,720012122>0.4,-0.8233333333333334
KHS,-0.59,720012122>0.4,-0.14499999999999993
STE11,-0.53,720012122>0.4,-0.7233333333333333
IRAK,-0.51,720012122>0.4,-0.2725
DMPK,0.49,720012122>0.4,-0.6308333333333334
SGK,0.48,720012122>0.4,0.08583333333333334
COT,-0.37,720012122>0.4,-0.09000000000000002
PKCA,-0.36,720012122>0.4,-2.8325
VRK1,-0.35,720012122>0.4,-1.035
PIM,0.34,720012122>0.4,0.5358333333333333
CHK1,0.29,720012122>0.4,0.2441666666666667
BARK2,0.24,720012122>0.4,-0.3383333333333333
DAPK,-0.21,720012122>0.4,-0.8791666666666667
MELK,0.2,720012122>0.4,-0.3683333333333333
NEK,0.18,720012122>0.4,-0.32416666666666666
GSK,0.18,720012122>0.4,-0.9616666666666667
IKK,0.16,720012122>0.4,-0.67
STKR,0.1,720012122>0.4,-0.06833333333333336
MLK,0.08,720012122>0.4,-0.30499999999999994
ATM,-0.07,720012122>0.4,-0.6116666666666667
QIK,-0.05,720012122>0.4,-1.6875
CK1,-0.03,720012122>0.4,-1.3091666666666666
PKCA,-6.68,720012205>0.15,-2.8325
CDK,-5.91,720012205>0.15,-3.8791666666666664
ERK,-5.59,720012205>0.15,-4.4191666666666665
PEK,-5.51,720012205>0.15,-3.3825
DYRK,-4.97,720012205>0.15,-4.251666666666667
JNK,-4.88,720012205>0.15,-3.9183333333333334
P38,-4.53,720012205>0.15,-3.43
PDK1,-3.94,720012205>0.15,-3.8658333333333332
PLK,-3.77,720012205>0.15,-2.5033333333333334
STE7,-3.6,720012205>0.15,-1.5908333333333333
NMO,-3.37,720012205>0.15,-2.4458333333333333
PHK,-3.19,720012205>0.15,-1.75
QIK,-3.07,720012205>0.15,-1.6875
PKA,2.49,720012205>0.15,3.3466666666666667
PRKDC,-2.42,720012205>0.15,-1.2916666666666667
CAMK1,2.39,720012205>0.15,2.524166666666667
DMPK,-2.37,720012205>0.15,-0.6308333333333334
PKG,2.29,720012205>0.15,3.1791666666666667
IKK,-2.2,720012205>0.15,-0.67
RAF,-2.14,720012205>0.15,-1.8766666666666667
LKB,-2.11,720012205>0.15,-1.3241666666666667
ATR,-2.05,720012205>0.15,-1.3758333333333332
CK1,-2.05,720012205>0.15,-1.3091666666666666
MTOR,-1.96,720012205>0.15,-1.8033333333333332
MST,-1.9,720012205>0.15,-2.1366666666666667
TLK,-1.73,720012205>0.15,-1.1916666666666667
MSN,1.71,720012205>0.15,0.3899999999999999
PKCI,1.7,720012205>0.15,1.0533333333333335
MLK,-1.69,720012205>0.15,-0.30499999999999994
TTK,-1.68,720012205>0.15,-1.1891666666666667
VRK1,-1.67,720012205>0.15,-1.035
FRAY,-1.61,720012205>0.15,-1.3825
NUAK,-1.6,720012205>0.15,-1.1841666666666666
PDHK,-1.6,720012205>0.15,0.3358333333333333
GSK,-1.43,720012205>0.15,-0.9616666666666667
ATM,-1.34,720012205>0.15,-0.6116666666666667
DAPK,-1.32,720012205>0.15,-0.8791666666666667
STE11,-1.21,720012205>0.15,-0.7233333333333333
CAMKK,-1.19,720012205>0.15,-0.8233333333333334
WNK,-1.17,720012205>0.15,-0.8391666666666666
NIK,-1.15,720012205>0.15,-0.8383333333333334
CLK,-1.15,720012205>0.15,-0.8383333333333334
BUD32,-1.15,720012205>0.15,-0.8275
MOS,-1.15,720012205>0.15,-0.49583333333333335
ULK,-1.14,720012205>0.15,-0.8241666666666666
NEK,-0.96,720012205>0.15,-0.32416666666666666
CHK1,0.92,720012205>0.15,0.2441666666666667
PKCD,0.89,720012205>0.15,1.2083333333333333
KHS,0.89,720012205>0.15,-0.14499999999999993
BRSK,0.85,720012205>0.15,0.043333333333333356
PASK,0.85,720012205>0.15,1.2475
TAO,0.85,720012205>0.15,0.17583333333333337
SLK,0.84,720012205>0.15,-0.16666666666666663
RAD53,0.83,720012205>0.15,1.1975
BARK2,-0.82,720012205>0.15,-0.3383333333333333
MELK,0.8,720012205>0.15,-0.3683333333333333
NDR,-0.79,720012205>0.15,0.01333333333333335
MAPKAPK,-0.77,720012205>0.15,0.3733333333333333
STKR,-0.77,720012205>0.15,-0.06833333333333336
PKCH,-0.69,720012205>0.15,-0.9558333333333333
CAMK2,0.66,720012205>0.15,0.7225
PIM,-0.63,720012205>0.15,0.5358333333333333
IRAK,-0.59,720012205>0.15,-0.2725
AMPK,0.51,720012205>0.15,1.305
MARK,0.46,720012205>0.15,0.46166666666666667
SGK,0.45,720012205>0.15,0.08583333333333334
PAKA,0.42,720012205>0.15,0.8458333333333334
CK2,-0.41,720012205>0.15,0.21166666666666664
RIPK,-0.32,720012205>0.15,1.1691666666666667
PKD,-0.3,720012205>0.15,0.8883333333333333
HAL,-0.22,720012205>0.15,0.8033333333333333
NAK,-0.21,720012205>0.15,-0.20500000000000002
PAKB,-0.19,720012205>0.15,-0.8191666666666666
PKN,-0.19,720012205>0.15,-0.7191666666666666
AUR,-0.18,720012205>0.15,0.18666666666666668
MLCK,0.13,720012205>0.15,-0.3350000000000001
COT,0.08,720012205>0.15,-0.09000000000000002
RSK,0.07,720012205>0.15,0.905
GRK,0.05,720012205>0.15,0.45833333333333326
AKT,0,720012205>0.15,-0.04333333333333331
ERK,-6.44,720012205>0.2,-4.4191666666666665
DYRK,-5.68,720012205>0.2,-4.251666666666667
CDK,-5.6,720012205>0.2,-3.8791666666666664
JNK,-5.46,720012205>0.2,-3.9183333333333334
PKCA,-5.39,720012205>0.2,-2.8325
P38,-5.13,720012205>0.2,-3.43
PDK1,-4.91,720012205>0.2,-3.8658333333333332
PEK,-4.85,720012205>0.2,-3.3825
NMO,-3.35,720012205>0.2,-2.4458333333333333
PKA,3.26,720012205>0.2,3.3466666666666667
STE7,-3.12,720012205>0.2,-1.5908333333333333
PLK,-3.03,720012205>0.2,-2.5033333333333334
CAMK1,2.76,720012205>0.2,2.524166666666667
QIK,-2.67,720012205>0.2,-1.6875
PHK,-2.34,720012205>0.2,-1.75
PKG,2.31,720012205>0.2,3.1791666666666667
PRKDC,-2.23,720012205>0.2,-1.2916666666666667
RAF,-2.2,720012205>0.2,-1.8766666666666667
VRK1,-2.18,720012205>0.2,-1.035
DMPK,-1.99,720012205>0.2,-0.6308333333333334
IKK,-1.93,720012205>0.2,-0.67
ATR,-1.92,720012205>0.2,-1.3758333333333332
MST,-1.92,720012205>0.2,-2.1366666666666667
CK1,-1.88,720012205>0.2,-1.3091666666666666
DAPK,-1.65,720012205>0.2,-0.8791666666666667
GSK,-1.61,720012205>0.2,-0.9616666666666667
PKCI,1.57,720012205>0.2,1.0533333333333335
PKCD,1.57,720012205>0.2,1.2083333333333333
LKB,-1.51,720012205>0.2,-1.3241666666666667
MTOR,-1.45,720012205>0.2,-1.8033333333333332
AMPK,1.43,720012205>0.2,1.305
MLK,-1.42,720012205>0.2,-0.30499999999999994
TLK,-1.41,720012205>0.2,-1.1916666666666667
NUAK,-1.41,720012205>0.2,-1.1841666666666666
TTK,-1.41,720012205>0.2,-1.1891666666666667
PKN,-1.38,720012205>0.2,-0.7191666666666666
CAMK2,1.36,720012205>0.2,0.7225
FRAY,-1.35,720012205>0.2,-1.3825
PAKA,1.12,720012205>0.2,0.8458333333333334
IRAK,-1.06,720012205>0.2,-0.2725
SLK,1.04,720012205>0.2,-0.16666666666666663
MSN,1.04,720012205>0.2,0.3899999999999999
TAO,1.03,720012205>0.2,0.17583333333333337
PASK,1.02,720012205>0.2,1.2475
CLK,-1,720012205>0.2,-0.8383333333333334
WNK,-0.99,720012205>0.2,-0.8391666666666666
NIK,-0.99,720012205>0.2,-0.8383333333333334
SGK,0.99,720012205>0.2,0.08583333333333334
MOS,-0.99,720012205>0.2,-0.49583333333333335
KHS,0.97,720012205>0.2,-0.14499999999999993
CAMKK,-0.96,720012205>0.2,-0.8233333333333334
BRSK,-0.96,720012205>0.2,0.043333333333333356
BUD32,-0.96,720012205>0.2,-0.8275
ULK,-0.96,720012205>0.2,-0.8241666666666666
PKCH,-0.94,720012205>0.2,-0.9558333333333333
ATM,-0.92,720012205>0.2,-0.6116666666666667
AKT,0.85,720012205>0.2,-0.04333333333333331
RSK,0.83,720012205>0.2,0.905
PKD,0.73,720012205>0.2,0.8883333333333333
GRK,0.66,720012205>0.2,0.45833333333333326
MAPKAPK,-0.66,720012205>0.2,0.3733333333333333
NEK,-0.64,720012205>0.2,-0.32416666666666666
STE11,-0.58,720012205>0.2,-0.7233333333333333
MELK,0.56,720012205>0.2,-0.3683333333333333
BARK2,-0.54,720012205>0.2,-0.3383333333333333
MLCK,0.51,720012205>0.2,-0.3350000000000001
PDHK,-0.44,720012205>0.2,0.3358333333333333
COT,-0.41,720012205>0.2,-0.09000000000000002
NDR,-0.39,720012205>0.2,0.01333333333333335
AUR,0.39,720012205>0.2,0.18666666666666668
STKR,-0.34,720012205>0.2,-0.06833333333333336
CHK1,-0.21,720012205>0.2,0.2441666666666667
RIPK,0.15,720012205>0.2,1.1691666666666667
PIM,0.1,720012205>0.2,0.5358333333333333
MARK,0.06,720012205>0.2,0.46166666666666667
RAD53,-0.05,720012205>0.2,1.1975
CK2,0.03,720012205>0.2,0.21166666666666664
PAKB,0.02,720012205>0.2,-0.8191666666666666
HAL,-0.01,720012205>0.2,0.8033333333333333
NAK,-0.01,720012205>0.2,-0.20500000000000002
ERK,-5.55,720012205>0.3,-4.4191666666666665
DYRK,-5.41,720012205>0.3,-4.251666666666667
JNK,-4.65,720012205>0.3,-3.9183333333333334
P38,-4.43,720012205>0.3,-3.43
PDK1,-4.36,720012205>0.3,-3.8658333333333332
CDK,-4.17,720012205>0.3,-3.8791666666666664
PKA,3.75,720012205>0.3,3.3466666666666667
PEK,-3.65,720012205>0.3,-3.3825
CAMK1,3.19,720012205>0.3,2.524166666666667
NMO,-2.72,720012205>0.3,-2.4458333333333333
PKG,2.64,720012205>0.3,3.1791666666666667
PKCA,-2.57,720012205>0.3,-2.8325
PKCI,2.41,720012205>0.3,1.0533333333333335
PLK,-2.27,720012205>0.3,-2.5033333333333334
AMPK,2.1,720012205>0.3,1.305
STE7,-2.09,720012205>0.3,-1.5908333333333333
PKD,1.91,720012205>0.3,0.8883333333333333
ATR,-1.88,720012205>0.3,-1.3758333333333332
FRAY,-1.83,720012205>0.3,-1.3825
VRK1,-1.79,720012205>0.3,-1.035
SGK,1.74,720012205>0.3,0.08583333333333334
PKCH,-1.71,720012205>0.3,-0.9558333333333333
MST,-1.7,720012205>0.3,-2.1366666666666667
PKCD,1.69,720012205>0.3,1.2083333333333333
PRKDC,-1.64,720012205>0.3,-1.2916666666666667
GSK,-1.58,720012205>0.3,-0.9616666666666667
MSN,1.54,720012205>0.3,0.3899999999999999
LKB,-1.46,720012205>0.3,-1.3241666666666667
AKT,1.31,720012205>0.3,-0.04333333333333331
PAKA,1.28,720012205>0.3,0.8458333333333334
KHS,1.26,720012205>0.3,-0.14499999999999993
CAMK2,1.26,720012205>0.3,0.7225
RAD53,1.26,720012205>0.3,1.1975
TAO,1.26,720012205>0.3,0.17583333333333337
PASK,1.24,720012205>0.3,1.2475
MTOR,-1.23,720012205>0.3,-1.8033333333333332
RSK,1.23,720012205>0.3,0.905
SLK,1.2,720012205>0.3,-0.16666666666666663
NUAK,-1.17,720012205>0.3,-1.1841666666666666
AUR,1.13,720012205>0.3,0.18666666666666668
PKN,-1.13,720012205>0.3,-0.7191666666666666
PIM,1.13,720012205>0.3,0.5358333333333333
TLK,-1.12,720012205>0.3,-1.1916666666666667
RAF,-1.1,720012205>0.3,-1.8766666666666667
TTK,-1.09,720012205>0.3,-1.1891666666666667
PHK,-1.09,720012205>0.3,-1.75
DAPK,-1.08,720012205>0.3,-0.8791666666666667
QIK,-0.92,720012205>0.3,-1.6875
IKK,-0.92,720012205>0.3,-0.67
RIPK,0.87,720012205>0.3,1.1691666666666667
IRAK,-0.87,720012205>0.3,-0.2725
MOS,-0.82,720012205>0.3,-0.49583333333333335
NIK,-0.81,720012205>0.3,-0.8383333333333334
WNK,-0.8,720012205>0.3,-0.8391666666666666
ULK,-0.8,720012205>0.3,-0.8241666666666666
BRSK,-0.79,720012205>0.3,0.043333333333333356
BUD32,-0.78,720012205>0.3,-0.8275
CLK,-0.78,720012205>0.3,-0.8383333333333334
CAMKK,-0.77,720012205>0.3,-0.8233333333333334
GRK,0.77,720012205>0.3,0.45833333333333326
CK2,0.65,720012205>0.3,0.21166666666666664
MAPKAPK,0.64,720012205>0.3,0.3733333333333333
PDHK,0.6,720012205>0.3,0.3358333333333333
NEK,-0.59,720012205>0.3,-0.32416666666666666
MARK,0.58,720012205>0.3,0.46166666666666667
STE11,-0.57,720012205>0.3,-0.7233333333333333
ATM,-0.57,720012205>0.3,-0.6116666666666667
CHK1,0.55,720012205>0.3,0.2441666666666667
MLK,-0.5,720012205>0.3,-0.30499999999999994
MELK,0.5,720012205>0.3,-0.3683333333333333
DMPK,-0.44,720012205>0.3,-0.6308333333333334
CK1,-0.36,720012205>0.3,-1.3091666666666666
PAKB,0.33,720012205>0.3,-0.8191666666666666
NAK,0.32,720012205>0.3,-0.20500000000000002
HAL,0.3,720012205>0.3,0.8033333333333333
BARK2,-0.2,720012205>0.3,-0.3383333333333333
STKR,0.15,720012205>0.3,-0.06833333333333336
MLCK,0.09,720012205>0.3,-0.3350000000000001
NDR,0.06,720012205>0.3,0.01333333333333335
COT,0.03,720012205>0.3,-0.09000000000000002
ERK,-5.55,720012205>0.4,-4.4191666666666665
DYRK,-4.53,720012205>0.4,-4.251666666666667
PDK1,-4.32,720012205>0.4,-3.8658333333333332
JNK,-4.11,720012205>0.4,-3.9183333333333334
PKA,3.95,720012205>0.4,3.3466666666666667
P38,-3.65,720012205>0.4,-3.43
PKG,3.52,720012205>0.4,3.1791666666666667
CAMK1,3.33,720012205>0.4,2.524166666666667
PEK,-3.16,720012205>0.4,-3.3825
CDK,-3.16,720012205>0.4,-3.8791666666666664
MTOR,-2.54,720012205>0.4,-1.8033333333333332
PKD,2.48,720012205>0.4,0.8883333333333333
PLK,-2.28,720012205>0.4,-2.5033333333333334
PKCD,2.25,720012205>0.4,1.2083333333333333
NMO,-2.17,720012205>0.4,-2.4458333333333333
PAKA,2.16,720012205>0.4,0.8458333333333334
AMPK,2.11,720012205>0.4,1.305
PKCH,-2.03,720012205>0.4,-0.9558333333333333
MST,-1.87,720012205>0.4,-2.1366666666666667
PKCA,-1.83,720012205>0.4,-2.8325
RAD53,1.76,720012205>0.4,1.1975
KHS,1.6,720012205>0.4,-0.14499999999999993
PASK,1.58,720012205>0.4,1.2475
CHK1,1.58,720012205>0.4,0.2441666666666667
RIPK,1.53,720012205>0.4,1.1691666666666667
RSK,1.51,720012205>0.4,0.905
GSK,-1.46,720012205>0.4,-0.9616666666666667
VRK1,-1.41,720012205>0.4,-1.035
LKB,-1.41,720012205>0.4,-1.3241666666666667
MELK,-1.32,720012205>0.4,-0.3683333333333333
RAF,-1.31,720012205>0.4,-1.8766666666666667
PKCI,1.31,720012205>0.4,1.0533333333333335
MARK,1.3,720012205>0.4,0.46166666666666667
STE11,-1.29,720012205>0.4,-0.7233333333333333
STE7,-1.16,720012205>0.4,-1.5908333333333333
PDHK,1.1,720012205>0.4,0.3358333333333333
ATR,-1.02,720012205>0.4,-1.3758333333333332
QIK,-1,720012205>0.4,-1.6875
MAPKAPK,0.97,720012205>0.4,0.3733333333333333
PRKDC,-0.9,720012205>0.4,-1.2916666666666667
PIM,0.89,720012205>0.4,0.5358333333333333
NUAK,-0.88,720012205>0.4,-1.1841666666666666
TTK,-0.87,720012205>0.4,-1.1891666666666667
PKN,-0.87,720012205>0.4,-0.7191666666666666
TLK,-0.86,720012205>0.4,-1.1916666666666667
PAKB,-0.86,720012205>0.4,-0.8191666666666666
DAPK,-0.83,720012205>0.4,-0.8791666666666667
FRAY,-0.82,720012205>0.4,-1.3825
CAMK2,0.8,720012205>0.4,0.7225
IKK,-0.79,720012205>0.4,-0.67
HAL,0.77,720012205>0.4,0.8033333333333333
NAK,0.74,720012205>0.4,-0.20500000000000002
PHK,-0.73,720012205>0.4,-1.75
TAO,-0.64,720012205>0.4,0.17583333333333337
CLK,-0.64,720012205>0.4,-0.8383333333333334
CAMKK,-0.63,720012205>0.4,-0.8233333333333334
MOS,-0.62,720012205>0.4,-0.49583333333333335
WNK,-0.61,720012205>0.4,-0.8391666666666666
BRSK,-0.61,720012205>0.4,0.043333333333333356
ULK,-0.61,720012205>0.4,-0.8241666666666666
NDR,0.61,720012205>0.4,0.01333333333333335
SLK,-0.61,720012205>0.4,-0.16666666666666663
NIK,-0.6,720012205>0.4,-0.8383333333333334
BUD32,-0.6,720012205>0.4,-0.8275
CK2,0.59,720012205>0.4,0.21166666666666664
CK1,-0.55,720012205>0.4,-1.3091666666666666
IRAK,-0.54,720012205>0.4,-0.2725
GRK,0.45,720012205>0.4,0.45833333333333326
NEK,-0.44,720012205>0.4,-0.32416666666666666
COT,-0.39,720012205>0.4,-0.09000000000000002
MLCK,-0.38,720012205>0.4,-0.3350000000000001
BARK2,0.23,720012205>0.4,-0.3383333333333333
DMPK,-0.2,720012205>0.4,-0.6308333333333334
MSN,-0.13,720012205>0.4,0.3899999999999999
ATM,-0.07,720012205>0.4,-0.6116666666666667
STKR,0.06,720012205>0.4,-0.06833333333333336
SGK,-0.05,720012205>0.4,0.08583333333333334
AUR,-0.04,720012205>0.4,0.18666666666666668
AKT,-0.03,720012205>0.4,-0.04333333333333331
MLK,0.02,720012205>0.4,-0.30499999999999994
