Kinase,Z,method,AvgZ
MELK,-0.31,720012210>0.3,-0.6341666666666667
HAL,0.27,720012210>0.3,0.6866666666666666
CHK1,-0.26,720012210>0.3,-0.17666666666666667
PKCI,0.25,720012210>0.3,0.7458333333333333
PIM,-0.23,720012210>0.3,0.09833333333333331
PAKB,0.22,720012210>0.3,-0.4825
STE11,-0.11,720012210>0.3,-0.6575
RSK,0.11,720012210>0.3,0.635
AKT,0.1,720012210>0.3,0.3075
NDR,-0.1,720012210>0.3,0.4458333333333333
ERK,-4.47,720012210>0.4,-4.384166666666666
PKA,3.75,720012210>0.4,2.9316666666666666
JNK,-3.61,720012210>0.4,-3.725833333333333
DYRK,-3.56,720012210>0.4,-3.7016666666666667
PDK1,-3.4,720012210>0.4,-3.7941666666666665
CDK,-3.16,720012210>0.4,-3.35
PKG,2.77,720012210>0.4,2.9516666666666667
PEK,-2.6,720012210>0.4,-2.6991666666666667
NMO,-2.43,720012210>0.4,-2.44
MST,-2.41,720012210>0.4,-2.0058333333333334
PLK,-2.3,720012210>0.4,-2.9433333333333334
P38,-2.28,720012210>0.4,-3.2391666666666667
QIK,-1.84,720012210>0.4,-2.275
RIPK,1.84,720012210>0.4,1.2691666666666666
MARK,1.81,720012210>0.4,1.6633333333333333
RAF,-1.77,720012210>0.4,-2.3133333333333335
LKB,-1.75,720012210>0.4,-1.4725
STE7,-1.75,720012210>0.4,-1.6208333333333333
CAMK1,1.62,720012210>0.4,1.6283333333333334
MLCK,-1.61,720012210>0.4,-0.8308333333333333
VRK1,-1.6,720012210>0.4,-1.3883333333333334
MLK,-1.59,720012210>0.4,-0.8616666666666667
MTOR,-1.54,720012210>0.4,-1.7675
MOS,1.51,720012210>0.4,1.0725
IRAK,-1.51,720012210>0.4,-0.7391666666666667
MAPKAPK,1.51,720012210>0.4,0.07583333333333335
KHS,1.44,720012210>0.4,0.3491666666666667
MSN,-1.43,720012210>0.4,-0.5541666666666666
GSK,-1.42,720012210>0.4,-1.495
PASK,1.42,720012210>0.4,0.8833333333333333
CK1,-1.37,720012210>0.4,-2.104166666666667
PAKA,1.35,720012210>0.4,0.675
DAPK,-1.32,720012210>0.4,-0.9291666666666667
RAD53,1.3,720012210>0.4,0.7608333333333334
FRAY,-1.28,720012210>0.4,-1.6008333333333333
PKCA,-1.27,720012210>0.4,-2.4466666666666668
CK2,-1.24,720012210>0.4,-0.4708333333333333
PKD,1.12,720012210>0.4,0.30500000000000005
STKR,-1.07,720012210>0.4,-0.9475
PKCD,1.07,720012210>0.4,0.5308333333333334
AMPK,1.05,720012210>0.4,0.08000000000000002
AUR,-1.05,720012210>0.4,-0.030833333333333355
TTK,-1.04,720012210>0.4,-1.2
NAK,-1.02,720012210>0.4,-1.215
NUAK,-0.99,720012210>0.4,-1.195
PKN,-0.97,720012210>0.4,-1.0741666666666667
TLK,-0.97,720012210>0.4,-1.205
PAKB,-0.96,720012210>0.4,-0.4825
NEK,-0.93,720012210>0.4,-0.7866666666666666
PKCI,0.9,720012210>0.4,0.7458333333333333
PDHK,-0.79,720012210>0.4,-0.6858333333333333
ATR,-0.78,720012210>0.4,-1.355
CLK,-0.72,720012210>0.4,-0.8325
NIK,-0.71,720012210>0.4,-0.8408333333333333
WNK,-0.7,720012210>0.4,-0.8433333333333334
BUD32,-0.7,720012210>0.4,-0.8416666666666667
CAMKK,-0.7,720012210>0.4,-0.8425
IKK,-0.7,720012210>0.4,-0.8591666666666666
TAO,-0.7,720012210>0.4,-0.5108333333333334
SLK,-0.69,720012210>0.4,0.21083333333333332
BRSK,-0.69,720012210>0.4,0.5175
ULK,-0.69,720012210>0.4,-0.84
PIM,0.66,720012210>0.4,0.09833333333333331
PHK,-0.65,720012210>0.4,-1.56
RSK,0.64,720012210>0.4,0.635
NDR,-0.6,720012210>0.4,0.4458333333333333
COT,-0.57,720012210>0.4,0.2966666666666667
PRKDC,-0.57,720012210>0.4,-1.0841666666666667
HAL,0.55,720012210>0.4,0.6866666666666666
MELK,-0.49,720012210>0.4,-0.6341666666666667
AKT,0.35,720012210>0.4,0.3075
ATM,-0.31,720012210>0.4,-0.9883333333333334
CAMK2,-0.31,720012210>0.4,0.01416666666666666
DMPK,-0.24,720012210>0.4,-0.905
CHK1,-0.21,720012210>0.4,-0.17666666666666667
SGK,-0.21,720012210>0.4,-0.7541666666666667
STE11,-0.19,720012210>0.4,-0.6575
PKCH,-0.08,720012210>0.4,-0.21833333333333332
BARK2,0.06,720012210>0.4,0.5533333333333333
GRK,0.03,720012210>0.4,-0.43083333333333335
ERK,-5.59,720012211>0.15,-4.384166666666666
JNK,-4.52,720012211>0.15,-3.725833333333333
DYRK,-4.26,720012211>0.15,-3.7016666666666667
CDK,-4,720012211>0.15,-3.35
P38,-3.82,720012211>0.15,-3.2391666666666667
PKCA,-3.71,720012211>0.15,-2.4466666666666668
PDK1,-3.59,720012211>0.15,-3.7941666666666665
PLK,-3.41,720012211>0.15,-2.9433333333333334
NMO,-3.37,720012211>0.15,-2.44
PKG,3.36,720012211>0.15,2.9516666666666667
PEK,-3.27,720012211>0.15,-2.6991666666666667
PKA,3.15,720012211>0.15,2.9316666666666666
CK1,-2.78,720012211>0.15,-2.104166666666667
QIK,-2.72,720012211>0.15,-2.275
RAF,-2.59,720012211>0.15,-2.3133333333333335
VRK1,-2.57,720012211>0.15,-1.3883333333333334
GSK,-2.38,720012211>0.15,-1.495
ATM,-2.36,720012211>0.15,-0.9883333333333334
STE7,-2.2,720012211>0.15,-1.6208333333333333
LKB,-2.11,720012211>0.15,-1.4725
CAMK1,1.91,720012211>0.15,1.6283333333333334
MST,-1.9,720012211>0.15,-2.0058333333333334
TLK,-1.73,720012211>0.15,-1.205
TTK,-1.68,720012211>0.15,-1.2
NAK,-1.67,720012211>0.15,-1.215
PKN,-1.62,720012211>0.15,-1.0741666666666667
NUAK,-1.6,720012211>0.15,-1.195
STKR,-1.56,720012211>0.15,-0.9475
MTOR,-1.51,720012211>0.15,-1.7675
BARK2,1.49,720012211>0.15,0.5533333333333333
PIM,1.43,720012211>0.15,0.09833333333333331
PHK,-1.37,720012211>0.15,-1.56
MARK,1.3,720012211>0.15,1.6633333333333333
PKCH,-1.23,720012211>0.15,-0.21833333333333332
RAD53,1.23,720012211>0.15,0.7608333333333334
CAMKK,-1.19,720012211>0.15,-0.8425
WNK,-1.17,720012211>0.15,-0.8433333333333334
NIK,-1.15,720012211>0.15,-0.8408333333333333
CLK,-1.15,720012211>0.15,-0.8325
BUD32,-1.15,720012211>0.15,-0.8416666666666667
CK2,-1.15,720012211>0.15,-0.4708333333333333
AKT,1.14,720012211>0.15,0.3075
ULK,-1.14,720012211>0.15,-0.84
RSK,1.11,720012211>0.15,0.635
CHK1,0.92,720012211>0.15,-0.17666666666666667
PDHK,-0.9,720012211>0.15,-0.6858333333333333
KHS,0.89,720012211>0.15,0.3491666666666667
MOS,0.87,720012211>0.15,1.0725
ATR,-0.86,720012211>0.15,-1.355
DAPK,-0.86,720012211>0.15,-0.9291666666666667
SGK,-0.86,720012211>0.15,-0.7541666666666667
DMPK,-0.86,720012211>0.15,-0.905
BRSK,0.85,720012211>0.15,0.5175
PASK,0.85,720012211>0.15,0.8833333333333333
PKCD,-0.85,720012211>0.15,0.5308333333333334
TAO,0.85,720012211>0.15,-0.5108333333333334
SLK,0.84,720012211>0.15,0.21083333333333332
MLCK,-0.84,720012211>0.15,-0.8308333333333333
PAKA,0.82,720012211>0.15,0.675
RIPK,0.81,720012211>0.15,1.2691666666666666
IKK,-0.81,720012211>0.15,-0.8591666666666666
MSN,0.71,720012211>0.15,-0.5541666666666666
FRAY,-0.68,720012211>0.15,-1.6008333333333333
MLK,-0.67,720012211>0.15,-0.8616666666666667
IRAK,-0.59,720012211>0.15,-0.7391666666666667
PRKDC,-0.56,720012211>0.15,-1.0841666666666667
GRK,-0.56,720012211>0.15,-0.43083333333333335
STE11,-0.54,720012211>0.15,-0.6575
AMPK,0.51,720012211>0.15,0.08000000000000002
NEK,0.45,720012211>0.15,-0.7866666666666666
PKCI,0.44,720012211>0.15,0.7458333333333333
MAPKAPK,-0.41,720012211>0.15,0.07583333333333335
CAMK2,-0.38,720012211>0.15,0.01416666666666666
MELK,0.37,720012211>0.15,-0.6341666666666667
HAL,-0.22,720012211>0.15,0.6866666666666666
PAKB,-0.19,720012211>0.15,-0.4825
AUR,-0.18,720012211>0.15,-0.030833333333333355
NDR,0.13,720012211>0.15,0.4458333333333333
COT,0.08,720012211>0.15,0.2966666666666667
PKD,0.07,720012211>0.15,0.30500000000000005
ERK,-5.01,720012211>0.2,-4.384166666666666
DYRK,-4.2,720012211>0.2,-3.7016666666666667
PDK1,-3.8,720012211>0.2,-3.7941666666666665
JNK,-3.72,720012211>0.2,-3.725833333333333
CDK,-3.63,720012211>0.2,-3.35
PLK,-3.5,720012211>0.2,-2.9433333333333334
PKG,3.41,720012211>0.2,2.9516666666666667
P38,-3.21,720012211>0.2,-3.2391666666666667
PKA,3.12,720012211>0.2,2.9316666666666666
PKCA,-2.97,720012211>0.2,-2.4466666666666668
RAF,-2.65,720012211>0.2,-2.3133333333333335
NMO,-2.51,720012211>0.2,-2.44
MST,-2.29,720012211>0.2,-2.0058333333333334
PEK,-2.28,720012211>0.2,-2.6991666666666667
QIK,-2.25,720012211>0.2,-2.275
VRK1,-2.09,720012211>0.2,-1.3883333333333334
MARK,1.96,720012211>0.2,1.6633333333333333
BARK2,1.91,720012211>0.2,0.5533333333333333
ATM,-1.8,720012211>0.2,-0.9883333333333334
GSK,-1.72,720012211>0.2,-1.495
CAMK1,1.71,720012211>0.2,1.6283333333333334
DAPK,-1.63,720012211>0.2,-0.9291666666666667
CK1,-1.61,720012211>0.2,-2.104166666666667
RIPK,1.5,720012211>0.2,1.2691666666666666
MTOR,-1.44,720012211>0.2,-1.7675
FRAY,-1.4,720012211>0.2,-1.6008333333333333
RSK,1.35,720012211>0.2,0.635
STE7,-1.33,720012211>0.2,-1.6208333333333333
NAK,-1.27,720012211>0.2,-1.215
TLK,-1.27,720012211>0.2,-1.205
PDHK,-1.27,720012211>0.2,-0.6858333333333333
TTK,-1.26,720012211>0.2,-1.2
NUAK,-1.25,720012211>0.2,-1.195
PAKB,-1.25,720012211>0.2,-0.4825
PHK,-1.22,720012211>0.2,-1.56
PKN,-1.21,720012211>0.2,-1.0741666666666667
LKB,-1.21,720012211>0.2,-1.4725
PKCH,-1.14,720012211>0.2,-0.21833333333333332
BRSK,1.13,720012211>0.2,0.5175
KHS,1.11,720012211>0.2,0.3491666666666667
SLK,1.1,720012211>0.2,0.21083333333333332
PASK,1.1,720012211>0.2,0.8833333333333333
MOS,1.09,720012211>0.2,1.0725
MLK,-1.04,720012211>0.2,-0.8616666666666667
WNK,-0.91,720012211>0.2,-0.8433333333333334
BUD32,-0.91,720012211>0.2,-0.8416666666666667
CAMKK,-0.9,720012211>0.2,-0.8425
STKR,-0.89,720012211>0.2,-0.9475
ULK,-0.89,720012211>0.2,-0.84
NIK,-0.87,720012211>0.2,-0.8408333333333333
TAO,-0.86,720012211>0.2,-0.5108333333333334
CLK,-0.85,720012211>0.2,-0.8325
MSN,-0.82,720012211>0.2,-0.5541666666666666
DMPK,-0.8,720012211>0.2,-0.905
AKT,0.76,720012211>0.2,0.3075
PIM,0.76,720012211>0.2,0.09833333333333331
SGK,-0.73,720012211>0.2,-0.7541666666666667
NDR,0.68,720012211>0.2,0.4458333333333333
PKCI,0.65,720012211>0.2,0.7458333333333333
PAKA,0.54,720012211>0.2,0.675
AUR,-0.54,720012211>0.2,-0.030833333333333355
RAD53,0.52,720012211>0.2,0.7608333333333334
ATR,-0.44,720012211>0.2,-1.355
CK2,-0.39,720012211>0.2,-0.4708333333333333
STE11,0.36,720012211>0.2,-0.6575
IKK,-0.33,720012211>0.2,-0.8591666666666666
PKD,0.28,720012211>0.2,0.30500000000000005
GRK,-0.22,720012211>0.2,-0.43083333333333335
MLCK,-0.22,720012211>0.2,-0.8308333333333333
MELK,-0.22,720012211>0.2,-0.6341666666666667
COT,-0.21,720012211>0.2,0.2966666666666667
CAMK2,0.2,720012211>0.2,0.01416666666666666
PRKDC,-0.19,720012211>0.2,-1.0841666666666667
NEK,-0.18,720012211>0.2,-0.7866666666666666
HAL,0.16,720012211>0.2,0.6866666666666666
AMPK,0.15,720012211>0.2,0.08000000000000002
IRAK,-0.14,720012211>0.2,-0.7391666666666667
PKCD,0.13,720012211>0.2,0.5308333333333334
CHK1,0.11,720012211>0.2,-0.17666666666666667
MAPKAPK,0,720012211>0.2,0.07583333333333335
ERK,-4.88,720012211>0.3,-4.384166666666666
DYRK,-4.76,720012211>0.3,-3.7016666666666667
PDK1,-4.32,720012211>0.3,-3.7941666666666665
PKA,4.04,720012211>0.3,2.9316666666666666
PKG,3.9,720012211>0.3,2.9516666666666667
P38,-3.9,720012211>0.3,-3.2391666666666667
JNK,-3.85,720012211>0.3,-3.725833333333333
CDK,-2.95,720012211>0.3,-3.35
PLK,-2.93,720012211>0.3,-2.9433333333333334
MST,-2.8,720012211>0.3,-2.0058333333333334
QIK,-2.55,720012211>0.3,-2.275
NMO,-2.31,720012211>0.3,-2.44
FRAY,-2.21,720012211>0.3,-1.6008333333333333
RAF,-2.2,720012211>0.3,-2.3133333333333335
PEK,-2.08,720012211>0.3,-2.6991666666666667
MARK,1.97,720012211>0.3,1.6633333333333333
RSK,1.82,720012211>0.3,0.635
MTOR,-1.81,720012211>0.3,-1.7675
RIPK,1.68,720012211>0.3,1.2691666666666666
LKB,-1.64,720012211>0.3,-1.4725
VRK1,-1.55,720012211>0.3,-1.3883333333333334
STE7,-1.53,720012211>0.3,-1.6208333333333333
STE11,-1.52,720012211>0.3,-0.6575
MOS,1.51,720012211>0.3,1.0725
SGK,-1.47,720012211>0.3,-0.7541666666666667
SLK,1.46,720012211>0.3,0.21083333333333332
KHS,1.46,720012211>0.3,0.3491666666666667
NDR,1.45,720012211>0.3,0.4458333333333333
PKD,1.45,720012211>0.3,0.30500000000000005
PASK,1.43,720012211>0.3,0.8833333333333333
PKCA,-1.42,720012211>0.3,-2.4466666666666668
BARK2,1.38,720012211>0.3,0.5533333333333333
MLK,-1.37,720012211>0.3,-0.8616666666666667
ATM,-1.32,720012211>0.3,-0.9883333333333334
CAMK1,1.29,720012211>0.3,1.6283333333333334
ATR,-1.28,720012211>0.3,-1.355
GSK,-1.28,720012211>0.3,-1.495
MELK,-1.21,720012211>0.3,-0.6341666666666667
PRKDC,-1.14,720012211>0.3,-1.0841666666666667
PKCH,-1.14,720012211>0.3,-0.21833333333333332
PAKA,1.1,720012211>0.3,0.675
PKCI,1.09,720012211>0.3,0.7458333333333333
CK1,-1.08,720012211>0.3,-2.104166666666667
STKR,-0.98,720012211>0.3,-0.9475
NAK,-0.97,720012211>0.3,-1.215
PAKB,-0.96,720012211>0.3,-0.4825
NUAK,-0.96,720012211>0.3,-1.195
TLK,-0.93,720012211>0.3,-1.205
PKN,-0.93,720012211>0.3,-1.0741666666666667
TTK,-0.93,720012211>0.3,-1.2
NEK,-0.77,720012211>0.3,-0.7866666666666666
ULK,-0.69,720012211>0.3,-0.84
CAMKK,-0.69,720012211>0.3,-0.8425
BRSK,-0.67,720012211>0.3,0.5175
CLK,-0.67,720012211>0.3,-0.8325
TAO,-0.67,720012211>0.3,-0.5108333333333334
NIK,-0.67,720012211>0.3,-0.8408333333333333
BUD32,-0.66,720012211>0.3,-0.8416666666666667
WNK,-0.65,720012211>0.3,-0.8433333333333334
CHK1,-0.65,720012211>0.3,-0.17666666666666667
AKT,0.62,720012211>0.3,0.3075
PKCD,0.59,720012211>0.3,0.5308333333333334
HAL,0.57,720012211>0.3,0.6866666666666666
MLCK,-0.55,720012211>0.3,-0.8308333333333333
GRK,-0.5,720012211>0.3,-0.43083333333333335
PDHK,-0.5,720012211>0.3,-0.6858333333333333
PHK,-0.48,720012211>0.3,-1.56
COT,0.44,720012211>0.3,0.2966666666666667
CK2,-0.39,720012211>0.3,-0.4708333333333333
IKK,-0.38,720012211>0.3,-0.8591666666666666
RAD53,0.33,720012211>0.3,0.7608333333333334
AUR,-0.3,720012211>0.3,-0.030833333333333355
MSN,-0.28,720012211>0.3,-0.5541666666666666
PIM,0.28,720012211>0.3,0.09833333333333331
DAPK,-0.25,720012211>0.3,-0.9291666666666667
AMPK,0.22,720012211>0.3,0.08000000000000002
CAMK2,-0.2,720012211>0.3,0.01416666666666666
IRAK,-0.2,720012211>0.3,-0.7391666666666667
MAPKAPK,-0.1,720012211>0.3,0.07583333333333335
DMPK,-0.1,720012211>0.3,-0.905
PKG,4.36,720012211>0.4,2.9516666666666667
DYRK,-3.92,720012211>0.4,-3.7016666666666667
PDK1,-3.67,720012211>0.4,-3.7941666666666665
PKA,3.65,720012211>0.4,2.9316666666666666
JNK,-3.53,720012211>0.4,-3.725833333333333
ERK,-3.42,720012211>0.4,-4.384166666666666
P38,-3.32,720012211>0.4,-3.2391666666666667
RIPK,2.4,720012211>0.4,1.2691666666666666
MST,-2.26,720012211>0.4,-2.0058333333333334
CDK,-2.13,720012211>0.4,-3.35
PKCH,-2.08,720012211>0.4,-0.21833333333333332
PLK,-2.04,720012211>0.4,-2.9433333333333334
RSK,2.03,720012211>0.4,0.635
PASK,2.01,720012211>0.4,0.8833333333333333
SLK,1.97,720012211>0.4,0.21083333333333332
FRAY,-1.84,720012211>0.4,-1.6008333333333333
LKB,-1.83,720012211>0.4,-1.4725
NMO,-1.73,720012211>0.4,-2.44
STE11,-1.68,720012211>0.4,-0.6575
RAF,-1.61,720012211>0.4,-2.3133333333333335
PAKA,1.56,720012211>0.4,0.675
QIK,-1.51,720012211>0.4,-2.275
MELK,-1.46,720012211>0.4,-0.6341666666666667
PKD,1.41,720012211>0.4,0.30500000000000005
GSK,-1.37,720012211>0.4,-1.495
PKCI,1.34,720012211>0.4,0.7458333333333333
IRAK,-1.32,720012211>0.4,-0.7391666666666667
MTOR,-1.2,720012211>0.4,-1.7675
ATR,-1.19,720012211>0.4,-1.355
MLCK,-1.17,720012211>0.4,-0.8308333333333333
VRK1,-1.16,720012211>0.4,-1.3883333333333334
PRKDC,-1.13,720012211>0.4,-1.0841666666666667
STE7,-1.1,720012211>0.4,-1.6208333333333333
COT,1.1,720012211>0.4,0.2966666666666667
ATM,-1.07,720012211>0.4,-0.9883333333333334
HAL,1.05,720012211>0.4,0.6866666666666666
MLK,-1.01,720012211>0.4,-0.8616666666666667
CAMK1,1,720012211>0.4,1.6283333333333334
PDHK,0.97,720012211>0.4,-0.6858333333333333
PEK,-0.94,720012211>0.4,-2.6991666666666667
BARK2,-0.87,720012211>0.4,0.5533333333333333
PHK,-0.85,720012211>0.4,-1.56
MARK,0.76,720012211>0.4,1.6633333333333333
TTK,-0.73,720012211>0.4,-1.2
NEK,-0.73,720012211>0.4,-0.7866666666666666
PAKB,-0.72,720012211>0.4,-0.4825
PKN,-0.72,720012211>0.4,-1.0741666666666667
NUAK,-0.71,720012211>0.4,-1.195
SGK,-0.7,720012211>0.4,-0.7541666666666667
NAK,-0.7,720012211>0.4,-1.215
TLK,-0.69,720012211>0.4,-1.205
CK1,-0.66,720012211>0.4,-2.104166666666667
AMPK,0.6,720012211>0.4,0.08000000000000002
RAD53,0.59,720012211>0.4,0.7608333333333334
CAMKK,-0.55,720012211>0.4,-0.8425
PIM,0.55,720012211>0.4,0.09833333333333331
BRSK,-0.52,720012211>0.4,0.5175
BUD32,-0.52,720012211>0.4,-0.8416666666666667
NIK,-0.52,720012211>0.4,-0.8408333333333333
TAO,-0.52,720012211>0.4,-0.5108333333333334
ULK,-0.52,720012211>0.4,-0.84
WNK,-0.51,720012211>0.4,-0.8433333333333334
KHS,-0.51,720012211>0.4,0.3491666666666667
MOS,-0.51,720012211>0.4,1.0725
PKCD,-0.5,720012211>0.4,0.5308333333333334
CHK1,-0.5,720012211>0.4,-0.17666666666666667
CLK,-0.48,720012211>0.4,-0.8325
STKR,-0.42,720012211>0.4,-0.9475
MAPKAPK,0.4,720012211>0.4,0.07583333333333335
IKK,-0.38,720012211>0.4,-0.8591666666666666
DMPK,0.38,720012211>0.4,-0.905
GRK,0.36,720012211>0.4,-0.43083333333333335
CK2,0.33,720012211>0.4,-0.4708333333333333
CAMK2,-0.32,720012211>0.4,0.01416666666666666
MSN,0.26,720012211>0.4,-0.5541666666666666
AUR,-0.22,720012211>0.4,-0.030833333333333355
AKT,-0.12,720012211>0.4,0.3075
PKCA,0.08,720012211>0.4,-2.4466666666666668
DAPK,0.06,720012211>0.4,-0.9291666666666667
NDR,-0,720012211>0.4,0.4458333333333333
