Kinase,Z,method,AvgZ
PAKB,-0.85,720012407>0.3,-1.0733333333333333
NUAK,-0.84,720012407>0.3,-1.05
CLK,-0.61,720012407>0.3,-0.755
ULK,-0.61,720012407>0.3,-0.7366666666666667
TAO,-0.61,720012407>0.3,-0.7475
SLK,-0.61,720012407>0.3,-0.7466666666666667
WNK,-0.61,720012407>0.3,-0.7516666666666667
BUD32,-0.59,720012407>0.3,-0.7458333333333333
CAMKK,-0.59,720012407>0.3,-0.7441666666666666
NIK,-0.59,720012407>0.3,-0.7441666666666666
MOS,-0.59,720012407>0.3,-0.7366666666666667
KHS,-0.59,720012407>0.3,-0.75
PASK,-0.58,720012407>0.3,-0.7525
BRSK,-0.58,720012407>0.3,-0.7366666666666667
PKCA,-15.87,720012407>0.4,-21.731666666666666
DMPK,-10.67,720012407>0.4,-14.634166666666667
CDK,-9.81,720012407>0.4,-13.888333333333334
PEK,-9.67,720012407>0.4,-13.175
PHK,-9.44,720012407>0.4,-13.100833333333334
RSK,-7.76,720012407>0.4,-10.4875
PIM,-6.72,720012407>0.4,-8.984166666666667
QIK,-6.56,720012407>0.4,-8.885
PDK1,-5.7,720012407>0.4,-7.94
PDHK,-5.61,720012407>0.4,-7.81
PKA,-5.52,720012407>0.4,-7.650833333333333
IKK,-5.4,720012407>0.4,-7.399166666666667
ERK,-5.37,720012407>0.4,-7.546666666666667
DYRK,-5.09,720012407>0.4,-6.993333333333333
STE7,-4.97,720012407>0.4,-6.6925
P38,-4.89,720012407>0.4,-6.7316666666666665
PKG,-4.62,720012407>0.4,-6.348333333333334
MAPKAPK,-4.56,720012407>0.4,-6.426666666666667
JNK,-4.5,720012407>0.4,-6.3475
PLK,-4.42,720012407>0.4,-6.185833333333333
PKD,-4.22,720012407>0.4,-5.868333333333333
CK1,-4.14,720012407>0.4,-5.67
AKT,-4.08,720012407>0.4,-5.5841666666666665
RIPK,-3.78,720012407>0.4,-5.355
PAKA,-3.59,720012407>0.4,-4.9174999999999995
RAD53,-3.55,720012407>0.4,-4.933333333333334
MELK,-3.2,720012407>0.4,-4.401666666666666
SGK,-3.03,720012407>0.4,-4.22
MST,-3.02,720012407>0.4,-4.0841666666666665
RAF,-3,720012407>0.4,-4.054166666666666
MTOR,-2.97,720012407>0.4,-4.1575
DAPK,-2.95,720012407>0.4,-4.016666666666667
AMPK,-2.86,720012407>0.4,-4
CAMK1,-2.74,720012407>0.4,-3.73
GSK,-2.72,720012407>0.4,-3.7158333333333333
NEK,-2.69,720012407>0.4,-3.7275
FRAY,-2.64,720012407>0.4,-3.6033333333333335
MLK,-2.42,720012407>0.4,-3.4141666666666666
CAMK2,-2.4,720012407>0.4,-3.2925
PKCH,-2.29,720012407>0.4,-3.1933333333333334
IRAK,-2.14,720012407>0.4,-2.9425
CHK1,-2.07,720012407>0.4,-2.8233333333333333
ATR,-2.03,720012407>0.4,-2.8316666666666666
PRKDC,-2.03,720012407>0.4,-2.6883333333333335
PKCD,-1.99,720012407>0.4,-2.8341666666666665
GRK,-1.94,720012407>0.4,-2.7108333333333334
PKCI,-1.88,720012407>0.4,-2.5925
LKB,-1.87,720012407>0.4,-2.5733333333333333
NMO,-1.86,720012407>0.4,-2.5825
AUR,-1.84,720012407>0.4,-2.5658333333333334
STE11,-1.72,720012407>0.4,-2.4658333333333333
CK2,-1.57,720012407>0.4,-2.1758333333333333
STKR,-1.46,720012407>0.4,-2.0283333333333333
MARK,-1.36,720012407>0.4,-1.8625
NDR,-1.25,720012407>0.4,-1.7
VRK1,-1.23,720012407>0.4,-1.7041666666666666
COT,-1.23,720012407>0.4,-1.71
MLCK,-1.2,720012407>0.4,-1.6991666666666667
MSN,-1.09,720012407>0.4,-1.4983333333333333
ATM,-1.04,720012407>0.4,-1.5
BARK2,-0.97,720012407>0.4,-1.3125
PAKB,-0.78,720012407>0.4,-1.0733333333333333
NUAK,-0.77,720012407>0.4,-1.05
NAK,-0.77,720012407>0.4,-1.0666666666666667
TLK,-0.76,720012407>0.4,-1.0608333333333333
PKN,-0.76,720012407>0.4,-1.0641666666666667
HAL,-0.74,720012407>0.4,-1.0516666666666667
TTK,-0.74,720012407>0.4,-1.0666666666666667
KHS,-0.56,720012407>0.4,-0.75
BRSK,-0.55,720012407>0.4,-0.7366666666666667
WNK,-0.55,720012407>0.4,-0.7516666666666667
CLK,-0.55,720012407>0.4,-0.755
NIK,-0.54,720012407>0.4,-0.7441666666666666
MOS,-0.54,720012407>0.4,-0.7366666666666667
SLK,-0.54,720012407>0.4,-0.7466666666666667
TAO,-0.54,720012407>0.4,-0.7475
CAMKK,-0.53,720012407>0.4,-0.7441666666666666
PASK,-0.52,720012407>0.4,-0.7525
BUD32,-0.52,720012407>0.4,-0.7458333333333333
ULK,-0.51,720012407>0.4,-0.7366666666666667
PKCA,-29.01,720012409>0.15,-21.731666666666666
DMPK,-19.04,720012409>0.15,-14.634166666666667
CDK,-18.09,720012409>0.15,-13.888333333333334
PEK,-16.85,720012409>0.15,-13.175
PHK,-16.83,720012409>0.15,-13.100833333333334
RSK,-13.71,720012409>0.15,-10.4875
QIK,-11.64,720012409>0.15,-8.885
PIM,-11.35,720012409>0.15,-8.984166666666667
PDK1,-10.31,720012409>0.15,-7.94
PDHK,-10.17,720012409>0.15,-7.81
ERK,-9.82,720012409>0.15,-7.546666666666667
PKA,-9.81,720012409>0.15,-7.650833333333333
IKK,-9.4,720012409>0.15,-7.399166666666667
DYRK,-8.95,720012409>0.15,-6.993333333333333
STE7,-8.71,720012409>0.15,-6.6925
P38,-8.65,720012409>0.15,-6.7316666666666665
JNK,-8.22,720012409>0.15,-6.3475
PKG,-8.21,720012409>0.15,-6.348333333333334
MAPKAPK,-8.16,720012409>0.15,-6.426666666666667
PLK,-8.16,720012409>0.15,-6.185833333333333
PKD,-7.69,720012409>0.15,-5.868333333333333
CK1,-7.37,720012409>0.15,-5.67
AKT,-7.13,720012409>0.15,-5.5841666666666665
RIPK,-6.83,720012409>0.15,-5.355
RAD53,-6.35,720012409>0.15,-4.933333333333334
PAKA,-6.28,720012409>0.15,-4.9174999999999995
MELK,-5.55,720012409>0.15,-4.401666666666666
MTOR,-5.32,720012409>0.15,-4.1575
MST,-5.31,720012409>0.15,-4.0841666666666665
DAPK,-5.27,720012409>0.15,-4.016666666666667
SGK,-5.27,720012409>0.15,-4.22
RAF,-5.22,720012409>0.15,-4.054166666666666
AMPK,-5.21,720012409>0.15,-4
GSK,-4.9,720012409>0.15,-3.7158333333333333
CAMK1,-4.82,720012409>0.15,-3.73
NEK,-4.67,720012409>0.15,-3.7275
FRAY,-4.54,720012409>0.15,-3.6033333333333335
MLK,-4.42,720012409>0.15,-3.4141666666666666
CAMK2,-4.31,720012409>0.15,-3.2925
PKCH,-4.2,720012409>0.15,-3.1933333333333334
IRAK,-3.81,720012409>0.15,-2.9425
ATR,-3.77,720012409>0.15,-2.8316666666666666
PKCD,-3.7,720012409>0.15,-2.8341666666666665
CHK1,-3.64,720012409>0.15,-2.8233333333333333
GRK,-3.45,720012409>0.15,-2.7108333333333334
PRKDC,-3.43,720012409>0.15,-2.6883333333333335
LKB,-3.35,720012409>0.15,-2.5733333333333333
NMO,-3.34,720012409>0.15,-2.5825
PKCI,-3.31,720012409>0.15,-2.5925
AUR,-3.25,720012409>0.15,-2.5658333333333334
STE11,-3.23,720012409>0.15,-2.4658333333333333
CK2,-2.82,720012409>0.15,-2.1758333333333333
STKR,-2.67,720012409>0.15,-2.0283333333333333
MARK,-2.44,720012409>0.15,-1.8625
COT,-2.28,720012409>0.15,-1.71
MLCK,-2.19,720012409>0.15,-1.6991666666666667
VRK1,-2.19,720012409>0.15,-1.7041666666666666
NDR,-2.16,720012409>0.15,-1.7
ATM,-1.93,720012409>0.15,-1.5
MSN,-1.88,720012409>0.15,-1.4983333333333333
BARK2,-1.73,720012409>0.15,-1.3125
PAKB,-1.4,720012409>0.15,-1.0733333333333333
NUAK,-1.4,720012409>0.15,-1.05
PKN,-1.39,720012409>0.15,-1.0641666666666667
NAK,-1.39,720012409>0.15,-1.0666666666666667
TLK,-1.39,720012409>0.15,-1.0608333333333333
HAL,-1.36,720012409>0.15,-1.0516666666666667
TTK,-1.35,720012409>0.15,-1.0666666666666667
TAO,-0.99,720012409>0.15,-0.7475
WNK,-0.98,720012409>0.15,-0.7516666666666667
KHS,-0.97,720012409>0.15,-0.75
PASK,-0.97,720012409>0.15,-0.7525
CLK,-0.96,720012409>0.15,-0.755
BRSK,-0.96,720012409>0.15,-0.7366666666666667
BUD32,-0.95,720012409>0.15,-0.7458333333333333
CAMKK,-0.95,720012409>0.15,-0.7441666666666666
ULK,-0.95,720012409>0.15,-0.7366666666666667
NIK,-0.95,720012409>0.15,-0.7441666666666666
SLK,-0.95,720012409>0.15,-0.7466666666666667
MOS,-0.94,720012409>0.15,-0.7366666666666667
PKCA,-23.4,720012409>0.2,-21.731666666666666
DMPK,-15.66,720012409>0.2,-14.634166666666667
CDK,-14.99,720012409>0.2,-13.888333333333334
PEK,-14.36,720012409>0.2,-13.175
PHK,-14.25,720012409>0.2,-13.100833333333334
RSK,-11.26,720012409>0.2,-10.4875
PIM,-9.59,720012409>0.2,-8.984166666666667
QIK,-9.53,720012409>0.2,-8.885
PDK1,-8.57,720012409>0.2,-7.94
PKA,-8.48,720012409>0.2,-7.650833333333333
PDHK,-8.38,720012409>0.2,-7.81
ERK,-8.24,720012409>0.2,-7.546666666666667
IKK,-8.05,720012409>0.2,-7.399166666666667
DYRK,-7.32,720012409>0.2,-6.993333333333333
P38,-7.31,720012409>0.2,-6.7316666666666665
STE7,-7.23,720012409>0.2,-6.6925
JNK,-7.03,720012409>0.2,-6.3475
MAPKAPK,-6.92,720012409>0.2,-6.426666666666667
PKG,-6.86,720012409>0.2,-6.348333333333334
PLK,-6.66,720012409>0.2,-6.185833333333333
PKD,-6.22,720012409>0.2,-5.868333333333333
AKT,-5.94,720012409>0.2,-5.5841666666666665
CK1,-5.88,720012409>0.2,-5.67
RIPK,-5.67,720012409>0.2,-5.355
PAKA,-5.35,720012409>0.2,-4.9174999999999995
RAD53,-5.24,720012409>0.2,-4.933333333333334
MELK,-4.85,720012409>0.2,-4.401666666666666
SGK,-4.6,720012409>0.2,-4.22
MST,-4.51,720012409>0.2,-4.0841666666666665
MTOR,-4.51,720012409>0.2,-4.1575
DAPK,-4.37,720012409>0.2,-4.016666666666667
AMPK,-4.34,720012409>0.2,-4
RAF,-4.3,720012409>0.2,-4.054166666666666
NEK,-4.09,720012409>0.2,-3.7275
GSK,-4.05,720012409>0.2,-3.7158333333333333
CAMK1,-3.99,720012409>0.2,-3.73
FRAY,-3.96,720012409>0.2,-3.6033333333333335
MLK,-3.69,720012409>0.2,-3.4141666666666666
CAMK2,-3.67,720012409>0.2,-3.2925
PKCH,-3.47,720012409>0.2,-3.1933333333333334
IRAK,-3.15,720012409>0.2,-2.9425
ATR,-3.13,720012409>0.2,-2.8316666666666666
PKCD,-3.12,720012409>0.2,-2.8341666666666665
CHK1,-3.02,720012409>0.2,-2.8233333333333333
GRK,-2.93,720012409>0.2,-2.7108333333333334
PRKDC,-2.89,720012409>0.2,-2.6883333333333335
AUR,-2.8,720012409>0.2,-2.5658333333333334
LKB,-2.8,720012409>0.2,-2.5733333333333333
PKCI,-2.76,720012409>0.2,-2.5925
NMO,-2.74,720012409>0.2,-2.5825
STE11,-2.7,720012409>0.2,-2.4658333333333333
CK2,-2.36,720012409>0.2,-2.1758333333333333
STKR,-2.21,720012409>0.2,-2.0283333333333333
MARK,-2.02,720012409>0.2,-1.8625
NDR,-1.88,720012409>0.2,-1.7
COT,-1.85,720012409>0.2,-1.71
MLCK,-1.81,720012409>0.2,-1.6991666666666667
VRK1,-1.78,720012409>0.2,-1.7041666666666666
MSN,-1.66,720012409>0.2,-1.4983333333333333
ATM,-1.57,720012409>0.2,-1.5
BARK2,-1.43,720012409>0.2,-1.3125
TTK,-1.2,720012409>0.2,-1.0666666666666667
PAKB,-1.18,720012409>0.2,-1.0733333333333333
NAK,-1.17,720012409>0.2,-1.0666666666666667
TLK,-1.17,720012409>0.2,-1.0608333333333333
PKN,-1.16,720012409>0.2,-1.0641666666666667
HAL,-1.13,720012409>0.2,-1.0516666666666667
NUAK,-1.11,720012409>0.2,-1.05
PASK,-0.84,720012409>0.2,-0.7525
KHS,-0.83,720012409>0.2,-0.75
CLK,-0.83,720012409>0.2,-0.755
CAMKK,-0.82,720012409>0.2,-0.7441666666666666
NIK,-0.82,720012409>0.2,-0.7441666666666666
WNK,-0.82,720012409>0.2,-0.7516666666666667
SLK,-0.82,720012409>0.2,-0.7466666666666667
BUD32,-0.81,720012409>0.2,-0.7458333333333333
BRSK,-0.8,720012409>0.2,-0.7366666666666667
TAO,-0.79,720012409>0.2,-0.7475
ULK,-0.79,720012409>0.2,-0.7366666666666667
MOS,-0.78,720012409>0.2,-0.7366666666666667
PKCA,-17.63,720012409>0.3,-21.731666666666666
DMPK,-12.11,720012409>0.3,-14.634166666666667
CDK,-11.25,720012409>0.3,-13.888333333333334
PEK,-10.78,720012409>0.3,-13.175
PHK,-10.62,720012409>0.3,-13.100833333333334
RSK,-8.43,720012409>0.3,-10.4875
QIK,-7.15,720012409>0.3,-8.885
PIM,-7.12,720012409>0.3,-8.984166666666667
PDK1,-6.54,720012409>0.3,-7.94
PDHK,-6.25,720012409>0.3,-7.81
PKA,-6.13,720012409>0.3,-7.650833333333333
ERK,-6.03,720012409>0.3,-7.546666666666667
IKK,-5.97,720012409>0.3,-7.399166666666667
DYRK,-5.76,720012409>0.3,-6.993333333333333
STE7,-5.66,720012409>0.3,-6.6925
P38,-5.43,720012409>0.3,-6.7316666666666665
MAPKAPK,-5.23,720012409>0.3,-6.426666666666667
PKG,-5.16,720012409>0.3,-6.348333333333334
JNK,-5.09,720012409>0.3,-6.3475
PLK,-4.99,720012409>0.3,-6.185833333333333
PKD,-4.73,720012409>0.3,-5.868333333333333
CK1,-4.62,720012409>0.3,-5.67
AKT,-4.42,720012409>0.3,-5.5841666666666665
RIPK,-4.33,720012409>0.3,-5.355
RAD53,-4.13,720012409>0.3,-4.933333333333334
PAKA,-3.96,720012409>0.3,-4.9174999999999995
MELK,-3.58,720012409>0.3,-4.401666666666666
SGK,-3.48,720012409>0.3,-4.22
MTOR,-3.41,720012409>0.3,-4.1575
RAF,-3.29,720012409>0.3,-4.054166666666666
MST,-3.23,720012409>0.3,-4.0841666666666665
AMPK,-3.21,720012409>0.3,-4
DAPK,-3.21,720012409>0.3,-4.016666666666667
GSK,-3.05,720012409>0.3,-3.7158333333333333
FRAY,-3.01,720012409>0.3,-3.6033333333333335
NEK,-3,720012409>0.3,-3.7275
CAMK1,-2.94,720012409>0.3,-3.73
MLK,-2.84,720012409>0.3,-3.4141666666666666
CAMK2,-2.63,720012409>0.3,-3.2925
PKCH,-2.56,720012409>0.3,-3.1933333333333334
IRAK,-2.39,720012409>0.3,-2.9425
ATR,-2.36,720012409>0.3,-2.8316666666666666
CHK1,-2.3,720012409>0.3,-2.8233333333333333
PKCD,-2.27,720012409>0.3,-2.8341666666666665
PRKDC,-2.19,720012409>0.3,-2.6883333333333335
GRK,-2.18,720012409>0.3,-2.7108333333333334
PKCI,-2.13,720012409>0.3,-2.5925
AUR,-2.12,720012409>0.3,-2.5658333333333334
LKB,-2.08,720012409>0.3,-2.5733333333333333
NMO,-2.06,720012409>0.3,-2.5825
STE11,-1.99,720012409>0.3,-2.4658333333333333
CK2,-1.76,720012409>0.3,-2.1758333333333333
STKR,-1.64,720012409>0.3,-2.0283333333333333
MARK,-1.51,720012409>0.3,-1.8625
MLCK,-1.42,720012409>0.3,-1.6991666666666667
COT,-1.39,720012409>0.3,-1.71
NDR,-1.38,720012409>0.3,-1.7
VRK1,-1.36,720012409>0.3,-1.7041666666666666
MSN,-1.2,720012409>0.3,-1.4983333333333333
ATM,-1.2,720012409>0.3,-1.5
BARK2,-1.06,720012409>0.3,-1.3125
PKN,-0.9,720012409>0.3,-1.0641666666666667
TTK,-0.88,720012409>0.3,-1.0666666666666667
HAL,-0.86,720012409>0.3,-1.0516666666666667
NAK,-0.84,720012409>0.3,-1.0666666666666667
TLK,-0.84,720012409>0.3,-1.0608333333333333
NUAK,-0.84,720012409>0.3,-1.05
PAKB,-0.83,720012409>0.3,-1.0733333333333333
WNK,-0.62,720012409>0.3,-0.7516666666666667
SLK,-0.62,720012409>0.3,-0.7466666666666667
PASK,-0.61,720012409>0.3,-0.7525
TAO,-0.61,720012409>0.3,-0.7475
CLK,-0.61,720012409>0.3,-0.755
NIK,-0.61,720012409>0.3,-0.7441666666666666
ULK,-0.6,720012409>0.3,-0.7366666666666667
MOS,-0.6,720012409>0.3,-0.7366666666666667
BUD32,-0.6,720012409>0.3,-0.7458333333333333
BRSK,-0.59,720012409>0.3,-0.7366666666666667
CAMKK,-0.59,720012409>0.3,-0.7441666666666666
KHS,-0.59,720012409>0.3,-0.75
PKCA,-15.8,720012409>0.4,-21.731666666666666
DMPK,-10.94,720012409>0.4,-14.634166666666667
CDK,-10.36,720012409>0.4,-13.888333333333334
PHK,-9.78,720012409>0.4,-13.100833333333334
PEK,-9.7,720012409>0.4,-13.175
RSK,-7.95,720012409>0.4,-10.4875
PIM,-6.75,720012409>0.4,-8.984166666666667
QIK,-6.51,720012409>0.4,-8.885
PDK1,-5.83,720012409>0.4,-7.94
PDHK,-5.72,720012409>0.4,-7.81
ERK,-5.72,720012409>0.4,-7.546666666666667
PKA,-5.63,720012409>0.4,-7.650833333333333
IKK,-5.49,720012409>0.4,-7.399166666666667
DYRK,-5.18,720012409>0.4,-6.993333333333333
P38,-4.98,720012409>0.4,-6.7316666666666665
MAPKAPK,-4.9,720012409>0.4,-6.426666666666667
STE7,-4.85,720012409>0.4,-6.6925
JNK,-4.72,720012409>0.4,-6.3475
PKG,-4.62,720012409>0.4,-6.348333333333334
PLK,-4.57,720012409>0.4,-6.185833333333333
PKD,-4.3,720012409>0.4,-5.868333333333333
CK1,-4.24,720012409>0.4,-5.67
AKT,-4.21,720012409>0.4,-5.5841666666666665
RIPK,-3.98,720012409>0.4,-5.355
RAD53,-3.7,720012409>0.4,-4.933333333333334
PAKA,-3.62,720012409>0.4,-4.9174999999999995
MELK,-3.31,720012409>0.4,-4.401666666666666
MTOR,-3.1,720012409>0.4,-4.1575
SGK,-3.02,720012409>0.4,-4.22
AMPK,-2.98,720012409>0.4,-4
RAF,-2.98,720012409>0.4,-4.054166666666666
MST,-2.98,720012409>0.4,-4.0841666666666665
DAPK,-2.92,720012409>0.4,-4.016666666666667
CAMK1,-2.83,720012409>0.4,-3.73
GSK,-2.77,720012409>0.4,-3.7158333333333333
NEK,-2.76,720012409>0.4,-3.7275
FRAY,-2.64,720012409>0.4,-3.6033333333333335
MLK,-2.59,720012409>0.4,-3.4141666666666666
CAMK2,-2.41,720012409>0.4,-3.2925
PKCH,-2.41,720012409>0.4,-3.1933333333333334
IRAK,-2.18,720012409>0.4,-2.9425
CHK1,-2.15,720012409>0.4,-2.8233333333333333
PKCD,-2.09,720012409>0.4,-2.8341666666666665
ATR,-2.08,720012409>0.4,-2.8316666666666666
PRKDC,-2.02,720012409>0.4,-2.6883333333333335
GRK,-1.97,720012409>0.4,-2.7108333333333334
LKB,-1.94,720012409>0.4,-2.5733333333333333
NMO,-1.92,720012409>0.4,-2.5825
STE11,-1.89,720012409>0.4,-2.4658333333333333
AUR,-1.86,720012409>0.4,-2.5658333333333334
PKCI,-1.85,720012409>0.4,-2.5925
CK2,-1.59,720012409>0.4,-2.1758333333333333
STKR,-1.46,720012409>0.4,-2.0283333333333333
MARK,-1.38,720012409>0.4,-1.8625
MLCK,-1.28,720012409>0.4,-1.6991666666666667
VRK1,-1.27,720012409>0.4,-1.7041666666666666
NDR,-1.25,720012409>0.4,-1.7
COT,-1.23,720012409>0.4,-1.71
ATM,-1.13,720012409>0.4,-1.5
MSN,-1.08,720012409>0.4,-1.4983333333333333
BARK2,-0.94,720012409>0.4,-1.3125
PAKB,-0.81,720012409>0.4,-1.0733333333333333
HAL,-0.81,720012409>0.4,-1.0516666666666667
NAK,-0.8,720012409>0.4,-1.0666666666666667
TTK,-0.79,720012409>0.4,-1.0666666666666667
PKN,-0.78,720012409>0.4,-1.0641666666666667
TLK,-0.78,720012409>0.4,-1.0608333333333333
NUAK,-0.77,720012409>0.4,-1.05
NIK,-0.57,720012409>0.4,-0.7441666666666666
BUD32,-0.57,720012409>0.4,-0.7458333333333333
CLK,-0.56,720012409>0.4,-0.755
ULK,-0.56,720012409>0.4,-0.7366666666666667
CAMKK,-0.56,720012409>0.4,-0.7441666666666666
KHS,-0.55,720012409>0.4,-0.75
TAO,-0.55,720012409>0.4,-0.7475
PASK,-0.54,720012409>0.4,-0.7525
SLK,-0.54,720012409>0.4,-0.7466666666666667
BRSK,-0.54,720012409>0.4,-0.7366666666666667
WNK,-0.54,720012409>0.4,-0.7516666666666667
MOS,-0.53,720012409>0.4,-0.7366666666666667
