Kinase,Z,method,AvgZ
PKN,-0.9,720012407>0.3,-0.9158333333333333
HAL,-0.9,720012407>0.3,-0.9116666666666666
PAKB,-0.89,720012407>0.3,-0.9158333333333334
TTK,-0.88,720012407>0.3,-0.9075
TLK,-0.88,720012407>0.3,-0.9083333333333333
NUAK,-0.87,720012407>0.3,-0.9083333333333333
MOS,-0.66,720012407>0.3,-0.6391666666666667
KHS,-0.64,720012407>0.3,-0.6366666666666667
TAO,-0.64,720012407>0.3,-0.6383333333333333
BRSK,-0.64,720012407>0.3,-0.6466666666666667
NIK,-0.64,720012407>0.3,-0.6433333333333333
SLK,-0.63,720012407>0.3,-0.64
ULK,-0.63,720012407>0.3,-0.6408333333333334
CLK,-0.63,720012407>0.3,-0.6366666666666667
PASK,-0.62,720012407>0.3,-0.6358333333333334
WNK,-0.62,720012407>0.3,-0.6383333333333333
CAMKK,-0.62,720012407>0.3,-0.63
BUD32,-0.61,720012407>0.3,-0.6275
PKCA,-12.62,720012407>0.4,-18.69333333333333
DMPK,-8.31,720012407>0.4,-12.525
CDK,-8.07,720012407>0.4,-11.924166666666666
PEK,-7.58,720012407>0.4,-11.259166666666667
PHK,-7.54,720012407>0.4,-11.324166666666667
RSK,-6.16,720012407>0.4,-8.985833333333334
PIM,-5.19,720012407>0.4,-7.64
QIK,-5.15,720012407>0.4,-7.591666666666667
PDHK,-4.55,720012407>0.4,-6.710833333333333
PDK1,-4.48,720012407>0.4,-6.795
PKA,-4.43,720012407>0.4,-6.520833333333333
IKK,-4.37,720012407>0.4,-6.335
ERK,-4.31,720012407>0.4,-6.445
DYRK,-3.97,720012407>0.4,-5.9875
P38,-3.89,720012407>0.4,-5.763333333333334
STE7,-3.88,720012407>0.4,-5.748333333333333
MAPKAPK,-3.74,720012407>0.4,-5.53
PKG,-3.73,720012407>0.4,-5.4975
PLK,-3.65,720012407>0.4,-5.359166666666667
JNK,-3.63,720012407>0.4,-5.46
PKD,-3.43,720012407>0.4,-5.02
CK1,-3.29,720012407>0.4,-4.876666666666667
AKT,-3.21,720012407>0.4,-4.801666666666667
RIPK,-3.08,720012407>0.4,-4.6
RAD53,-2.93,720012407>0.4,-4.256666666666667
PAKA,-2.81,720012407>0.4,-4.185833333333333
MELK,-2.56,720012407>0.4,-3.7533333333333334
SGK,-2.51,720012407>0.4,-3.58
MST,-2.32,720012407>0.4,-3.4816666666666665
AMPK,-2.31,720012407>0.4,-3.4258333333333333
MTOR,-2.3,720012407>0.4,-3.5141666666666667
DAPK,-2.3,720012407>0.4,-3.4299999999999997
RAF,-2.22,720012407>0.4,-3.42
CAMK1,-2.12,720012407>0.4,-3.1625
NEK,-2.11,720012407>0.4,-3.1533333333333333
GSK,-2.07,720012407>0.4,-3.1708333333333334
FRAY,-2.06,720012407>0.4,-3.060833333333333
MLK,-1.98,720012407>0.4,-2.9425
PKCH,-1.87,720012407>0.4,-2.7308333333333334
CAMK2,-1.85,720012407>0.4,-2.799166666666667
IRAK,-1.67,720012407>0.4,-2.5258333333333334
ATR,-1.66,720012407>0.4,-2.4375
PKCD,-1.61,720012407>0.4,-2.41
CHK1,-1.6,720012407>0.4,-2.4183333333333334
GRK,-1.56,720012407>0.4,-2.3141666666666665
PRKDC,-1.53,720012407>0.4,-2.3
LKB,-1.5,720012407>0.4,-2.203333333333333
PKCI,-1.47,720012407>0.4,-2.1991666666666667
NMO,-1.45,720012407>0.4,-2.2041666666666666
AUR,-1.44,720012407>0.4,-2.194166666666667
STE11,-1.37,720012407>0.4,-2.0808333333333335
CK2,-1.27,720012407>0.4,-1.8641666666666667
STKR,-1.18,720012407>0.4,-1.7333333333333334
MARK,-1.06,720012407>0.4,-1.5941666666666667
COT,-0.98,720012407>0.4,-1.4683333333333333
VRK1,-0.97,720012407>0.4,-1.4466666666666665
MLCK,-0.97,720012407>0.4,-1.4541666666666666
NDR,-0.96,720012407>0.4,-1.4366666666666668
MSN,-0.9,720012407>0.4,-1.2891666666666666
ATM,-0.84,720012407>0.4,-1.2866666666666666
BARK2,-0.74,720012407>0.4,-1.115
TLK,-0.63,720012407>0.4,-0.9083333333333333
NUAK,-0.62,720012407>0.4,-0.9083333333333333
PKN,-0.61,720012407>0.4,-0.9158333333333333
PAKB,-0.61,720012407>0.4,-0.9158333333333334
HAL,-0.6,720012407>0.4,-0.9116666666666666
TTK,-0.59,720012407>0.4,-0.9075
NAK,-0.59,720012407>0.4,-0.9125
BRSK,-0.46,720012407>0.4,-0.6466666666666667
NIK,-0.45,720012407>0.4,-0.6433333333333333
ULK,-0.45,720012407>0.4,-0.6408333333333334
MOS,-0.44,720012407>0.4,-0.6391666666666667
KHS,-0.43,720012407>0.4,-0.6366666666666667
SLK,-0.43,720012407>0.4,-0.64
WNK,-0.43,720012407>0.4,-0.6383333333333333
PASK,-0.43,720012407>0.4,-0.6358333333333334
CAMKK,-0.42,720012407>0.4,-0.63
CLK,-0.42,720012407>0.4,-0.6366666666666667
TAO,-0.42,720012407>0.4,-0.6383333333333333
BUD32,-0.41,720012407>0.4,-0.6275
PKCA,-22.31,720012409>0.15,-18.69333333333333
DMPK,-14.99,720012409>0.15,-12.525
CDK,-14.27,720012409>0.15,-11.924166666666666
PHK,-13.76,720012409>0.15,-11.324166666666667
PEK,-13.25,720012409>0.15,-11.259166666666667
RSK,-10.74,720012409>0.15,-8.985833333333334
PIM,-9.26,720012409>0.15,-7.64
QIK,-8.99,720012409>0.15,-7.591666666666667
PDK1,-8.21,720012409>0.15,-6.795
PDHK,-8.13,720012409>0.15,-6.710833333333333
IKK,-7.67,720012409>0.15,-6.335
ERK,-7.59,720012409>0.15,-6.445
PKA,-7.49,720012409>0.15,-6.520833333333333
DYRK,-7.13,720012409>0.15,-5.9875
STE7,-6.85,720012409>0.15,-5.748333333333333
P38,-6.82,720012409>0.15,-5.763333333333334
MAPKAPK,-6.76,720012409>0.15,-5.53
PKG,-6.72,720012409>0.15,-5.4975
JNK,-6.6,720012409>0.15,-5.46
PLK,-6.34,720012409>0.15,-5.359166666666667
PKD,-6.02,720012409>0.15,-5.02
CK1,-5.86,720012409>0.15,-4.876666666666667
AKT,-5.78,720012409>0.15,-4.801666666666667
RIPK,-5.67,720012409>0.15,-4.6
RAD53,-5.08,720012409>0.15,-4.256666666666667
PAKA,-4.98,720012409>0.15,-4.185833333333333
MELK,-4.57,720012409>0.15,-3.7533333333333334
MTOR,-4.21,720012409>0.15,-3.5141666666666667
SGK,-4.16,720012409>0.15,-3.58
MST,-4.16,720012409>0.15,-3.4816666666666665
AMPK,-4.12,720012409>0.15,-3.4258333333333333
DAPK,-4.06,720012409>0.15,-3.4299999999999997
RAF,-4,720012409>0.15,-3.42
GSK,-3.8,720012409>0.15,-3.1708333333333334
NEK,-3.77,720012409>0.15,-3.1533333333333333
CAMK1,-3.71,720012409>0.15,-3.1625
FRAY,-3.6,720012409>0.15,-3.060833333333333
MLK,-3.52,720012409>0.15,-2.9425
CAMK2,-3.31,720012409>0.15,-2.799166666666667
PKCH,-3.18,720012409>0.15,-2.7308333333333334
IRAK,-3.08,720012409>0.15,-2.5258333333333334
CHK1,-2.91,720012409>0.15,-2.4183333333333334
ATR,-2.9,720012409>0.15,-2.4375
PKCD,-2.89,720012409>0.15,-2.41
PRKDC,-2.76,720012409>0.15,-2.3
GRK,-2.76,720012409>0.15,-2.3141666666666665
NMO,-2.68,720012409>0.15,-2.2041666666666666
LKB,-2.65,720012409>0.15,-2.203333333333333
AUR,-2.61,720012409>0.15,-2.194166666666667
PKCI,-2.54,720012409>0.15,-2.1991666666666667
STE11,-2.51,720012409>0.15,-2.0808333333333335
CK2,-2.24,720012409>0.15,-1.8641666666666667
STKR,-2.01,720012409>0.15,-1.7333333333333334
MARK,-1.86,720012409>0.15,-1.5941666666666667
MLCK,-1.79,720012409>0.15,-1.4541666666666666
COT,-1.73,720012409>0.15,-1.4683333333333333
NDR,-1.72,720012409>0.15,-1.4366666666666668
VRK1,-1.69,720012409>0.15,-1.4466666666666665
MSN,-1.52,720012409>0.15,-1.2891666666666666
ATM,-1.51,720012409>0.15,-1.2866666666666666
BARK2,-1.31,720012409>0.15,-1.115
TTK,-1.11,720012409>0.15,-0.9075
PAKB,-1.1,720012409>0.15,-0.9158333333333334
HAL,-1.1,720012409>0.15,-0.9116666666666666
TLK,-1.09,720012409>0.15,-0.9083333333333333
NAK,-1.08,720012409>0.15,-0.9125
PKN,-1.07,720012409>0.15,-0.9158333333333333
NUAK,-1.05,720012409>0.15,-0.9083333333333333
SLK,-0.81,720012409>0.15,-0.64
BRSK,-0.77,720012409>0.15,-0.6466666666666667
CLK,-0.77,720012409>0.15,-0.6366666666666667
TAO,-0.77,720012409>0.15,-0.6383333333333333
KHS,-0.76,720012409>0.15,-0.6366666666666667
ULK,-0.76,720012409>0.15,-0.6408333333333334
WNK,-0.76,720012409>0.15,-0.6383333333333333
NIK,-0.76,720012409>0.15,-0.6433333333333333
PASK,-0.75,720012409>0.15,-0.6358333333333334
MOS,-0.75,720012409>0.15,-0.6391666666666667
BUD32,-0.72,720012409>0.15,-0.6275
CAMKK,-0.71,720012409>0.15,-0.63
PKCA,-17.63,720012409>0.2,-18.69333333333333
DMPK,-12.11,720012409>0.2,-12.525
CDK,-11.25,720012409>0.2,-11.924166666666666
PEK,-10.78,720012409>0.2,-11.259166666666667
PHK,-10.62,720012409>0.2,-11.324166666666667
RSK,-8.43,720012409>0.2,-8.985833333333334
QIK,-7.15,720012409>0.2,-7.591666666666667
PIM,-7.12,720012409>0.2,-7.64
PDK1,-6.54,720012409>0.2,-6.795
PDHK,-6.25,720012409>0.2,-6.710833333333333
PKA,-6.13,720012409>0.2,-6.520833333333333
ERK,-6.03,720012409>0.2,-6.445
IKK,-5.97,720012409>0.2,-6.335
DYRK,-5.76,720012409>0.2,-5.9875
STE7,-5.66,720012409>0.2,-5.748333333333333
P38,-5.43,720012409>0.2,-5.763333333333334
MAPKAPK,-5.23,720012409>0.2,-5.53
PKG,-5.16,720012409>0.2,-5.4975
JNK,-5.09,720012409>0.2,-5.46
PLK,-4.99,720012409>0.2,-5.359166666666667
PKD,-4.73,720012409>0.2,-5.02
CK1,-4.62,720012409>0.2,-4.876666666666667
AKT,-4.42,720012409>0.2,-4.801666666666667
RIPK,-4.33,720012409>0.2,-4.6
RAD53,-4.13,720012409>0.2,-4.256666666666667
PAKA,-3.96,720012409>0.2,-4.185833333333333
MELK,-3.58,720012409>0.2,-3.7533333333333334
SGK,-3.48,720012409>0.2,-3.58
MTOR,-3.41,720012409>0.2,-3.5141666666666667
RAF,-3.29,720012409>0.2,-3.42
MST,-3.23,720012409>0.2,-3.4816666666666665
AMPK,-3.21,720012409>0.2,-3.4258333333333333
DAPK,-3.21,720012409>0.2,-3.4299999999999997
GSK,-3.05,720012409>0.2,-3.1708333333333334
FRAY,-3.01,720012409>0.2,-3.060833333333333
NEK,-3,720012409>0.2,-3.1533333333333333
CAMK1,-2.94,720012409>0.2,-3.1625
MLK,-2.84,720012409>0.2,-2.9425
CAMK2,-2.63,720012409>0.2,-2.799166666666667
PKCH,-2.56,720012409>0.2,-2.7308333333333334
IRAK,-2.39,720012409>0.2,-2.5258333333333334
ATR,-2.36,720012409>0.2,-2.4375
CHK1,-2.3,720012409>0.2,-2.4183333333333334
PKCD,-2.27,720012409>0.2,-2.41
PRKDC,-2.19,720012409>0.2,-2.3
GRK,-2.18,720012409>0.2,-2.3141666666666665
PKCI,-2.13,720012409>0.2,-2.1991666666666667
AUR,-2.12,720012409>0.2,-2.194166666666667
LKB,-2.08,720012409>0.2,-2.203333333333333
NMO,-2.06,720012409>0.2,-2.2041666666666666
STE11,-1.99,720012409>0.2,-2.0808333333333335
CK2,-1.76,720012409>0.2,-1.8641666666666667
STKR,-1.64,720012409>0.2,-1.7333333333333334
MARK,-1.51,720012409>0.2,-1.5941666666666667
MLCK,-1.42,720012409>0.2,-1.4541666666666666
COT,-1.39,720012409>0.2,-1.4683333333333333
NDR,-1.38,720012409>0.2,-1.4366666666666668
VRK1,-1.36,720012409>0.2,-1.4466666666666665
MSN,-1.2,720012409>0.2,-1.2891666666666666
ATM,-1.2,720012409>0.2,-1.2866666666666666
BARK2,-1.06,720012409>0.2,-1.115
PKN,-0.9,720012409>0.2,-0.9158333333333333
TTK,-0.88,720012409>0.2,-0.9075
HAL,-0.86,720012409>0.2,-0.9116666666666666
NAK,-0.84,720012409>0.2,-0.9125
TLK,-0.84,720012409>0.2,-0.9083333333333333
NUAK,-0.84,720012409>0.2,-0.9083333333333333
PAKB,-0.83,720012409>0.2,-0.9158333333333334
WNK,-0.62,720012409>0.2,-0.6383333333333333
SLK,-0.62,720012409>0.2,-0.64
PASK,-0.61,720012409>0.2,-0.6358333333333334
TAO,-0.61,720012409>0.2,-0.6383333333333333
CLK,-0.61,720012409>0.2,-0.6366666666666667
NIK,-0.61,720012409>0.2,-0.6433333333333333
ULK,-0.6,720012409>0.2,-0.6408333333333334
MOS,-0.6,720012409>0.2,-0.6391666666666667
BUD32,-0.6,720012409>0.2,-0.6275
BRSK,-0.59,720012409>0.2,-0.6466666666666667
CAMKK,-0.59,720012409>0.2,-0.63
KHS,-0.59,720012409>0.2,-0.6366666666666667
PKCA,-12.62,720012409>0.3,-18.69333333333333
DMPK,-8.31,720012409>0.3,-12.525
CDK,-8.07,720012409>0.3,-11.924166666666666
PEK,-7.58,720012409>0.3,-11.259166666666667
PHK,-7.54,720012409>0.3,-11.324166666666667
RSK,-6.16,720012409>0.3,-8.985833333333334
PIM,-5.19,720012409>0.3,-7.64
QIK,-5.15,720012409>0.3,-7.591666666666667
PDHK,-4.55,720012409>0.3,-6.710833333333333
PDK1,-4.48,720012409>0.3,-6.795
PKA,-4.43,720012409>0.3,-6.520833333333333
IKK,-4.37,720012409>0.3,-6.335
ERK,-4.31,720012409>0.3,-6.445
DYRK,-3.97,720012409>0.3,-5.9875
P38,-3.89,720012409>0.3,-5.763333333333334
STE7,-3.88,720012409>0.3,-5.748333333333333
MAPKAPK,-3.74,720012409>0.3,-5.53
PKG,-3.73,720012409>0.3,-5.4975
PLK,-3.65,720012409>0.3,-5.359166666666667
JNK,-3.63,720012409>0.3,-5.46
PKD,-3.43,720012409>0.3,-5.02
CK1,-3.29,720012409>0.3,-4.876666666666667
AKT,-3.21,720012409>0.3,-4.801666666666667
RIPK,-3.08,720012409>0.3,-4.6
RAD53,-2.93,720012409>0.3,-4.256666666666667
PAKA,-2.81,720012409>0.3,-4.185833333333333
MELK,-2.56,720012409>0.3,-3.7533333333333334
SGK,-2.51,720012409>0.3,-3.58
MST,-2.32,720012409>0.3,-3.4816666666666665
AMPK,-2.31,720012409>0.3,-3.4258333333333333
MTOR,-2.3,720012409>0.3,-3.5141666666666667
DAPK,-2.3,720012409>0.3,-3.4299999999999997
RAF,-2.22,720012409>0.3,-3.42
CAMK1,-2.12,720012409>0.3,-3.1625
NEK,-2.11,720012409>0.3,-3.1533333333333333
GSK,-2.07,720012409>0.3,-3.1708333333333334
FRAY,-2.06,720012409>0.3,-3.060833333333333
MLK,-1.98,720012409>0.3,-2.9425
PKCH,-1.87,720012409>0.3,-2.7308333333333334
CAMK2,-1.85,720012409>0.3,-2.799166666666667
IRAK,-1.67,720012409>0.3,-2.5258333333333334
ATR,-1.66,720012409>0.3,-2.4375
PKCD,-1.61,720012409>0.3,-2.41
CHK1,-1.6,720012409>0.3,-2.4183333333333334
GRK,-1.56,720012409>0.3,-2.3141666666666665
PRKDC,-1.53,720012409>0.3,-2.3
LKB,-1.5,720012409>0.3,-2.203333333333333
PKCI,-1.47,720012409>0.3,-2.1991666666666667
NMO,-1.45,720012409>0.3,-2.2041666666666666
AUR,-1.44,720012409>0.3,-2.194166666666667
STE11,-1.37,720012409>0.3,-2.0808333333333335
CK2,-1.27,720012409>0.3,-1.8641666666666667
STKR,-1.18,720012409>0.3,-1.7333333333333334
MARK,-1.06,720012409>0.3,-1.5941666666666667
COT,-0.98,720012409>0.3,-1.4683333333333333
VRK1,-0.97,720012409>0.3,-1.4466666666666665
MLCK,-0.97,720012409>0.3,-1.4541666666666666
NDR,-0.96,720012409>0.3,-1.4366666666666668
MSN,-0.9,720012409>0.3,-1.2891666666666666
ATM,-0.84,720012409>0.3,-1.2866666666666666
BARK2,-0.74,720012409>0.3,-1.115
TLK,-0.63,720012409>0.3,-0.9083333333333333
NUAK,-0.62,720012409>0.3,-0.9083333333333333
PKN,-0.61,720012409>0.3,-0.9158333333333333
PAKB,-0.61,720012409>0.3,-0.9158333333333334
HAL,-0.6,720012409>0.3,-0.9116666666666666
TTK,-0.59,720012409>0.3,-0.9075
NAK,-0.59,720012409>0.3,-0.9125
BRSK,-0.46,720012409>0.3,-0.6466666666666667
NIK,-0.45,720012409>0.3,-0.6433333333333333
ULK,-0.45,720012409>0.3,-0.6408333333333334
MOS,-0.44,720012409>0.3,-0.6391666666666667
KHS,-0.43,720012409>0.3,-0.6366666666666667
SLK,-0.43,720012409>0.3,-0.64
WNK,-0.43,720012409>0.3,-0.6383333333333333
PASK,-0.43,720012409>0.3,-0.6358333333333334
CAMKK,-0.42,720012409>0.3,-0.63
CLK,-0.42,720012409>0.3,-0.6366666666666667
TAO,-0.42,720012409>0.3,-0.6383333333333333
BUD32,-0.41,720012409>0.3,-0.6275
PKCA,-8.09,720012409>0.4,-18.69333333333333
DMPK,-5.52,720012409>0.4,-12.525
PHK,-5.04,720012409>0.4,-11.324166666666667
CDK,-5.03,720012409>0.4,-11.924166666666666
PEK,-4.77,720012409>0.4,-11.259166666666667
RSK,-3.89,720012409>0.4,-8.985833333333334
PIM,-3.4,720012409>0.4,-7.64
QIK,-3.28,720012409>0.4,-7.591666666666667
PDK1,-2.95,720012409>0.4,-6.795
PDHK,-2.92,720012409>0.4,-6.710833333333333
PKA,-2.84,720012409>0.4,-6.520833333333333
ERK,-2.74,720012409>0.4,-6.445
IKK,-2.69,720012409>0.4,-6.335
DYRK,-2.54,720012409>0.4,-5.9875
P38,-2.52,720012409>0.4,-5.763333333333334
STE7,-2.47,720012409>0.4,-5.748333333333333
MAPKAPK,-2.46,720012409>0.4,-5.53
PKG,-2.38,720012409>0.4,-5.4975
JNK,-2.33,720012409>0.4,-5.46
PLK,-2.24,720012409>0.4,-5.359166666666667
PKD,-2.11,720012409>0.4,-5.02
AKT,-2.05,720012409>0.4,-4.801666666666667
CK1,-2.05,720012409>0.4,-4.876666666666667
RIPK,-1.96,720012409>0.4,-4.6
PAKA,-1.81,720012409>0.4,-4.185833333333333
RAD53,-1.75,720012409>0.4,-4.256666666666667
MELK,-1.6,720012409>0.4,-3.7533333333333334
RAF,-1.55,720012409>0.4,-3.42
SGK,-1.54,720012409>0.4,-3.58
MTOR,-1.51,720012409>0.4,-3.5141666666666667
MST,-1.5,720012409>0.4,-3.4816666666666665
DAPK,-1.48,720012409>0.4,-3.4299999999999997
AMPK,-1.46,720012409>0.4,-3.4258333333333333
NEK,-1.37,720012409>0.4,-3.1533333333333333
CAMK1,-1.36,720012409>0.4,-3.1625
GSK,-1.35,720012409>0.4,-3.1708333333333334
FRAY,-1.32,720012409>0.4,-3.060833333333333
MLK,-1.23,720012409>0.4,-2.9425
CAMK2,-1.22,720012409>0.4,-2.799166666666667
PKCH,-1.18,720012409>0.4,-2.7308333333333334
ATR,-1.07,720012409>0.4,-2.4375
IRAK,-1.07,720012409>0.4,-2.5258333333333334
CHK1,-1.03,720012409>0.4,-2.4183333333333334
PKCD,-1.03,720012409>0.4,-2.41
PRKDC,-1,720012409>0.4,-2.3
GRK,-0.99,720012409>0.4,-2.3141666666666665
AUR,-0.98,720012409>0.4,-2.194166666666667
NMO,-0.96,720012409>0.4,-2.2041666666666666
PKCI,-0.96,720012409>0.4,-2.1991666666666667
LKB,-0.95,720012409>0.4,-2.203333333333333
STE11,-0.91,720012409>0.4,-2.0808333333333335
CK2,-0.82,720012409>0.4,-1.8641666666666667
STKR,-0.74,720012409>0.4,-1.7333333333333334
MARK,-0.69,720012409>0.4,-1.5941666666666667
MLCK,-0.63,720012409>0.4,-1.4541666666666666
NDR,-0.63,720012409>0.4,-1.4366666666666668
VRK1,-0.62,720012409>0.4,-1.4466666666666665
COT,-0.62,720012409>0.4,-1.4683333333333333
MSN,-0.58,720012409>0.4,-1.2891666666666666
ATM,-0.56,720012409>0.4,-1.2866666666666666
BARK2,-0.48,720012409>0.4,-1.115
TTK,-0.41,720012409>0.4,-0.9075
PKN,-0.39,720012409>0.4,-0.9158333333333333
TLK,-0.39,720012409>0.4,-0.9083333333333333
HAL,-0.39,720012409>0.4,-0.9116666666666666
NUAK,-0.38,720012409>0.4,-0.9083333333333333
NAK,-0.38,720012409>0.4,-0.9125
PAKB,-0.37,720012409>0.4,-0.9158333333333334
WNK,-0.29,720012409>0.4,-0.6383333333333333
NIK,-0.29,720012409>0.4,-0.6433333333333333
TAO,-0.28,720012409>0.4,-0.6383333333333333
KHS,-0.28,720012409>0.4,-0.6366666666666667
BRSK,-0.28,720012409>0.4,-0.6466666666666667
MOS,-0.27,720012409>0.4,-0.6391666666666667
PASK,-0.27,720012409>0.4,-0.6358333333333334
CLK,-0.27,720012409>0.4,-0.6366666666666667
ULK,-0.27,720012409>0.4,-0.6408333333333334
BUD32,-0.26,720012409>0.4,-0.6275
CAMKK,-0.25,720012409>0.4,-0.63
SLK,-0.25,720012409>0.4,-0.64
